"year","valgstedid","voters","votes","a","b","c","v","vsnavn","komnavn","kredsnavn","kontanthjaelp","arbejd","boligstoer_kvm","ejer","formue","indkomst","indkomst_80pct"
2011,"621002",3532,2817,0.2978345758,0.0706425275,0.0333688321,0.1675541356,"Nordbyen","Kolding","11. Kolding Nord",0.0626607835,0.5143329501,83.10036496,0.250909091,254210.28125,332248.1875,524527
2015,"621002",3637,2667,0.3070866142,0.0367454068,0.0187476565,0.1241094863,"Nordbyen","Kolding","11. Kolding Nord",0.0626607835,0.5143329501,83.10036496,0.250909091,254210.28125,332248.1875,524527
2005,"621003",4335.9,3639.12,0.2687462903,0.0688435666,0.0677334081,0.2656274044,"Vestbyen","Kolding","11. Kolding Nord",0.0444218107,0.5557819009,101.7226279,0.346270084,436497.78125,418815.71875,651595
2007,"621003",4266,3666,0.2329514457,0.0381887616,0.08101473,0.2250409165,"Vestbyen","Kolding","11. Kolding Nord",0.0444218107,0.5557819009,101.6243919,0.345031272,436497.78125,418815.71875,651595
2011,"621003",4308,3711,0.2802479116,0.0843438426,0.0363783347,0.2303961196,"Vestbyen","Kolding","11. Kolding Nord",0.0444218107,0.5557819009,102.0843373,0.345797599,436497.78125,418815.71875,651595
2015,"621003",4214,3479,0.2940500144,0.0344926703,0.0195458465,0.1647025007,"Vestbyen","Kolding","11. Kolding Nord",0.0444218107,0.5557819009,102.0843373,0.345797599,436497.78125,418815.71875,651595
2005,"621004",5239.9,4698.12,0.1419716823,0.0852532502,0.1314334244,0.4383987638,"Strandhuse/Nr. Bjert/ Eltang","Kolding","11. Kolding Nord",0.0242159832,0.6342943907,127.936732,0.657046456,1167575,607962.875,8696045
2007,"621004",5550,5058,0.1423487544,0.0516014235,0.1534203242,0.3956109134,"Strandhuse/Nr. Bjert/ Eltang","Kolding","11. Kolding Nord",0.0242159832,0.6342943907,127.9056604,0.656603774,1167575,607962.875,8696045
2011,"621004",5797,5327,0.1481133846,0.0934860146,0.07133471,0.4032288342,"Strandhuse/Nr. Bjert/ Eltang","Kolding","11. Kolding Nord",0.0242159832,0.6342943907,130.2499247,0.622235505,1167575,607962.875,8696045
2015,"621004",5898,5381,0.178963018,0.052778294,0.0427429846,0.287307192,"Strandhuse/Nr. Bjert/ Eltang","Kolding","11. Kolding Nord",0.0242159832,0.6342943907,130.2499247,0.622235505,1167575,607962.875,8696045
2005,"621005",4091.9,3545.12,0.1827864783,0.0740539107,0.0929418468,0.4044009794,"Bramdrupdam","Kolding","11. Kolding Nord",0.0268248189,0.6302919984,129.2811357,0.778014171,1015453.125,568397.1875,810615
2007,"621005",3949,3557,0.1804891763,0.0486364914,0.103739106,0.3621028957,"Bramdrupdam","Kolding","11. Kolding Nord",0.0268248189,0.6302919984,129.2441594,0.777828676,1015453.125,568397.1875,810615
2011,"621005",4065,3674,0.1984213391,0.0767555797,0.0446379967,0.3639085465,"Bramdrupdam","Kolding","11. Kolding Nord",0.0268248189,0.6302919984,129.7719061,0.765871229,1015453.125,568397.1875,810615
2015,"621005",4065,3603,0.2178739939,0.0294199278,0.0352484041,0.2592284208,"Bramdrupdam","Kolding","11. Kolding Nord",0.0268248189,0.6302919984,129.7719061,0.765871229,1015453.125,568397.1875,810615
2005,"621006",1996.9,1780.12,0.1623486057,0.0570354808,0.0935274026,0.4368525717,"Alminde-Viuf/Vester Nebel","Kolding","11. Kolding Nord",0.0286125988,0.6655002236,133.8117685,0.744712161,922652.875,560798.1875,766568
2007,"621006",3240,2909,0.1591612238,0.0381574424,0.1038157442,0.4066689584,"Alminde-Viuf/Vester Nebel","Kolding","11. Kolding Nord",0.0286125988,0.6655002236,133.7648221,0.744071146,922652.875,560798.1875,766568
2011,"621006",3378,3078,0.1663417804,0.0730994152,0.0474333983,0.3947368421,"Alminde-Viuf/Vester Nebel","Kolding","11. Kolding Nord",0.0286125988,0.6655002236,136.2334437,0.769314472,922652.875,560798.1875,766568
2015,"621006",3489,3105,0.2012882448,0.0347826087,0.0257648953,0.285668277,"Alminde-Viuf/Vester Nebel","Kolding","11. Kolding Nord",0.0286125988,0.6655002236,136.2334437,0.769314472,922652.875,560798.1875,766568
2005,"621007",3966.9,3434.12,0.1939361467,0.0618877616,0.0898308737,0.3880615704,"Lunderskov/Jordrup","Kolding","11. Kolding Nord",0.0373895317,0.6255948544,126.314522,0.683016449,790612.125,520750.34375,738881
2007,"621007",4090,3592,0.1829064588,0.0325723831,0.1169265033,0.3513363029,"Lunderskov/Jordrup","Kolding","11. Kolding Nord",0.0373895317,0.6255948544,126.2681159,0.682518116,790612.125,520750.34375,738881
2011,"621007",4157,3726,0.2031669351,0.0617283951,0.0563607085,0.3365539452,"Lunderskov/Jordrup","Kolding","11. Kolding Nord",0.0373895317,0.6255948544,129.7547974,0.702633815,790612.125,520750.34375,738881
2015,"621007",4170,3650,0.2057534247,0.0273972603,0.0353424658,0.2512328767,"Lunderskov/Jordrup","Kolding","11. Kolding Nord",0.0373895317,0.6255948544,129.7547974,0.702633815,790612.125,520750.34375,738881
2005,"621008",4697.9,3613.12,0.2806438757,0.0770884997,0.0715420468,0.2548074794,"Centrum Syd","Kolding","12. Kolding Syd",0.0507282764,0.4943914413,77.71448773,0.21113954,221528.421875,305738.21875,447110
2007,"621008",4599,3697,0.230727617,0.0335407087,0.0754665945,0.218285096,"Centrum Syd","Kolding","12. Kolding Syd",0.0507282764,0.4943914413,77.58263869,0.209830411,221528.421875,305738.21875,447110
2011,"621008",4618,3758,0.2514635444,0.0643959553,0.0351250665,0.2067589143,"Centrum Syd","Kolding","12. Kolding Syd",0.0507282764,0.4943914413,77.86188763,0.203240868,221528.421875,305738.21875,447110
2015,"621008",4558,3635,0.2563961486,0.0308115543,0.0173314993,0.1408528198,"Centrum Syd","Kolding","12. Kolding Syd",0.0507282764,0.4943914413,77.86188763,0.203240868,221528.421875,305738.21875,447110
2005,"621009",6458.11,5175.21,0.2222112726,0.0903151756,0.0818575478,0.2921775155,"Sydbyen","Kolding","12. Kolding Syd",0.0525491126,0.611425817,89.91627465,0.484339292,402106.3125,406984.15625,633333
2007,"621009",6302,5249,0.1948942656,0.0518193942,0.0948752143,0.2554772338,"Sydbyen","Kolding","12. Kolding Syd",0.0525491126,0.611425817,89.82707896,0.483755576,402106.3125,406984.15625,633333
2011,"621009",6349,5426,0.2043862882,0.0962034648,0.0399926281,0.2480648728,"Sydbyen","Kolding","12. Kolding Syd",0.0525491126,0.611425817,90.76325848,0.460170697,402106.3125,406984.15625,633333
2015,"621009",6508,5446,0.2142857143,0.0460888726,0.0224017628,0.1797649651,"Sydbyen","Kolding","12. Kolding Syd",0.0525491126,0.611425817,90.76325848,0.460170697,402106.3125,406984.15625,633333
2005,"621010",4351.9,3777.12,0.242512814,0.0642102978,0.0803495785,0.3173449612,"Seest","Kolding","12. Kolding Syd",0.0304195229,0.6139060855,118.5892484,0.759786899,887638.125,510353.6875,718530
2007,"621010",4354,3908,0.2136642784,0.0322415558,0.0974923234,0.2794268168,"Seest","Kolding","12. Kolding Syd",0.0304195229,0.6139060855,118.5216653,0.759558199,887638.125,510353.6875,718530
2011,"621010",4377,3982,0.2230035158,0.070567554,0.0472124561,0.2988448016,"Seest","Kolding","12. Kolding Syd",0.0304195229,0.6139060855,121.7801477,0.753877551,887638.125,510353.6875,718530
2015,"621010",4387,3942,0.2544393709,0.0281582953,0.0243531202,0.2082699137,"Seest","Kolding","12. Kolding Syd",0.0304195229,0.6139060855,121.7801477,0.753877551,887638.125,510353.6875,718530
2005,"621011",2929.9,2641.12,0.1597806991,0.060402405,0.1217248743,0.4167360817,"Dalby/Tved/Rebæk","Kolding","12. Kolding Syd",0.0236901473,0.620957613,137.8099045,0.876017947,1432526.625,610764.75,841063
2007,"621011",2839,2617,0.1608712266,0.0427970959,0.1352693924,0.3901413833,"Dalby/Tved/Rebæk","Kolding","12. Kolding Syd",0.0236901473,0.620957613,137.7980456,0.876221498,1432526.625,610764.75,841063
2011,"621011",2972,2753,0.1645477661,0.0875408645,0.0628405376,0.4042862332,"Dalby/Tved/Rebæk","Kolding","12. Kolding Syd",0.0236901473,0.620957613,140.3422526,0.857585139,1432526.625,610764.75,841063
2015,"621011",3202,2932,0.1927012278,0.0460436562,0.0375170532,0.2912687585,"Dalby/Tved/Rebæk","Kolding","12. Kolding Syd",0.0236901473,0.620957613,140.3422526,0.857585139,1432526.625,610764.75,841063
2005,"621012",2641.9,2322.12,0.1718257454,0.0949692522,0.0785876699,0.3529748678,"S Bjert/S Stenderup/Vejstrup","Kolding","12. Kolding Syd",0.028092334,0.6345818639,132.1191928,0.74900666,1054765.375,542519.375,789835
2007,"621012",3327,2985,0.1654941374,0.050921273,0.0834170854,0.3195979899,"S Bjert/S Stenderup/Vejstrup","Kolding","12. Kolding Syd",0.028092334,0.6345818639,132.0761494,0.748563218,1054765.375,542519.375,789835
2011,"621012",3299,2990,0.1698996656,0.097993311,0.0418060201,0.3227424749,"S Bjert/S Stenderup/Vejstrup","Kolding","12. Kolding Syd",0.028092334,0.6345818639,135.2257889,0.749729144,1054765.375,542519.375,789835
2015,"621012",3328,2948,0.2164179104,0.0407055631,0.0237449118,0.2170963365,"S Bjert/S Stenderup/Vejstrup","Kolding","12. Kolding Syd",0.028092334,0.6345818639,135.2257889,0.749729144,1054765.375,542519.375,789835
2005,"621013",2017.9,1748.12,0.2133720797,0.0660881404,0.0775061209,0.3556105988,"Vonsild","Kolding","12. Kolding Syd",0.0343043841,0.6079494357,122.6062994,0.711744107,818153.25,507371.625,589112.75
2007,"621013",2010.57,1731.94,0.2143492269,0.032905297,0.0772370867,0.3199244778,"Vonsild","Kolding","12. Kolding Syd",0.0343043841,0.6079494357,122.4845825,0.710905411,818153.25,507371.625,589112.75
2011,"621013",2037,1817,0.2405063291,0.0676940011,0.0368739681,0.2993946065,"Vonsild","Kolding","12. Kolding Syd",0.0343043841,0.6079494357,127.2284091,0.698307313,818153.25,507371.625,589112.75
2015,"621013",2137,1871,0.2463923036,0.0235168359,0.0208444682,0.2191341529,"Vonsild","Kolding","12. Kolding Syd",0.0343043841,0.6079494357,127.2289136,0.69830605,818153.25,507371.625,589112.75
2005,"621014",5425.9,4639.12,0.21016917,0.0533571022,0.086759989,0.3773668282,"Vamdrup/Hjarup/Ødis","Kolding","12. Kolding Syd",0.0403613672,0.5842974186,125.3010123,0.696988888,760842.0625,483226.0625,694092
2007,"621014",5490,4660,0.1972103004,0.028111588,0.1877682403,0.2847639485,"Vamdrup/Hjarup/Ødis","Kolding","12. Kolding Syd",0.0403613672,0.5842974186,125.2650524,0.696662304,760842.0625,483226.0625,694092
2011,"621014",5518,4821,0.2236050612,0.0481227961,0.1097282721,0.2829288529,"Vamdrup/Hjarup/Ødis","Kolding","12. Kolding Syd",0.0403613672,0.5842974186,127.2061567,0.688062016,760842.0625,483226.0625,694092
2015,"621014",5458,4686,0.2251387111,0.0202731541,0.0821596244,0.2136150235,"Vamdrup/Hjarup/Ødis","Kolding","12. Kolding Syd",0.0403613672,0.5842974186,127.2061567,0.688062016,760842.0625,483226.0625,694092
2005,"621015",3922.9,3285.12,0.2088203779,0.0573890756,0.0838599503,0.3873983294,"Chr.Feld/Stepping/Taps/Hejls","Kolding","12. Kolding Syd",0.0313242711,0.5886611342,123.6495204,0.637133727,949497.25,466373.78125,834857.25
2007,"621015",4998.43,4304.06,0.1981292082,0.0320650734,0.0864834598,0.3580131318,"Chr.Feld/Stepping/Taps/Hejls","Kolding","12. Kolding Syd",0.0313242711,0.5886611342,123.4772869,0.643843825,949497.25,466373.78125,834857.25
2011,"621015",5108,4422,0.2159656264,0.0599276346,0.0465852555,0.3387607417,"Chr.Feld/Stepping/Taps/Hejls","Kolding","12. Kolding Syd",0.0313242711,0.5886611342,128.6537112,0.664098493,949497.25,466373.78125,834857.25
2015,"621015",5047,4303,0.2121775505,0.0250987683,0.0274227283,0.2310016268,"Chr.Feld/Stepping/Taps/Hejls","Kolding","12. Kolding Syd",0.0313242711,0.5886611342,128.6567881,0.664019848,949497.25,466373.78125,834857.25
2005,"630001",2059.51,1586.44,0.283647664,0.0833753561,0.0805199062,0.2858034341,"Brejning Syd","Vejle","9. Vejle Syd",0.0239043813,0.5946215391,123.1184486,0.721557828,603225.6875,521964.34375,753512
2007,"630001",2154,1741,0.266513498,0.0465249856,0.0855829983,0.2808730615,"Brejning Syd","Vejle","9. Vejle Syd",0.0239043813,0.5946215391,123.0820611,0.721374046,603225.6875,521964.34375,753512
2011,"630001",2207,1849,0.2866414278,0.0865332612,0.050838291,0.2439156301,"Brejning Syd","Vejle","9. Vejle Syd",0.0239043813,0.5946215391,125.5937235,0.689256198,603225.6875,521964.34375,753512
2015,"630001",2313,1921,0.2727745966,0.0520562207,0.0229047371,0.1723060906,"Brejning Syd","Vejle","9. Vejle Syd",0.0239043813,0.5946215391,125.5937235,0.689256198,603225.6875,521964.34375,753512
2005,"630002",3331.51,2873.44,0.2244661451,0.0738731277,0.0865652319,0.3304088479,"Børkop Syd","Vejle","9. Vejle Syd",0.0240508653,0.6164762378,120.5885046,0.630361827,703494.25,508887.53125,738801
2007,"630002",3518,3103,0.2184982275,0.039639059,0.0986142443,0.3080889462,"Børkop Syd","Vejle","9. Vejle Syd",0.0240508653,0.6164762378,120.5660377,0.630188679,703494.25,508887.53125,738801
2011,"630002",3996,3561,0.2426284751,0.0811569784,0.048862679,0.2861555743,"Børkop Syd","Vejle","9. Vejle Syd",0.0240508653,0.6164762378,122.9112754,0.607895917,703494.25,508887.53125,738801
2015,"630002",4267,3760,0.2345744681,0.0375,0.0207446809,0.2058510638,"Børkop Syd","Vejle","9. Vejle Syd",0.0240508653,0.6164762378,122.9112754,0.607895917,703494.25,508887.53125,738801
2005,"630003",1473.51,1345.44,0.2177651921,0.0774988108,0.0949429183,0.3273352955,"Gårslev Syd","Vejle","9. Vejle Syd",0.0239709448,0.5733656287,133.7992025,0.853101967,1074615.5,523882.625,753988
2007,"630003",1485,1362,0.2026431718,0.0323054332,0.0837004405,0.3516886931,"Gårslev Syd","Vejle","9. Vejle Syd",0.0239709448,0.5733656287,133.7693299,0.853092784,1074615.5,523882.625,753988
2011,"630003",1562,1469,0.2300884956,0.0769230769,0.042205582,0.3131381892,"Gårslev Syd","Vejle","9. Vejle Syd",0.0239709448,0.5733656287,134.6878752,0.837708831,1074615.5,523882.625,753988
2015,"630003",1594,1457,0.2779684283,0.0247083047,0.0219629375,0.1969800961,"Gårslev Syd","Vejle","9. Vejle Syd",0.0239709448,0.5733656287,134.6878752,0.837708831,1074615.5,523882.625,753988
2005,"630004",1711.51,1489.44,0.1980543023,0.0565783113,0.0790498442,0.3903547642,"Smidstrup Syd","Vejle","9. Vejle Syd",0.0305816941,0.6407185793,135.3491836,0.818845776,1015682.0625,546484.375,737847
2007,"630004",1698,1477,0.201760325,0.0318212593,0.0900473934,0.3615436696,"Smidstrup Syd","Vejle","9. Vejle Syd",0.0305816941,0.6407185793,135.3259669,0.81878453,1015682.0625,546484.375,737847
2011,"630004",1722,1530,0.1973856209,0.060130719,0.0405228758,0.3300653595,"Smidstrup Syd","Vejle","9. Vejle Syd",0.0305816941,0.6407185793,137.0922747,0.798930481,1015682.0625,546484.375,737847
2015,"630004",1709,1528,0.1943717277,0.0261780105,0.0209424084,0.2395287958,"Smidstrup Syd","Vejle","9. Vejle Syd",0.0305816941,0.6407185793,137.0922747,0.798930481,1015682.0625,546484.375,737847
2005,"630005",1338.51,1212.44,0.2037131734,0.0695044703,0.0731912507,0.3731401141,"Ødsted Syd","Vejle","9. Vejle Syd",0.0298096184,0.6332665086,132.2585386,0.784157557,1031257.0625,544126.625,749793
2007,"630005",1397,1266,0.2093206951,0.041864139,0.0908372828,0.3499210111,"Ødsted Syd","Vejle","9. Vejle Syd",0.0298096184,0.6332665086,132.2230014,0.78401122,1031257.0625,544126.625,749793
2011,"630005",1457,1340,0.2067164179,0.076119403,0.0350746269,0.3380597015,"Ødsted Syd","Vejle","9. Vejle Syd",0.0298096184,0.6332665086,135.7244502,0.793324775,1031257.0625,544126.625,749793
2015,"630005",1428,1299,0.2193995381,0.0307929176,0.0223248653,0.234026174,"Ødsted Syd","Vejle","9. Vejle Syd",0.0298096184,0.6332665086,135.7244502,0.793324775,1031257.0625,544126.625,749793
2005,"630006",2582.51,2189.44,0.1598536612,0.0713744154,0.0976231365,0.4432229246,"Egtved Syd","Vejle","9. Vejle Syd",0.0266094413,0.5711015463,129.4195336,0.719881101,1087918.375,471868.28125,695445
2007,"630006",2651,2252,0.1505328597,0.0426287744,0.0954706927,0.4227353464,"Egtved Syd","Vejle","9. Vejle Syd",0.0266094413,0.5711015463,129.398415,0.719740634,1087918.375,471868.28125,695445
2011,"630006",2651,2310,0.1623376623,0.080952381,0.0380952381,0.3835497835,"Egtved Syd","Vejle","9. Vejle Syd",0.0266094413,0.5711015463,129.3547341,0.674135723,1087918.375,471868.28125,695445
2015,"630006",2702,2305,0.1869848156,0.0481561822,0.0177874187,0.2971800434,"Egtved Syd","Vejle","9. Vejle Syd",0.0266094413,0.5711015463,129.3547341,0.674135723,1087918.375,471868.28125,695445
2005,"630007",724.51,660.44,0.2043940403,0.0564320756,0.0798558537,0.3942977409,"Jerlev Syd","Vejle","9. Vejle Syd",0.0303336699,0.6299292445,138.6842833,0.825129354,852422.3125,547835.3125,747463
2007,"630007",726,672,0.1875,0.0282738095,0.087797619,0.349702381,"Jerlev Syd","Vejle","9. Vejle Syd",0.0303336699,0.6299292445,138.6388889,0.825,852422.3125,547835.3125,747463
2011,"630007",729,687,0.211062591,0.077147016,0.0291120815,0.327510917,"Jerlev Syd","Vejle","9. Vejle Syd",0.0303336699,0.6299292445,141.6836735,0.804568528,852422.3125,547835.3125,747463
2015,"630007",744,676,0.2100591716,0.0369822485,0.0221893491,0.1982248521,"Jerlev Syd","Vejle","9. Vejle Syd",0.0303336699,0.6299292445,141.6836735,0.804568528,852422.3125,547835.3125,747463
2005,"630008",1476.51,1283.44,0.1721856885,0.0711135698,0.0823879574,0.388339151,"Øster Starup Syd","Vejle","9. Vejle Syd",0.0308464859,0.6494500041,135.8002336,0.772588622,947636.3125,521554.78125,745598
2007,"630008",1483,1323,0.1662887377,0.037037037,0.0929705215,0.3650793651,"Øster Starup Syd","Vejle","9. Vejle Syd",0.0308464859,0.6494500041,135.7737321,0.77243173,947636.3125,521554.78125,745598
2011,"630008",1503,1373,0.1798980335,0.0844865259,0.0415149308,0.3270211216,"Øster Starup Syd","Vejle","9. Vejle Syd",0.0308464859,0.6494500041,138.7438725,0.762195122,947636.3125,521554.78125,745598
2015,"630008",1485,1325,0.2067924528,0.04,0.0181132075,0.2332075472,"Øster Starup Syd","Vejle","9. Vejle Syd",0.0308464859,0.6494500041,138.7438725,0.762195122,947636.3125,521554.78125,745598
2005,"630009",10672.51,8126.44,0.2769958309,0.079034608,0.0849990894,0.254282318,"Dgi-Huset Syd","Vejle","9. Vejle Syd",0.0513033606,0.5233849883,79.54447614,0.201137121,268749.4375,339273.125,4987175
2007,"630009",10534,8176,0.2568493151,0.042074364,0.0832925636,0.2212573386,"Dgi-Huset Syd","Vejle","9. Vejle Syd",0.0513033606,0.5233849883,79.53752113,0.201061678,268749.4375,339273.125,4987175
2011,"630009",10669,8576,0.2632929104,0.0749766791,0.0350979478,0.2131529851,"Dgi-Huset Syd","Vejle","9. Vejle Syd",0.0513033606,0.5233849883,81.63232453,0.201919434,268749.4375,339273.125,4987175
2015,"630009",10935,8404,0.2490480723,0.0421227987,0.0201094717,0.1613517373,"Dgi-Huset Syd","Vejle","9. Vejle Syd",0.0513033606,0.5233849883,81.63232453,0.201919434,268749.4375,339273.125,4987175
2005,"630010",938.51,846.44,0.1618425405,0.0782926138,0.090662067,0.3927153726,"Multihuset Højen Syd","Vejle","9. Vejle Syd",0.018759571,0.6830015182,,0.818682821,1287536.125,552804.25,762375
2007,"630010",898,817,0.17625459,0.0465116279,0.0991432069,0.3525091799,"Multihuset Højen Syd","Vejle","9. Vejle Syd",0.018759571,0.6830015182,,0.818565401,1287536.125,552804.25,762375
2011,"630010",935,859,0.1955762515,0.075669383,0.0349243306,0.3352735739,"Multihuset Højen Syd","Vejle","9. Vejle Syd",0.018759571,0.6830015182,134.9896266,0.77412731,1287536.125,552804.25,762375
2015,"630010",934,856,0.2126168224,0.0338785047,0.0128504673,0.2429906542,"Multihuset Højen Syd","Vejle","9. Vejle Syd",0.018759571,0.6830015182,134.9896266,0.77412731,1287536.125,552804.25,762375
2005,"630011",3656.51,3243.44,0.1930018746,0.0774702168,0.1281787238,0.3787367733,"Vindinghallen Syd","Vejle","9. Vejle Syd",0.0223356728,0.6360349059,122.7922807,0.740803451,1157090.375,564233.3125,819730
2007,"630011",3496,3196,0.1861702128,0.0463078849,0.1270337922,0.3588861076,"Vindinghallen Syd","Vejle","9. Vejle Syd",0.0223356728,0.6360349059,122.7734375,0.740722656,1157090.375,564233.3125,819730
2011,"630011",3537,3247,0.2091161072,0.0809978442,0.0594394826,0.3415460425,"Vindinghallen Syd","Vejle","9. Vejle Syd",0.0223356728,0.6360349059,125.7583992,0.732248521,1157090.375,564233.3125,819730
2015,"630011",3584,3251,0.2285450631,0.0359889265,0.0267609966,0.257766841,"Vindinghallen Syd","Vejle","9. Vejle Syd",0.0223356728,0.6360349059,125.7583992,0.732248521,1157090.375,564233.3125,819730
2005,"630012",2529.51,2269.44,0.1696409687,0.0979404611,0.1347204597,0.3734004865,"Mølholmhallen Syd","Vejle","9. Vejle Syd",0.0232284628,0.6451044083,127.7676194,0.757462817,1274569.375,580389.4375,845638
2007,"630012",2490,2280,0.1592105263,0.0561403509,0.151754386,0.3504385965,"Mølholmhallen Syd","Vejle","9. Vejle Syd",0.0232284628,0.6451044083,127.7454418,0.757363254,1274569.375,580389.4375,845638
2011,"630012",2511,2332,0.1556603774,0.1144939966,0.0690394511,0.340051458,"Mølholmhallen Syd","Vejle","9. Vejle Syd",0.0232284628,0.6451044083,130.3443526,0.74297464,1274569.375,580389.4375,845638
2015,"630012",2623,2410,0.2012448133,0.0713692946,0.0323651452,0.2522821577,"Mølholmhallen Syd","Vejle","9. Vejle Syd",0.0232284628,0.6451044083,130.3443526,0.74297464,1274569.375,580389.4375,845638
2005,"630013",2361.51,1948.44,0.2951027489,0.0771232371,0.0676130648,0.2368099608,"Løget Kirke Syd","Vejle","9. Vejle Syd",0.0453712195,0.5349832177,96.7892737,0.299742745,442887.4375,399562.75,6158815
2007,"630013",2232,1853,0.2800863465,0.0393955747,0.0631408527,0.2126281705,"Løget Kirke Syd","Vejle","9. Vejle Syd",0.0453712195,0.5349832177,96.7425187,0.29925187,442887.4375,399562.75,6158815
2011,"630013",2109,1762,0.3223609535,0.0839954597,0.02553916,0.1901248581,"Løget Kirke Syd","Vejle","9. Vejle Syd",0.0453712195,0.5349832177,98.85143979,0.312172775,442887.4375,399562.75,6158815
2015,"630013",2071,1689,0.3114268798,0.0331557134,0.0124333925,0.1450562463,"Løget Kirke Syd","Vejle","9. Vejle Syd",0.0453712195,0.5349832177,98.85143979,0.312172775,442887.4375,399562.75,6158815
2005,"630014",2461.51,2052.44,0.3142552279,0.0756514198,0.069059266,0.2350421937,"Csv Syd","Vejle","9. Vejle Syd",0.0423889048,0.5089820623,92.73015585,0.421774666,526460.9375,384587.84375,608549
2007,"630014",2404,2025,0.2903703704,0.055308642,0.0641975309,0.2128395062,"Csv Syd","Vejle","9. Vejle Syd",0.0423889048,0.5089820623,92.68137848,0.42140266,526460.9375,384587.84375,608549
2011,"630014",2402,2063,0.301017935,0.0984003878,0.0290838585,0.1846825012,"Csv Syd","Vejle","9. Vejle Syd",0.0423889048,0.5089820623,93.17938021,0.405357143,526460.9375,384587.84375,608549
2015,"630014",2305,1927,0.3004670472,0.0420342501,0.0197197717,0.138557343,"Csv Syd","Vejle","9. Vejle Syd",0.0423889048,0.5089820623,93.17938021,0.405357143,526460.9375,384587.84375,608549
2005,"630015",2785.51,2197.44,0.286237622,0.0834015946,0.0877111548,0.224538554,"Rødkilde Gymnasium Syd","Vejle","9. Vejle Syd",0.0485311076,0.4910714328,73.03281367,0.08504908,160552.75,308115.875,430107
2007,"630015",2912,2396,0.2637729549,0.0471619366,0.0801335559,0.1994991653,"Rødkilde Gymnasium Syd","Vejle","9. Vejle Syd",0.0485311076,0.4910714328,72.98225128,0.084539935,160552.75,308115.875,430107
2011,"630015",2946,2428,0.278830313,0.0654859967,0.0354200988,0.2088138386,"Rødkilde Gymnasium Syd","Vejle","9. Vejle Syd",0.0485311076,0.4910714328,73.87271937,0.087031452,160552.75,308115.875,430107
2015,"630015",3244,2634,0.2744874715,0.0364464692,0.0159453303,0.1393318147,"Rødkilde Gymnasium Syd","Vejle","9. Vejle Syd",0.0485311076,0.4910714328,73.87271937,0.087031452,160552.75,308115.875,430107
2007,"630016",,,,,,,,,,,,143.5745938,0.909896603,,,
2015,"630016",,,,,,,"Skibethallen Nord","Vejle","8. Vejle Nord",,,,,,,
2005,"630016;630026",1391.02,1262.88,0.1868586089,0.0621911821,0.1080704422,0.3894510959,,,,0.0240947828,0.6661341786,143.6011738,0.909681975,1100530.375,596242,1650214
2007,"630016;630026",2493,2316,0.1999136442,0.0440414508,0.1014680484,0.3506044905,,,,0.0240947828,0.6661341786,,,1100530.375,596242,1650214
2011,"630016;630026",2605,2431,0.2011517894,0.0958453311,0.0522418758,0.3274372686,,,,0.0240947828,0.6661341786,142.6445087,0.784582133,1100530.375,596242,1650214
2015,"630016;630026",2688,2466,0.2214111922,0.0539334955,0.0251419303,0.2339821573,,,,0.0240947828,0.6661341786,142.6445087,0.784582133,1100530.375,596242,1650214
2005,"630017",4309.51,3506.44,0.1588477202,0.0619631307,0.0715084245,0.4444422263,"Give Nord","Vejle","8. Vejle Nord",0.0282937735,0.5617474914,117.1712097,0.617234091,792605.375,450866.5,674674
2007,"630017",4371,3708,0.1529126214,0.0312837109,0.0800970874,0.4385113269,"Give Nord","Vejle","8. Vejle Nord",0.0282937735,0.5617474914,117.1533128,0.617103236,792605.375,450866.5,674674
2011,"630017",4366,3801,0.1773217574,0.0602473033,0.0484083136,0.3378058406,"Give Nord","Vejle","8. Vejle Nord",0.0282937735,0.5617474914,121.0018692,0.618959108,792605.375,450866.5,674674
2015,"630017",4457,3852,0.1910695742,0.0210280374,0.0218068536,0.226635514,"Give Nord","Vejle","8. Vejle Nord",0.0282937735,0.5617474914,121.0018692,0.618959108,792605.375,450866.5,674674
2005,"630018",1749.51,1499.44,0.1413794483,0.0542002348,0.0645174198,0.4124273062,"Thyregod Nord","Vejle","8. Vejle Nord",0.0383219048,0.6095199585,128.463752,0.7443483,893584.3125,507875.125,737301
2007,"630018",1745,1527,0.1427635887,0.0333988212,0.0818598559,0.3464309103,"Thyregod Nord","Vejle","8. Vejle Nord",0.0383219048,0.6095199585,128.4327604,0.744186047,893584.3125,507875.125,737301
2011,"630018",1707,1517,0.1516150297,0.0738299275,0.0171390903,0.2603823336,"Thyregod Nord","Vejle","8. Vejle Nord",0.0383219048,0.6095199585,131.6129032,0.728271728,893584.3125,507875.125,737301
2015,"630018",1732,1522,0.141261498,0.0243101183,0.0151116951,0.1655716163,"Thyregod Nord","Vejle","8. Vejle Nord",0.0383219048,0.6095199585,131.6129032,0.728271728,893584.3125,507875.125,737301
2005,"630019",982.51,848.44,0.1661755693,0.0580712838,0.0821979162,0.4353990854,"Gadbjerg Nord","Vejle","8. Vejle Nord",0.0313467495,0.6501547694,132.5773096,0.792814209,920116.4375,516148.5625,730344
2007,"630019",935,809,0.1569839308,0.065512979,0.08776267,0.3720642769,"Gadbjerg Nord","Vejle","8. Vejle Nord",0.0313467495,0.6501547694,132.5290698,0.792635659,920116.4375,516148.5625,730344
