"type";"area";"Q2_13";"Q2_14";"Q2_15"
"Parcel- og rækkehuse";"1000 København K";0;0;0
"Parcel- og rækkehuse";"1500 København V";0;0;0
"Parcel- og rækkehuse";"1800 Frederiksberg C";0;0;0
"Parcel- og rækkehuse";"2000 Frederiksberg";34,947;35,220;39,791
"Parcel- og rækkehuse";"2100 København Ø";35,887;42,676;37,627
"Parcel- og rækkehuse";"2200 København N";0;0;0
"Parcel- og rækkehuse";"2300 København S";24,287;26,762;31,013
"Parcel- og rækkehuse";"2400 København NV";22,524;25,618;31,285
"Parcel- og rækkehuse";"2450 København SV";0;0;0
"Parcel- og rækkehuse";"2500 Valby";23,882;26,487;30,516
"Parcel- og rækkehuse";"2600 Glostrup";17,451;17,993;19,027
"Parcel- og rækkehuse";"2605 Brøndby";16,203;17,766;18,756
"Parcel- og rækkehuse";"2610 Rødovre";19,635;20,883;22,510
"Parcel- og rækkehuse";"2620 Albertslund";16,008;16,124;17,123
"Parcel- og rækkehuse";"2625 Vallensbæk";18,761;19,607;20,604
"Parcel- og rækkehuse";"2630 Taastrup";15,929;16,589;17,936
"Parcel- og rækkehuse";"2633 Returpost";0;0;0
"Parcel- og rækkehuse";"2635 Ishøj";14,179;15,161;18,005
"Parcel- og rækkehuse";"2640 Hedehusene";14,734;15,099;15,244
"Parcel- og rækkehuse";"2650 Hvidovre";18,158;20,049;22,685
"Parcel- og rækkehuse";"2660 Brøndby Strand";16,682;18,310;18,797
"Parcel- og rækkehuse";"2665 Vallensbæk Strand";18,114;19,758;21,593
"Parcel- og rækkehuse";"2670 Greve";16,143;16,852;17,845
"Parcel- og rækkehuse";"2680 Solrød Strand";18,243;18,561;18,522
"Parcel- og rækkehuse";"2690 Karlslunde";15,697;17,231;18,324
"Parcel- og rækkehuse";"2700 Brønshøj";24,016;24,802;28,447
"Parcel- og rækkehuse";"2720 Vanløse";24,853;27,602;30,659
"Parcel- og rækkehuse";"2730 Herlev";17,744;19,173;21,787
"Parcel- og rækkehuse";"2740 Skovlunde";17,983;18,270;20,812
"Parcel- og rækkehuse";"2750 Ballerup";18,095;18,031;20,459
"Parcel- og rækkehuse";"2760 Måløv";0;0;0
"Parcel- og rækkehuse";"2765 Smørum";17,310;18,046;20,795
"Parcel- og rækkehuse";"2770 Kastrup";19,364;21,310;24,055
"Parcel- og rækkehuse";"2791 Dragør";22,776;22,423;24,011
"Parcel- og rækkehuse";"2800 Kongens Lyngby";26,165;27,139;32,776
"Parcel- og rækkehuse";"2820 Gentofte";29,363;30,079;34,494
"Parcel- og rækkehuse";"2830 Virum";26,610;28,069;31,937
"Parcel- og rækkehuse";"2840 Holte";26,266;27,624;27,607
"Parcel- og rækkehuse";"2850 Nærum";25,294;23,795;0
"Parcel- og rækkehuse";"2860 Søborg";22,439;22,540;24,919
"Parcel- og rækkehuse";"2870 Dyssegård";27,020;30,703;32,390
"Parcel- og rækkehuse";"2880 Bagsværd";22,575;22,831;25,676
"Parcel- og rækkehuse";"2900 Hellerup";32,516;33,745;36,176
"Parcel- og rækkehuse";"2920 Charlottenlund";36,795;39,501;38,896
"Parcel- og rækkehuse";"2930 Klampenborg";0;39,527;45,168
"Parcel- og rækkehuse";"2942 Skodsborg";0;0;0
"Parcel- og rækkehuse";"2950 Vedbæk";25,902;28,248;31,400
"Parcel- og rækkehuse";"2960 Rungsted Kyst";27,725;27,236;28,716
"Parcel- og rækkehuse";"2970 Hørsholm";21,290;23,083;23,757
"Parcel- og rækkehuse";"2980 Kokkedal";16,017;16,284;17,283
"Parcel- og rækkehuse";"2990 Nivå";16,703;17,192;18,658
"Parcel- og rækkehuse";"3000 Helsingør";14,458;15,542;17,024
"Parcel- og rækkehuse";"3050 Humlebæk";18,973;21,295;31,089
"Parcel- og rækkehuse";"3060 Espergærde";21,048;18,419;21,454
"Parcel- og rækkehuse";"3070 Snekkersten";15,248;19,744;19,407
"Parcel- og rækkehuse";"3080 Tikøb";0;0;0
"Parcel- og rækkehuse";"3100 Hornbæk";17,263;20,651;19,331
"Parcel- og rækkehuse";"3120 Dronningmølle";0;0;0
"Parcel- og rækkehuse";"3140 Ålsgårde";16,131;15,819;13,990
"Parcel- og rækkehuse";"3150 Hellebæk";0;0;0
"Parcel- og rækkehuse";"3200 Helsinge";10,891;12,140;13,504
"Parcel- og rækkehuse";"3210 Vejby";0;0;0
"Parcel- og rækkehuse";"3220 Tisvildeleje";0;0;0
"Parcel- og rækkehuse";"3230 Græsted";8,535;8,545;9,700
"Parcel- og rækkehuse";"3250 Gilleleje";13,573;12,117;15,853
"Parcel- og rækkehuse";"3300 Frederiksværk";9,516;9,240;9,412
"Parcel- og rækkehuse";"3310 Ølsted";0;8,049;0
"Parcel- og rækkehuse";"3320 Skævinge";13,773;15,536;13,001
"Parcel- og rækkehuse";"3330 Gørløse";0;0;0
"Parcel- og rækkehuse";"3360 Liseleje";0;8,466;0
"Parcel- og rækkehuse";"3370 Melby";0;0;0
"Parcel- og rækkehuse";"3390 Hundested";11,268;8,917;9,489
"Parcel- og rækkehuse";"3400 Hillerød";16,231;16,662;19,182
"Parcel- og rækkehuse";"3450 Allerød";18,355;20,391;20,019
"Parcel- og rækkehuse";"3460 Birkerød";22,750;22,793;26,469
"Parcel- og rækkehuse";"3480 Fredensborg";16,356;17,351;16,672
"Parcel- og rækkehuse";"3490 Kvistgård";0;0;0
"Parcel- og rækkehuse";"3500 Værløse";22,739;24,323;27,498
"Parcel- og rækkehuse";"3520 Farum";19,834;20,392;22,031
"Parcel- og rækkehuse";"3540 Lynge";15,964;17,287;16,385
"Parcel- og rækkehuse";"3550 Slangerup";13,085;13,470;13,898
"Parcel- og rækkehuse";"3600 Frederikssund";13,602;14,033;15,082
"Parcel- og rækkehuse";"3630 Jægerspris";10,844;9,584;10,644
"Parcel- og rækkehuse";"3650 Ølstykke";14,440;15,118;16,542
"Parcel- og rækkehuse";"3660 Stenløse";14,836;15,163;16,790
"Parcel- og rækkehuse";"3670 Veksø Sjælland";0;19,151;0
"Parcel- og rækkehuse";"3700 Rønne";6,297;6,216;7,353
"Parcel- og rækkehuse";"3720 Aakirkeby";0;0;0
"Parcel- og rækkehuse";"3730 Nexø";0;5,240;4,483
"Parcel- og rækkehuse";"3740 Svaneke";8,154;6,623;0
"Parcel- og rækkehuse";"3751 Østermarie";0;0;0
"Parcel- og rækkehuse";"3760 Gudhjem";0;0;0
"Parcel- og rækkehuse";"3770 Allinge";0;4,424;5,971
"Parcel- og rækkehuse";"3782 Klemensker";0;0;0
"Parcel- og rækkehuse";"3790 Hasle";0;4,730;0
"Parcel- og rækkehuse";"4000 Roskilde";18,362;18,654;20,432
"Parcel- og rækkehuse";"4030 Tune";16,131;15,968;15,074
"Parcel- og rækkehuse";"4040 Jyllinge";17,904;16,006;16,849
"Parcel- og rækkehuse";"4050 Skibby";9,474;8,937;9,133
"Parcel- og rækkehuse";"4060 Kirke Såby";8,546;9,480;0
"Parcel- og rækkehuse";"4070 Kirke Hyllinge";10,588;10,476;11,257
"Parcel- og rækkehuse";"4100 Ringsted";9,879;10,657;12,126
"Parcel- og rækkehuse";"4105 Ringsted";0;0;0
"Parcel- og rækkehuse";"4130 Viby Sjælland";11,753;11,031;13,137
"Parcel- og rækkehuse";"4140 Borup";13,683;12,509;14,118
"Parcel- og rækkehuse";"4160 Herlufmagle";0;5,357;0
"Parcel- og rækkehuse";"4171 Glumsø";0;0;0
"Parcel- og rækkehuse";"4173 Fjenneslev";0;0;0
"Parcel- og rækkehuse";"4174 Jystrup Midtsj";0;0;0
"Parcel- og rækkehuse";"4180 Sorø";11,265;13,925;11,900
"Parcel- og rækkehuse";"4190 Munke Bjergby";0;0;0
"Parcel- og rækkehuse";"4200 Slagelse";9,363;10,188;11,229
"Parcel- og rækkehuse";"4220 Korsør";7,839;7,749;7,717
"Parcel- og rækkehuse";"4230 Skælskør";8,286;6,233;6,644
"Parcel- og rækkehuse";"4241 Vemmelev";7,648;6,902;8,735
"Parcel- og rækkehuse";"4242 Boeslunde";0;0;0
"Parcel- og rækkehuse";"4243 Rude";0;0;0
"Parcel- og rækkehuse";"4250 Fuglebjerg";0;0;0
"Parcel- og rækkehuse";"4261 Dalmose";0;0;0
"Parcel- og rækkehuse";"4262 Sandved";0;0;0
"Parcel- og rækkehuse";"4270 Høng";0;7,127;7,604
"Parcel- og rækkehuse";"4281 Gørlev";0;4,780;6,277
"Parcel- og rækkehuse";"4291 Ruds Vedby";0;0;0
"Parcel- og rækkehuse";"4293 Dianalund";6,458;6,316;10,855
"Parcel- og rækkehuse";"4295 Stenlille";0;7,361;0
"Parcel- og rækkehuse";"4296 Nyrup";0;0;0
"Parcel- og rækkehuse";"4300 Holbæk";12,815;12,248;14,459
"Parcel- og rækkehuse";"4320 Lejre";0;15,356;15,719
"Parcel- og rækkehuse";"4330 Hvalsø";10,016;11,643;12,170
"Parcel- og rækkehuse";"4340 Tølløse";10,447;8,976;9,694
"Parcel- og rækkehuse";"4350 Ugerløse";0;0;0
"Parcel- og rækkehuse";"4360 Kirke Eskilstrup";0;0;0
"Parcel- og rækkehuse";"4370 Store Merløse";0;0;0
"Parcel- og rækkehuse";"4390 Vipperød";0;9,502;0
"Parcel- og rækkehuse";"4400 Kalundborg";9,250;8,650;8,073
"Parcel- og rækkehuse";"4420 Regstrup";0;9,196;0
"Parcel- og rækkehuse";"4440 Mørkøv";6,881;0;0
"Parcel- og rækkehuse";"4450 Jyderup";7,048;10,054;7,024
"Parcel- og rækkehuse";"4460 Snertinge";0;0;0
"Parcel- og rækkehuse";"4470 Svebølle";0;6,941;0
"Parcel- og rækkehuse";"4480 Store Fuglede";0;0;0
"Parcel- og rækkehuse";"4490 Jerslev Sjælland";0;0;0
"Parcel- og rækkehuse";"4500 Nykøbing Sj";7,048;6,247;6,753
"Parcel- og rækkehuse";"4520 Svinninge";6,549;7,150;0
"Parcel- og rækkehuse";"4532 Gislinge";0;0;0
"Parcel- og rækkehuse";"4534 Hørve";0;6,090;0
"Parcel- og rækkehuse";"4540 Fårevejle";0;6,939;4,696
"Parcel- og rækkehuse";"4550 Asnæs";0;7,052;8,393
"Parcel- og rækkehuse";"4560 Vig";0;0;0
"Parcel- og rækkehuse";"4571 Grevinge";0;0;0
"Parcel- og rækkehuse";"4572 Nørre Asmindrup";0;0;0
"Parcel- og rækkehuse";"4573 Højby";0;6,350;0
"Parcel- og rækkehuse";"4581 Rørvig";0;0;0
"Parcel- og rækkehuse";"4583 Sjællands Odde";0;0;0
"Parcel- og rækkehuse";"4591 Føllenslev";0;0;0
"Parcel- og rækkehuse";"4592 Sejerø";0;0;0
"Parcel- og rækkehuse";"4593 Eskebjerg";0;0;0
"Parcel- og rækkehuse";"4600 Køge";14,067;14,468;15,708
"Parcel- og rækkehuse";"4621 Gadstrup";0;12,049;0
"Parcel- og rækkehuse";"4622 Havdrup";14,348;12,768;15,011
"Parcel- og rækkehuse";"4623 Lille Skensved";10,336;0;0
"Parcel- og rækkehuse";"4632 Bjæverskov";10,629;10,264;11,620
"Parcel- og rækkehuse";"4640 Faxe";7,380;7,358;7,177
"Parcel- og rækkehuse";"4652 Hårlev";0;8,759;9,288
"Parcel- og rækkehuse";"4653 Karise";0;0;0
"Parcel- og rækkehuse";"4654 Faxe Ladeplads";8,038;6,997;9,033
"Parcel- og rækkehuse";"4660 Store Heddinge";5,641;5,621;6,582
"Parcel- og rækkehuse";"4671 Strøby";0;0;0
"Parcel- og rækkehuse";"4672 Klippinge";0;0;0
"Parcel- og rækkehuse";"4673 Rødvig Stevns";0;0;0
"Parcel- og rækkehuse";"4681 Herfølge";11,599;14,466;0
"Parcel- og rækkehuse";"4682 Tureby";0;0;0
"Parcel- og rækkehuse";"4683 Rønnede";0;6,668;5,649
"Parcel- og rækkehuse";"4684 Holmegaard";7,695;10,553;9,747
"Parcel- og rækkehuse";"4690 Haslev";9,274;8,110;9,418
"Parcel- og rækkehuse";"4700 Næstved";8,451;9,522;10,351
"Parcel- og rækkehuse";"4720 Præstø";5,962;7,318;7,293
"Parcel- og rækkehuse";"4733 Tappernøje";0;5,610;6,924
"Parcel- og rækkehuse";"4735 Mern";0;0;0
"Parcel- og rækkehuse";"4736 Karrebæksminde";0;0;0
"Parcel- og rækkehuse";"4750 Lundby";0;5,778;0
"Parcel- og rækkehuse";"4760 Vordingborg";6,674;6,986;8,258
"Parcel- og rækkehuse";"4771 Kalvehave";0;0;0
"Parcel- og rækkehuse";"4772 Langebæk";0;0;0
"Parcel- og rækkehuse";"4773 Stensved";0;0;0
"Parcel- og rækkehuse";"4780 Stege";5,504;6,758;7,005
"Parcel- og rækkehuse";"4791 Borre";0;2,739;0
"Parcel- og rækkehuse";"4792 Askeby";0;0;0
"Parcel- og rækkehuse";"4793 Bogø By";0;0;0
"Parcel- og rækkehuse";"4800 Nykøbing F";7,358;7,970;7,511
"Parcel- og rækkehuse";"4840 Nørre Alslev";3,937;5,230;4,514
"Parcel- og rækkehuse";"4850 Stubbekøbing";0;4,661;3,937
"Parcel- og rækkehuse";"4862 Guldborg";0;0;0
"Parcel- og rækkehuse";"4863 Eskilstrup";0;4,191;0
"Parcel- og rækkehuse";"4871 Horbelev";0;0;0
"Parcel- og rækkehuse";"4872 Idestrup";0;0;0
"Parcel- og rækkehuse";"4873 Væggerløse";0;0;0
"Parcel- og rækkehuse";"4874 Gedser";0;3,434;0
"Parcel- og rækkehuse";"4880 Nysted";0;4,541;0
"Parcel- og rækkehuse";"4891 Toreby L";0;0;0
"Parcel- og rækkehuse";"4892 Kettinge";0;0;0
"Parcel- og rækkehuse";"4894 Øster Ulslev";0;0;0
"Parcel- og rækkehuse";"4895 Errindlev";0;0;0
"Parcel- og rækkehuse";"4900 Nakskov";3,692;3,322;3,401
"Parcel- og rækkehuse";"4912 Harpelunde";0;0;0
"Parcel- og rækkehuse";"4913 Horslunde";0;0;0
"Parcel- og rækkehuse";"4920 Søllested";0;0;0
"Parcel- og rækkehuse";"4930 Maribo";5,952;5,608;5,407
"Parcel- og rækkehuse";"4941 Bandholm";0;0;0
"Parcel- og rækkehuse";"4943 Torrig L";0;0;0
"Parcel- og rækkehuse";"4944 Fejø";0;0;0
"Parcel- og rækkehuse";"4951 Nørreballe";0;0;0
"Parcel- og rækkehuse";"4952 Stokkemarke";0;0;0
"Parcel- og rækkehuse";"4953 Vesterborg";0;0;0
"Parcel- og rækkehuse";"4960 Holeby";0;0;0
"Parcel- og rækkehuse";"4970 Rødby";0;2,579;3,193
"Parcel- og rækkehuse";"4983 Dannemare";0;0;0
"Parcel- og rækkehuse";"4990 Sakskøbing";3,585;3,454;5,402
"Parcel- og rækkehuse";"5000 Odense C";13,401;15,405;15,731
"Parcel- og rækkehuse";"5200 Odense V";0;11,687;0
"Parcel- og rækkehuse";"5210 Odense NV";11,224;11,701;12,123
"Parcel- og rækkehuse";"5220 Odense SØ";12,625;13,462;13,624
"Parcel- og rækkehuse";"5230 Odense M";16,793;16,748;17,126
"Parcel- og rækkehuse";"5240 Odense NØ";0;10,207;11,470
"Parcel- og rækkehuse";"5250 Odense SV";12,941;12,875;13,486
"Parcel- og rækkehuse";"5260 Odense S";11,292;11,884;12,701
"Parcel- og rækkehuse";"5270 Odense N";10,928;10,946;12,404
"Parcel- og rækkehuse";"5290 Marslev";0;0;0
"Parcel- og rækkehuse";"5300 Kerteminde";12,093;13,643;16,317
"Parcel- og rækkehuse";"5320 Agedrup";0;11,159;10,659
"Parcel- og rækkehuse";"5330 Munkebo";0;9,080;12,862
"Parcel- og rækkehuse";"5350 Rynkeby";0;0;0
"Parcel- og rækkehuse";"5370 Mesinge";0;0;0
"Parcel- og rækkehuse";"5380 Dalby";0;0;0
"Parcel- og rækkehuse";"5390 Martofte";0;0;0
"Parcel- og rækkehuse";"5400 Bogense";8,116;7,816;7,409
"Parcel- og rækkehuse";"5450 Otterup";6,674;4,921;7,167
"Parcel- og rækkehuse";"5462 Morud";0;8,751;0
"Parcel- og rækkehuse";"5463 Harndrup";0;0;0
"Parcel- og rækkehuse";"5464 Brenderup Fyn";0;0;0
"Parcel- og rækkehuse";"5466 Asperup";0;0;0
"Parcel- og rækkehuse";"5471 Søndersø";0;5,789;5,736
"Parcel- og rækkehuse";"5474 Veflinge";0;0;0
"Parcel- og rækkehuse";"5485 Skamby";0;0;0
"Parcel- og rækkehuse";"5491 Blommenslyst";0;0;0
"Parcel- og rækkehuse";"5492 Vissenbjerg";7,254;0;0
"Parcel- og rækkehuse";"5500 Middelfart";11,401;11,915;12,656
"Parcel- og rækkehuse";"5540 Ullerslev";5,875;6,168;6,057
"Parcel- og rækkehuse";"5550 Langeskov";8,583;8,740;0
"Parcel- og rækkehuse";"5560 Aarup";0;8,890;0
"Parcel- og rækkehuse";"5580 Nørre Aaby";0;8,818;0
"Parcel- og rækkehuse";"5591 Gelsted";0;6,309;0
"Parcel- og rækkehuse";"5592 Ejby";0;0;0
"Parcel- og rækkehuse";"5600 Faaborg";7,097;6,617;5,742
"Parcel- og rækkehuse";"5610 Assens";8,664;8,332;7,916
"Parcel- og rækkehuse";"5620 Glamsbjerg";0;6,075;0
"Parcel- og rækkehuse";"5631 Ebberup";0;4,651;0
"Parcel- og rækkehuse";"5642 Millinge";0;0;0
"Parcel- og rækkehuse";"5672 Broby";5,750;5,993;0
"Parcel- og rækkehuse";"5683 Haarby";0;4,680;0
"Parcel- og rækkehuse";"5690 Tommerup";7,489;7,765;7,051
"Parcel- og rækkehuse";"5700 Svendborg";11,396;11,417;10,440
"Parcel- og rækkehuse";"5750 Ringe";9,155;6,282;6,863
"Parcel- og rækkehuse";"5762 Vester Skerninge";7,943;6,679;9,308
"Parcel- og rækkehuse";"5771 Stenstrup";0;6,177;0
"Parcel- og rækkehuse";"5772 Kværndrup";0;0;0
"Parcel- og rækkehuse";"5792 Årslev";6,627;7,771;10,783
"Parcel- og rækkehuse";"5800 Nyborg";10,287;9,489;9,081
"Parcel- og rækkehuse";"5853 Ørbæk";4,692;0;0
"Parcel- og rækkehuse";"5854 Gislev";0;0;0
"Parcel- og rækkehuse";"5856 Ryslinge";0;8,191;0
"Parcel- og rækkehuse";"5863 Ferritslev Fyn";0;0;0
"Parcel- og rækkehuse";"5871 Frørup";0;0;0
"Parcel- og rækkehuse";"5874 Hesselager";0;7,596;0
"Parcel- og rækkehuse";"5881 Skårup Fyn";0;8,615;0
"Parcel- og rækkehuse";"5882 Vejstrup";0;0;0
"Parcel- og rækkehuse";"5883 Oure";0;0;0
"Parcel- og rækkehuse";"5884 Gudme";0;0;0
"Parcel- og rækkehuse";"5892 Gudbjerg Sydfyn";0;0;0
"Parcel- og rækkehuse";"5900 Rudkøbing";5,838;7,896;7,693
"Parcel- og rækkehuse";"5932 Humble";0;0;0
"Parcel- og rækkehuse";"5935 Bagenkop";0;0;0
"Parcel- og rækkehuse";"5953 Tranekær";5,204;3,529;0
"Parcel- og rækkehuse";"5960 Marstal";6,021;5,852;4,569
"Parcel- og rækkehuse";"5970 Ærøskøbing";0;8,137;0
"Parcel- og rækkehuse";"5985 Søby Ærø";0;0;0
"Parcel- og rækkehuse";"6000 Kolding";11,823;11,637;12,641
"Parcel- og rækkehuse";"6040 Egtved";8,525;8,753;8,772
"Parcel- og rækkehuse";"6051 Almind";0;0;0
"Parcel- og rækkehuse";"6052 Viuf";0;0;0
"Parcel- og rækkehuse";"6064 Jordrup";0;0;0
"Parcel- og rækkehuse";"6070 Christiansfeld";0;6,379;0
"Parcel- og rækkehuse";"6091 Bjert";0;11,922;0
"Parcel- og rækkehuse";"6092 Sønder Stenderup";0;0;0
"Parcel- og rækkehuse";"6093 Sjølund";0;0;0
"Parcel- og rækkehuse";"6094 Hejls";0;0;0
"Parcel- og rækkehuse";"6100 Haderslev";8,015;8,115;8,863
"Parcel- og rækkehuse";"6200 Aabenraa";8,115;7,059;8,084
"Parcel- og rækkehuse";"6230 Rødekro";7,333;6,879;6,640
"Parcel- og rækkehuse";"6240 Løgumkloster";0;0;0
"Parcel- og rækkehuse";"6261 Bredebro";0;2,592;0
"Parcel- og rækkehuse";"6270 Tønder";5,155;7,017;5,565
"Parcel- og rækkehuse";"6280 Højer";0;0;0
"Parcel- og rækkehuse";"6300 Gråsten";3,842;6,984;5,986
"Parcel- og rækkehuse";"6310 Broager";0;7,227;0
"Parcel- og rækkehuse";"6320 Egernsund";0;0;0
"Parcel- og rækkehuse";"6330 Padborg";4,586;4,534;6,660
"Parcel- og rækkehuse";"6340 Kruså";0;6,369;0
"Parcel- og rækkehuse";"6360 Tinglev";6,459;0;0
"Parcel- og rækkehuse";"6372 Bylderup-Bov";0;0;0
"Parcel- og rækkehuse";"6392 Bolderslev";0;0;0
"Parcel- og rækkehuse";"6400 Sønderborg";9,518;8,181;9,528
"Parcel- og rækkehuse";"6430 Nordborg";3,755;3,521;4,378
"Parcel- og rækkehuse";"6440 Augustenborg";5,940;6,066;6,157
"Parcel- og rækkehuse";"6470 Sydals";7,553;8,692;6,674
"Parcel- og rækkehuse";"6500 Vojens";4,894;4,917;6,162
"Parcel- og rækkehuse";"6510 Gram";0;4,840;0
"Parcel- og rækkehuse";"6520 Toftlund";0;0;0
"Parcel- og rækkehuse";"6534 Agerskov";0;0;0
"Parcel- og rækkehuse";"6535 Branderup J";0;0;0
"Parcel- og rækkehuse";"6541 Bevtoft";0;0;0
"Parcel- og rækkehuse";"6560 Sommersted";0;0;0
"Parcel- og rækkehuse";"6580 Vamdrup";9,077;6,972;7,666
"Parcel- og rækkehuse";"6600 Vejen";8,699;8,900;9,267
"Parcel- og rækkehuse";"6621 Gesten";0;0;0
"Parcel- og rækkehuse";"6622 Bække";0;4,135;0
"Parcel- og rækkehuse";"6623 Vorbasse";0;0;0
"Parcel- og rækkehuse";"6630 Rødding";6,680;5,257;5,207
"Parcel- og rækkehuse";"6640 Lunderskov";0;9,811;0
"Parcel- og rækkehuse";"6650 Brørup";0;6,290;5,074
"Parcel- og rækkehuse";"6660 Lintrup";0;0;0
"Parcel- og rækkehuse";"6670 Holsted";0;3,647;0
"Parcel- og rækkehuse";"6682 Hovborg";0;0;0
"Parcel- og rækkehuse";"6683 Føvling";0;0;0
"Parcel- og rækkehuse";"6690 Gørding";0;6,622;0
"Parcel- og rækkehuse";"6700 Esbjerg";11,951;11,342;11,980
"Parcel- og rækkehuse";"6705 Esbjerg Ø";10,636;9,483;11,221
"Parcel- og rækkehuse";"6710 Esbjerg V";12,328;12,576;13,206
"Parcel- og rækkehuse";"6715 Esbjerg N";11,147;9,713;9,312
"Parcel- og rækkehuse";"6720 Fanø";0;10,394;0
"Parcel- og rækkehuse";"6731 Tjæreborg";7,570;11,038;0
"Parcel- og rækkehuse";"6740 Bramming";7,992;8,042;8,498
"Parcel- og rækkehuse";"6752 Glejbjerg";0;0;0
"Parcel- og rækkehuse";"6753 Agerbæk";0;0;0
"Parcel- og rækkehuse";"6760 Ribe";7,000;8,480;7,673
"Parcel- og rækkehuse";"6771 Gredstedbro";0;0;0
"Parcel- og rækkehuse";"6780 Skærbæk";4,849;4,462;3,307
"Parcel- og rækkehuse";"6792 Rømø";0;0;0
"Parcel- og rækkehuse";"6800 Varde";7,848;8,636;8,512
"Parcel- og rækkehuse";"6818 Årre";0;7,353;0
"Parcel- og rækkehuse";"6823 Ansager";0;0;0
"Parcel- og rækkehuse";"6830 Nørre Nebel";0;6,029;0
"Parcel- og rækkehuse";"6840 Oksbøl";0;0;0
"Parcel- og rækkehuse";"6851 Janderup Vestj";0;0;0
"Parcel- og rækkehuse";"6852 Billum";0;0;0
"Parcel- og rækkehuse";"6853 Vejers Strand";0;0;0
"Parcel- og rækkehuse";"6854 Henne";0;0;0
"Parcel- og rækkehuse";"6855 Outrup";0;0;0
"Parcel- og rækkehuse";"6857 Blåvand";0;0;0
"Parcel- og rækkehuse";"6862 Tistrup";0;0;0
"Parcel- og rækkehuse";"6870 Ølgod";6,182;7,043;5,321
"Parcel- og rækkehuse";"6880 Tarm";4,552;4,288;4,954
"Parcel- og rækkehuse";"6893 Hemmet";0;0;0
"Parcel- og rækkehuse";"6900 Skjern";5,917;6,961;6,791
"Parcel- og rækkehuse";"6920 Videbæk";6,457;6,012;6,356
"Parcel- og rækkehuse";"6933 Kibæk";0;7,093;0
"Parcel- og rækkehuse";"6940 Lem St";0;4,198;0
"Parcel- og rækkehuse";"6950 Ringkøbing";7,300;8,081;9,526
"Parcel- og rækkehuse";"6960 Hvide Sande";0;0;0
"Parcel- og rækkehuse";"6971 Spjald";0;4,649;0
"Parcel- og rækkehuse";"6973 Ørnhøj";0;0;0
"Parcel- og rækkehuse";"6980 Tim";0;0;0
"Parcel- og rækkehuse";"6990 Ulfborg";0;4,128;4,006
"Parcel- og rækkehuse";"7000 Fredericia";10,073;10,207;10,800
"Parcel- og rækkehuse";"7007 Fredericia";0;0;0
"Parcel- og rækkehuse";"7080 Børkop";9,777;9,854;9,952
"Parcel- og rækkehuse";"7100 Vejle";11,594;10,805;11,853
"Parcel- og rækkehuse";"7120 Vejle Øst";13,436;14,453;15,212
"Parcel- og rækkehuse";"7130 Juelsminde";7,432;7,608;9,186
"Parcel- og rækkehuse";"7140 Stouby";0;0;0
"Parcel- og rækkehuse";"7150 Barrit";0;0;0
"Parcel- og rækkehuse";"7160 Tørring";7,889;6,667;8,054
"Parcel- og rækkehuse";"7171 Uldum";0;0;0
"Parcel- og rækkehuse";"7173 Vonge";0;0;0
"Parcel- og rækkehuse";"7182 Bredsten";0;6,392;0
"Parcel- og rækkehuse";"7183 Randbøl";0;0;0
"Parcel- og rækkehuse";"7184 Vandel";0;0;0
"Parcel- og rækkehuse";"7190 Billund";9,150;9,957;10,889
"Parcel- og rækkehuse";"7200 Grindsted";7,839;7,356;8,867
"Parcel- og rækkehuse";"7250 Hejnsvig";0;0;0
"Parcel- og rækkehuse";"7260 Sønder Omme";0;0;0
"Parcel- og rækkehuse";"7270 Stakroge";0;0;0
"Parcel- og rækkehuse";"7280 Sønder Felding";0;0;0
"Parcel- og rækkehuse";"7300 Jelling";10,516;9,302;7,262
"Parcel- og rækkehuse";"7321 Gadbjerg";0;0;0
"Parcel- og rækkehuse";"7323 Give";5,598;7,430;8,513
"Parcel- og rækkehuse";"7330 Brande";7,675;8,122;8,441
"Parcel- og rækkehuse";"7361 Ejstrupholm";0;0;0
"Parcel- og rækkehuse";"7362 Hampen";0;0;0
"Parcel- og rækkehuse";"7400 Herning";10,378;10,622;11,133
"Parcel- og rækkehuse";"7430 Ikast";7,854;8,974;9,625
"Parcel- og rækkehuse";"7441 Bording";0;0;0
"Parcel- og rækkehuse";"7442 Engesvang";0;0;0
"Parcel- og rækkehuse";"7451 Sunds";9,014;11,101;8,761
"Parcel- og rækkehuse";"7470 Karup J";6,146;8,663;5,930
"Parcel- og rækkehuse";"7480 Vildbjerg";7,375;7,826;7,601
"Parcel- og rækkehuse";"7490 Aulum";0;7,084;6,377
"Parcel- og rækkehuse";"7500 Holstebro";10,590;10,915;10,927
"Parcel- og rækkehuse";"7540 Haderup";0;0;0
"Parcel- og rækkehuse";"7550 Sørvad";0;0;0
"Parcel- og rækkehuse";"7560 Hjerm";0;0;0
"Parcel- og rækkehuse";"7570 Vemb";0;0;0
"Parcel- og rækkehuse";"7600 Struer";6,654;7,923;9,764
"Parcel- og rækkehuse";"7620 Lemvig";5,017;6,716;4,605
"Parcel- og rækkehuse";"7650 Bøvlingbjerg";0;0;0
"Parcel- og rækkehuse";"7660 Bækmarksbro";0;0;0
"Parcel- og rækkehuse";"7673 Harboøre";0;0;0
"Parcel- og rækkehuse";"7680 Thyborøn";0;0;0
"Parcel- og rækkehuse";"7700 Thisted";6,639;6,552;8,490
"Parcel- og rækkehuse";"7730 Hanstholm";0;6,630;0
