area;v2;t2;t1;t;zipy
Ejerlejlighed;7673 Harbo?re;;;;76735
Ejerlejlighed;7680 Thybor?n;;;;76805
Ejerlejlighed;7700 Thisted;7037;7575;7939;77005
Ejerlejlighed;7730 Hanstholm;;;;77305
Ejerlejlighed;7741 Fr?strup;;;;77415
Ejerlejlighed;7742 Vesl?s;;;;77425
Ejerlejlighed;7752 Snedsted;;;;77525
Ejerlejlighed;7755 Bedsted Thy;;;;77555
Ejerlejlighed;7760 Hurup Thy;;;;77605
Ejerlejlighed;7770 Vestervig;;;;77705
Ejerlejlighed;7790 Thyholm;;;;77905
Ejerlejlighed;7800 Skive;6557;;8366;78005
Ejerlejlighed;7830 Vinderup;;;;78305
Ejerlejlighed;7840 H?jslev;;;;78405
Ejerlejlighed;7850 Stoholm Jyll;;;;78505
Ejerlejlighed;7860 Sp?ttrup;;;;78605
Ejerlejlighed;7870 Roslev;;;;78705
Ejerlejlighed;7884 Fur;;;;78845
Ejerlejlighed;7900 Nyk?bing M;;;;79005
Ejerlejlighed;7950 Erslev;;;;79505
Ejerlejlighed;7960 Karby;;;;79605
Ejerlejlighed;7970 Redsted M;;;;79705
Ejerlejlighed;7980 Vils;;;;79805
Ejerlejlighed;7990 ?ster Assels;;;;79905
Ejerlejlighed;8000 ?rhus C;15674;17539;23067;80005
Ejerlejlighed;8200 ?rhus N;16305;17827;22600;82005
Ejerlejlighed;8210 ?rhus V;14525;14350;;82105
Ejerlejlighed;8220 Brabrand;10333;12286;14639;82205
Ejerlejlighed;8230 ?byh?j;13721;16221;17795;82305
Ejerlejlighed;8240 Risskov;13112;13911;17412;82405
Ejerlejlighed;8250 Eg?;12840;;15746;82505
Ejerlejlighed;8260 Viby J;10091;10785;11329;82605
Ejerlejlighed;8270 H?jbjerg;11208;12628;17066;82705
Ejerlejlighed;8300 Odder;10855;9421;10762;83005
Ejerlejlighed;8305 Sams?;;;;83055
Ejerlejlighed;8310 Tranbjerg J;;;;83105
Ejerlejlighed;8320 M?rslet;;;;83205
Ejerlejlighed;8330 Beder;;;;83305
Ejerlejlighed;8340 Malling;;;;83405
Ejerlejlighed;8350 Hundslund;;;;83505
Ejerlejlighed;8355 Solbjerg;;;;83555
Ejerlejlighed;8361 Hasselager;;;;83615
Ejerlejlighed;8362 H?rning;;;;83625
Ejerlejlighed;8370 Hadsten;;;;83705
Ejerlejlighed;8380 Trige;;;;83805
Ejerlejlighed;8381 Tilst;11599;;17022;83815
Ejerlejlighed;8382 Hinnerup;;;;83825
Ejerlejlighed;8400 Ebeltoft;;;;84005
Ejerlejlighed;8410 R?nde;;;;84105
Ejerlejlighed;8420 Knebel;;;;84205
Ejerlejlighed;8444 Balle;;;;84445
Ejerlejlighed;8450 Hammel;;;;84505
Ejerlejlighed;8462 Harlev J;;;;84625
Ejerlejlighed;8464 Galten;10887;;;84645
Ejerlejlighed;8471 Sabro;;;;84715
Ejerlejlighed;8472 Sporup;;;;84725
Ejerlejlighed;8500 Grenaa;;;6249;85005
Ejerlejlighed;8520 Lystrup;10831;;;85205
Ejerlejlighed;8530 Hjortsh?j;;;;85305
Ejerlejlighed;8541 Sk?dstrup;;;;85415
Ejerlejlighed;8543 Hornslet;;;;85435
Ejerlejlighed;8544 M?rke;;;;85445
Ejerlejlighed;8550 Ryomg?rd;;;;85505
Ejerlejlighed;8560 Kolind;;;;85605
Ejerlejlighed;8570 Trustrup;;;;85705
Ejerlejlighed;8581 Nimtofte;;;;85815
Ejerlejlighed;8585 Glesborg;;;;85855
Ejerlejlighed;8586 ?rum Djurs;;;;85865
Ejerlejlighed;8592 Anholt;;;;85925
Ejerlejlighed;8600 Silkeborg;10009;12093;13190;86005
Ejerlejlighed;8620 Kjellerup;;;;86205
Ejerlejlighed;8632 Lemming;;;;86325
Ejerlejlighed;8641 Sorring;;;;86415
Ejerlejlighed;8643 Ans By;;;;86435
Ejerlejlighed;8653 Them;;;;86535
Ejerlejlighed;8654 Bryrup;;;;86545
Ejerlejlighed;8660 Skanderborg;10646;11780;12577;86605
Ejerlejlighed;8670 L?sby;;;;86705
Ejerlejlighed;8680 Ry;;;;86805
Ejerlejlighed;8700 Horsens;11031;8799;9756;87005
Ejerlejlighed;8721 Daug?rd;;;;87215
Ejerlejlighed;8722 Hedensted;;;;87225
Ejerlejlighed;8723 L?sning;;;;87235
Ejerlejlighed;8732 Hovedg?rd;;;;87325
Ejerlejlighed;8740 Br?dstrup;;;;87405
Ejerlejlighed;8751 Gedved;;;;87515
Ejerlejlighed;8752 ?stbirk;;;;87525
Ejerlejlighed;8762 Flemming;;;;87625
Ejerlejlighed;8763 Rask M?lle;;;;87635
Ejerlejlighed;8765 Klovborg;;;;87655
Ejerlejlighed;8766 N?rre Snede;;;;87665
Ejerlejlighed;8781 Stenderup;;;;87815
Ejerlejlighed;8783 Hornsyld;;;;87835
Ejerlejlighed;8800 Viborg;8765;8736;9521;88005
Ejerlejlighed;8830 Tjele;;;;88305
Ejerlejlighed;8831 L?gstrup;;;;88315
Ejerlejlighed;8832 Skals;;;;88325
Ejerlejlighed;8840 R?dk?rsbro;;;;88405
Ejerlejlighed;8850 Bjerringbro;;;;88505
Ejerlejlighed;8860 Ulstrup;;;;88605
Ejerlejlighed;8870 Lang?;;;;88705
Ejerlejlighed;8881 Thors?;;;;88815
Ejerlejlighed;8882 F?rvang;;;;88825
Ejerlejlighed;8883 Gjern;;;;88835
Ejerlejlighed;8900 Randers C;6572;7054;7685;89005
Ejerlejlighed;8920 Randers NV;4959;5813;6099;89205
Ejerlejlighed;8930 Randers N?;5016;5791;6359;89305
Ejerlejlighed;8940 Randers SV;6010;;6725;89405
Ejerlejlighed;8950 ?rsted;;;;89505
Ejerlejlighed;8960 Randers S?;6143;;;89605
Ejerlejlighed;8961 Alling?bro;;;;89615
Ejerlejlighed;8963 Auning;;;;89635
Ejerlejlighed;8970 Havndal;;;;89705
Ejerlejlighed;8981 Spentrup;;;;89815
Ejerlejlighed;8983 Gjerlev J;;;;89835
Ejerlejlighed;8990 F?rup;;;;89905
Ejerlejlighed;9000 Aalborg;9539;10543;11551;90005
Ejerlejlighed;9200 Aalborg SV;9164;10487;;92005
Ejerlejlighed;9210 Aalborg S?;7189;9549;9363;92105
Ejerlejlighed;9220 Aalborg ?st;;;;92205
Ejerlejlighed;9230 Svenstrup J;;;;92305
Ejerlejlighed;9240 Nibe;;;;92405
Ejerlejlighed;9260 Gistrup;;;;92605
Ejerlejlighed;9270 Klarup;;;;92705
Ejerlejlighed;9280 Storvorde;;;;92805
Ejerlejlighed;9293 Kongerslev;;;;92935
Ejerlejlighed;9300 S?by;;;;93005
Ejerlejlighed;9310 Vodskov;;;;93105
Ejerlejlighed;9320 Hjallerup;;;;93205
Ejerlejlighed;9330 Dronninglund;;;;93305
Ejerlejlighed;9340 Asaa;;;;93405
Ejerlejlighed;9352 Dybvad;;;;93525
Ejerlejlighed;9362 Gandrup;;;;93625
Ejerlejlighed;9370 Hals;;;;93705
Ejerlejlighed;9380 Vestbjerg;;;;93805
Ejerlejlighed;9381 Sulsted;;;;93815
Ejerlejlighed;9382 Tylstrup;;;;93825
Ejerlejlighed;9400 N?rresundby;8872;8413;9106;94005
Ejerlejlighed;9430 Vadum;;;;94305
Ejerlejlighed;9440 Aabybro;;;;94405
Ejerlejlighed;9460 Brovst;;;;94605
Ejerlejlighed;9480 L?kken;;;;94805
Ejerlejlighed;9490 Pandrup;;;;94905
Ejerlejlighed;9492 Blokhus;;;;94925
Ejerlejlighed;9493 Saltum;;;;94935
Ejerlejlighed;9500 Hobro;;;;95005
Ejerlejlighed;9510 Arden;;;;95105
Ejerlejlighed;9520 Sk?rping;;;;95205
Ejerlejlighed;9530 St?vring;;7453;;95305
Ejerlejlighed;9541 Suldrup;;;;95415
Ejerlejlighed;9550 Mariager;;;;95505
Ejerlejlighed;9560 Hadsund;;;;95605
Ejerlejlighed;9574 B?lum;;;;95745
Ejerlejlighed;9575 Terndrup;;;;95755
Ejerlejlighed;9600 Aars;;;;96005
Ejerlejlighed;9610 N?rager;;;;96105
Ejerlejlighed;9620 Aalestrup;;;;96205
Ejerlejlighed;9631 Gedsted;;;;96315
Ejerlejlighed;9632 M?ldrup;;;;96325
Ejerlejlighed;9640 Fars?;;;;96405
Ejerlejlighed;9670 L?gst?r;;;;96705
Ejerlejlighed;9681 Ranum;;;;96815
Ejerlejlighed;9690 Fjerritslev;;;;96905
Ejerlejlighed;9700 Br?nderslev;;;;97005
Ejerlejlighed;9740 Jerslev J;;;;97405
Ejerlejlighed;9750 ?stervr?;;;;97505
Ejerlejlighed;9760 Vr?;;;;97605
Ejerlejlighed;9800 Hj?rring;7092;7949;;98005
Ejerlejlighed;9830 T?rs;;;;98305
Ejerlejlighed;9850 Hirtshals;;;;98505
Ejerlejlighed;9870 Sindal;;;;98705
Ejerlejlighed;9881 Bindslev;;;;98815
Ejerlejlighed;9900 Frederikshavn;5872;6109;7325;99005
Ejerlejlighed;9940 L?s?;;;;99405
Ejerlejlighed;9970 Strandby;;;;99705
Ejerlejlighed;9981 Jerup;;;;99815
Ejerlejlighed;9982 ?lb?k;;;;99825
Ejerlejlighed;9990 Skagen;9102;;11163;99905
Parcel-/rækkehus;1000-1499 Kbh.K.;;;;10007
Parcel-/rækkehus;1500-1799 Kbh.V.;;;;15007
Parcel-/rækkehus;1800-1999 Frederiksberg C;;;;18007
Parcel-/rækkehus;2000 Frederiksberg;30596;29657;;20007
Parcel-/rækkehus;2100 København Ø;34444;44046;36997;21007
Parcel-/rækkehus;2150 Nordhavn;;;;21507
Parcel-/rækkehus;2200 København N;;;;22007
Parcel-/rækkehus;2300 København S;23389;29586;25031;23007
Parcel-/rækkehus;2400 København NV;23271;;26090;24007
Parcel-/rækkehus;2450 København SV;;;;24507
Parcel-/rækkehus;2500 Valby;25055;28226;27319;25007
Parcel-/rækkehus;2600 Glostrup;20581;23107;21937;26007
Parcel-/rækkehus;2605 Brøndby;19315;23464;22293;26057
Parcel-/rækkehus;2610 Rødovre;21858;22623;22762;26107
Parcel-/rækkehus;2620 Albertslund;17371;20816;18000;26207
Parcel-/rækkehus;2625 Vallensbæk;20374;;21629;26257
Parcel-/rækkehus;2630 Taastrup;18682;22027;20884;26307
Parcel-/rækkehus;2635 Ishøj;18223;20207;20152;26357
Parcel-/rækkehus;2640 Hedehusene;16803;17609;18900;26407
Parcel-/rækkehus;2650 Hvidovre;20567;22998;22690;26507
Parcel-/rækkehus;2660 Brøndby Strand;21055;26052;21054;26607
Parcel-/rækkehus;2665 Vallensbæk Strand;22078;;24318;26657
Parcel-/rækkehus;2670 Greve;19196;23563;20004;26707
Parcel-/rækkehus;2680 Solrød Strand;21160;25900;22557;26807
Parcel-/rækkehus;2690 Karlslunde;19868;24252;20792;26907
Parcel-/rækkehus;2700 Brønshøj;26852;28022;24242;27007
Parcel-/rækkehus;2720 Vanløse;25445;27383;25864;27207
Parcel-/rækkehus;2730 Herlev;21669;23061;21658;27307
Parcel-/rækkehus;2740 Skovlunde;21657;22664;21445;27407
Parcel-/rækkehus;2750 Ballerup;20627;20402;22472;27507
Parcel-/rækkehus;2760 Måløv;22427;;25049;27607
Parcel-/rækkehus;2765 Smørum;21687;24313;21724;27657
Parcel-/rækkehus;2770 Kastrup;22301;24585;23842;27707
Parcel-/rækkehus;2791 Dragør;23071;26623;23940;27917
Parcel-/rækkehus;2800 Kgs.Lyngby;27837;30038;27483;28007
Parcel-/rækkehus;2820 Gentofte;27973;36863;31174;28207
Parcel-/rækkehus;2830 Virum;29101;35229;29394;28307
Parcel-/rækkehus;2840 Holte;28221;34558;32910;28407
Parcel-/rækkehus;2850 Nærum;30584;;;28507
Parcel-/rækkehus;2860 Søborg;25500;28310;23995;28607
Parcel-/rækkehus;2870 Dyssegård;29119;;27596;28707
Parcel-/rækkehus;2880 Bagsværd;26600;27031;25543;28807
Parcel-/rækkehus;2900 Hellerup;32787;37928;34089;29007
Parcel-/rækkehus;2920 Charlottenlund;35556;42011;42700;29207
Parcel-/rækkehus;2930 Klampenborg;34148;;37624;29307
Parcel-/rækkehus;2942 Skodsborg;;;;29427
Parcel-/rækkehus;2950 Vedbæk;32285;;34862;29507
Parcel-/rækkehus;2960 Rungsted Kyst;27644;45419;46112;29607
Parcel-/rækkehus;2970 Hørsholm;24625;31070;26783;29707
Parcel-/rækkehus;2980 Kokkedal;20938;23464;22783;29807
Parcel-/rækkehus;2990 Nivå;19524;;22525;29907
Parcel-/rækkehus;3000 Helsingør;21311;26688;19649;30007
Parcel-/rækkehus;3050 Humlebæk;28666;30271;26269;30507
Parcel-/rækkehus;3060 Espergærde;21886;28567;23392;30607
Parcel-/rækkehus;3070 Snekkersten;28354;28142;26071;30707
Parcel-/rækkehus;3080 Tikøb;;;;30807
Parcel-/rækkehus;3100 Hornbæk;23120;;26180;31007
Parcel-/rækkehus;3120 Dronningmølle;;;;31207
Parcel-/rækkehus;3140 Ålsgårde;25995;22938;23165;31407
Parcel-/rækkehus;3150 Hellebæk;;;;31507
Parcel-/rækkehus;3200 Helsinge;16642;19127;18729;32007
Parcel-/rækkehus;3210 Vejby;14345;;18485;32107
Parcel-/rækkehus;3220 Tisvildeleje;;;;32207
Parcel-/rækkehus;3230 Græsted;14598;17153;16554;32307
Parcel-/rækkehus;3250 Gilleleje;16928;21474;20529;32507
Parcel-/rækkehus;3300 Frederiksværk;14222;18470;17507;33007
Parcel-/rækkehus;3310 Ølsted;13884;;;33107
Parcel-/rækkehus;3320 Skævinge;16049;20509;19110;33207
Parcel-/rækkehus;3330 Gørløse;18392;;;33307
Parcel-/rækkehus;3360 Liseleje;;;;33607
Parcel-/rækkehus;3370 Melby;;;;33707
Parcel-/rækkehus;3390 Hundested;14314;16368;15790;33907
Parcel-/rækkehus;3400 Hillerød;20235;24795;22615;34007
Parcel-/rækkehus;3450 Allerød;21786;26504;23224;34507
Parcel-/rækkehus;3460 Birkerød;25077;31573;28654;34607
Parcel-/rækkehus;3480 Fredensborg;21231;25195;23284;34807
Parcel-/rækkehus;3490 Kvistgård;19084;;;34907
Parcel-/rækkehus;3500 Værløse;22987;28006;26647;35007
Parcel-/rækkehus;3520 Farum;19238;26566;23056;35207
Parcel-/rækkehus;3540 Lynge;18430;;21724;35407
Parcel-/rækkehus;3550 Slangerup;19174;24055;20828;35507
Parcel-/rækkehus;3600 Frederikssund;17628;22028;20848;36007
Parcel-/rækkehus;3630 Jægerspris;13061;15349;15866;36307
Parcel-/rækkehus;3650 Ølstykke;18043;22294;21062;36507
Parcel-/rækkehus;3660 Stenløse;18248;20848;18984;36607
Parcel-/rækkehus;3670 Veksø Sjælland;18834;;;36707
Parcel-/rækkehus;3700 Rønne;6661;7975;8946;37007
Parcel-/rækkehus;3720 Aakirkeby;4771;5179;5543;37207
Parcel-/rækkehus;3730 Nexø;4642;5929;7682;37307
Parcel-/rækkehus;3740 Svaneke;6146;;;37407
Parcel-/rækkehus;3751 Østermarie;4775;4302;;37517
Parcel-/rækkehus;3760 Gudhjem;7287;6364;;37607
Parcel-/rækkehus;3770 Allinge;4924;6425;6652;37707
Parcel-/rækkehus;3782 Klemensker;;4746;4831;37827
Parcel-/rækkehus;3790 Hasle;5866;7209;6672;37907
Parcel-/rækkehus;4000 Roskilde;20440;24849;22089;40007
Parcel-/rækkehus;4030 Tune;18899;20726;19792;40307
Parcel-/rækkehus;4040 Jyllinge;20097;;21235;40407
Parcel-/rækkehus;4050 Skibby;11697;14384;16372;40507
Parcel-/rækkehus;4060 Kirke Såby;12223;16904;;40607
Parcel-/rækkehus;4070 Kirke Hyllinge;13762;17879;17698;40707
Parcel-/rækkehus;4100 Ringsted;12165;14797;15254;41007
Parcel-/rækkehus;4130 Viby Sjælland;14839;18997;18572;41307
Parcel-/rækkehus;4140 Borup;14684;17614;18754;41407
Parcel-/rækkehus;4160 Herlufmagle;10209;11972;12491;41607
Parcel-/rækkehus;4171 Glumsø;11192;11279;9615;41717
Parcel-/rækkehus;4173 Fjenneslev;;12674;;41737
Parcel-/rækkehus;4174 Jystrup Midtsj;;;;41747
Parcel-/rækkehus;4180 Sorø;12405;15719;16465;41807
Parcel-/rækkehus;4190 Munke Bjergby;;;;41907
Parcel-/rækkehus;4200 Slagelse;12151;14031;13248;42007
Parcel-/rækkehus;4220 Korsør;10158;10944;11970;42207
Parcel-/rækkehus;4230 Skælskør;9658;9765;10147;42307
Parcel-/rækkehus;4241 Vemmelev;9358;11336;13073;42417
Parcel-/rækkehus;4242 Boeslunde;;;;42427
Parcel-/rækkehus;4243 Rude;;;;42437
Parcel-/rækkehus;4250 Fuglebjerg;5970;12009;11750;42507
Parcel-/rækkehus;4261 Dalmose;6282;6513;9631;42617
Parcel-/rækkehus;4262 Sandved;;10048;;42627
Parcel-/rækkehus;4270 Høng;9713;11202;10787;42707
Parcel-/rækkehus;4281 Gørlev;8850;8847;10110;42817
Parcel-/rækkehus;4291 Ruds Vedby;9329;7979;10755;42917
Parcel-/rækkehus;4293 Dianalund;9332;10882;10655;42937
Parcel-/rækkehus;4295 Stenlille;7979;12095;11669;42957
Parcel-/rækkehus;4296 Nyrup;;;;42967
Parcel-/rækkehus;4300 Holbæk;13728;17356;17134;43007
Parcel-/rækkehus;4320 Lejre;16904;18751;17479;43207
Parcel-/rækkehus;4330 Hvalsø;9026;16021;18071;43307
Parcel-/rækkehus;4340 Tølløse;12599;15769;15077;43407
Parcel-/rækkehus;4350 Ugerløse;;13087;;43507
Parcel-/rækkehus;4360 Kirke Eskilstrup;;;;43607
Parcel-/rækkehus;4370 Store Merløse;;11176;;43707
Parcel-/rækkehus;4390 Vipperød;11741;13972;;43907
Parcel-/rækkehus;4400 Kalundborg;10042;11317;11620;44007
Parcel-/rækkehus;4420 Regstrup;11809;12473;13444;44207
Parcel-/rækkehus;4440 Mørkøv;8810;10794;11182;44407
Parcel-/rækkehus;4450 Jyderup;8419;10698;11339;44507
Parcel-/rækkehus;4460 Snertinge;8556;8903;;44607
Parcel-/rækkehus;4470 Svebølle;8889;9524;10101;44707
Parcel-/rækkehus;4480 Store Fuglede;6367;;;44807
Parcel-/rækkehus;4490 Jerslev Sjælland;8048;9093;7935;44907
Parcel-/rækkehus;4500 Nykøbing Sj;9909;12157;10937;45007
Parcel-/rækkehus;4520 Svinninge;8547;11101;12363;45207
Parcel-/rækkehus;4532 Gislinge;;;14676;45327
Parcel-/rækkehus;4534 Hørve;9361;10762;;45347
Parcel-/rækkehus;4540 Fårevejle;9293;10329;11287;45407
Parcel-/rækkehus;4550 Asnæs;9541;12395;11927;45507
Parcel-/rækkehus;4560 Vig;6571;9233;10603;45607
Parcel-/rækkehus;4571 Grevinge;8670;;10448;45717
Parcel-/rækkehus;4572 Nørre Asmindrup;;;;45727
Parcel-/rækkehus;4573 Højby;6667;;;45737
Parcel-/rækkehus;4581 Rørvig;;;;45817
Parcel-/rækkehus;4583 Sjællands Odde;10590;10452;;45837
Parcel-/rækkehus;4591 Føllenslev;;7500;11209;45917
Parcel-/rækkehus;4592 Sejerø;;;;45927
Parcel-/rækkehus;4593 Eskebjerg;;;;45937
Parcel-/rækkehus;4600 Køge;16835;19623;18828;46007
Parcel-/rækkehus;4621 Gadstrup;15794;20905;;46217
Parcel-/rækkehus;4622 Havdrup;16319;22478;18155;46227
Parcel-/rækkehus;4623 Lille Skensved;13579;;15826;46237
Parcel-/rækkehus;4632 Bjæverskov;14056;18174;16528;46327
Parcel-/rækkehus;4640 Faxe;10008;10257;11752;46407
Parcel-/rækkehus;4652 Hårlev;13080;13102;13985;46527
Parcel-/rækkehus;4653 Karise;11315;13893;13922;46537
Parcel-/rækkehus;4654 Faxe Ladeplads;12025;12694;14766;46547
Parcel-/rækkehus;4660 Store Heddinge;9084;12192;12514;46607
Parcel-/rækkehus;4671 Strøby;;;;46717
Parcel-/rækkehus;4672 Klippinge;10024;;12587;46727
Parcel-/rækkehus;4673 Rødvig Stevns;;;;46737
Parcel-/rækkehus;4681 Herfølge;15688;17960;18092;46817
Parcel-/rækkehus;4682 Tureby;10585;;;46827
Parcel-/rækkehus;4683 Rønnede;9941;11383;11545;46837
Parcel-/rækkehus;4684 Holmegaard;10490;13073;14088;46847
Parcel-/rækkehus;4690 Haslev;11411;13794;15103;46907
Parcel-/rækkehus;4700 Næstved;12376;13577;14446;47007
Parcel-/rækkehus;4720 Præstø;8955;11582;12731;47207
Parcel-/rækkehus;4733 Tappernøje;8993;11301;8370;47337
Parcel-/rækkehus;4735 Mern;4284;12851;10060;47357
Parcel-/rækkehus;4736 Karrebæksminde;12915;;;47367
Parcel-/rækkehus;4750 Lundby;7593;9740;10115;47507
Parcel-/rækkehus;4760 Vordingborg;10194;11212;11701;47607
Parcel-/rækkehus;4771 Kalvehave;7750;9400;;47717
Parcel-/rækkehus;4772 Langebæk;;;;47727
Parcel-/rækkehus;4773 Stensved;4405;8291;9072;47737
Parcel-/rækkehus;4780 Stege;7509;8574;9591;47807
Parcel-/rækkehus;4791 Borre;7704;;;47917
Parcel-/rækkehus;4792 Askeby;;;;47927
Parcel-/rækkehus;4793 Bogø By;7081;;;47937
Parcel-/rækkehus;4800 Nykøbing F;8981;9758;10453;48007
Parcel-/rækkehus;4840 Nørre Alslev;6743;8347;8241;48407
Parcel-/rækkehus;4850 Stubbekøbing;6317;7406;8564;48507
Parcel-/rækkehus;4862 Guldborg;;;8639;48627
Parcel-/rækkehus;4863 Eskilstrup;7582;7647;;48637
Parcel-/rækkehus;4871 Horbelev;5150;6950;6694;48717
Parcel-/rækkehus;4872 Idestrup;7127;6879;;48727
Parcel-/rækkehus;4873 Væggerløse;;;13299;48737
Parcel-/rækkehus;4874 Gedser;4883;5241;;48747
Parcel-/rækkehus;4880 Nysted;6620;9502;7944;48807
Parcel-/rækkehus;4891 Toreby L;6115;;6350;48917
Parcel-/rækkehus;4892 Kettinge;5681;5573;6567;48927
Parcel-/rækkehus;4894 Øster Ulslev;;;7275;48947
Parcel-/rækkehus;4895 Errindlev;;;;48957
Parcel-/rækkehus;4900 Nakskov;5750;6355;6456;49007
Parcel-/rækkehus;4912 Harpelunde;5605;;;49127
Parcel-/rækkehus;4913 Horslunde;3917;5126;;49137
Parcel-/rækkehus;4920 Søllested;4202;5874;5098;49207
Parcel-/rækkehus;4930 Maribo;6351;6426;7621;49307
Parcel-/rækkehus;4941 Bandholm;;;;49417
Parcel-/rækkehus;4943 Torrig L;;;;49437
Parcel-/rækkehus;4944 Fejø;;;;49447
Parcel-/rækkehus;4951 Nørreballe;;;;49517
Parcel-/rækkehus;4952 Stokkemarke;4182;;6320;49527
Parcel-/rækkehus;4953 Vesterborg;;;;49537
Parcel-/rækkehus;4960 Holeby;4465;5240;5821;49607
Parcel-/rækkehus;4970 Rødby;5225;5680;6307;49707
Parcel-/rækkehus;4983 Dannemare;;3619;4791;49837
Parcel-/rækkehus;4990 Sakskøbing;5664;6774;6922;49907
Parcel-/rækkehus;5000 Odense C;14054;15304;16027;50007
Parcel-/rækkehus;5200 Odense V;11158;12711;;52007
Parcel-/rækkehus;5210 Odense NV;11439;13046;13374;52107
Parcel-/rækkehus;5220 Odense SØ;11417;14620;15060;52207
Parcel-/rækkehus;5230 Odense M;14817;18209;20233;52307
Parcel-/rækkehus;5240 Odense NØ;9251;11478;13915;52407
Parcel-/rækkehus;5250 Odense SV;11733;14155;15075;52507
Parcel-/rækkehus;5260 Odense S;10635;13450;12758;52607
Parcel-/rækkehus;5270 Odense N;10617;13064;12366;52707
Parcel-/rækkehus;5290 Marslev;;;;52907
Parcel-/rækkehus;5300 Kerteminde;8863;11512;15033;53007
Parcel-/rækkehus;5320 Agedrup;9914;;11791;53207
Parcel-/rækkehus;5330 Munkebo;8519;10976;11759;53307
Parcel-/rækkehus;5350 Rynkeby;;;;53507
Parcel-/rækkehus;5370 Mesinge;6282;;;53707
Parcel-/rækkehus;5380 Dalby;;6416;;53807
Parcel-/rækkehus;5390 Martofte;;;;53907
Parcel-/rækkehus;5400 Bogense;7302;7098;8302;54007
Parcel-/rækkehus;5450 Otterup;6970;7312;9382;54507
Parcel-/rækkehus;5462 Morud;;10599;;54627
Parcel-/rækkehus;5463 Harndrup;4036;;;54637
Parcel-/rækkehus;5464 Brenderup Fyn;;;;54647
Parcel-/rækkehus;5466 Asperup;;;;54667
Parcel-/rækkehus;5471 Søndersø;6875;7969;8138;54717
Parcel-/rækkehus;5474 Veflinge;;;;54747
Parcel-/rækkehus;5485 Skamby;;5709;;54857
Parcel-/rækkehus;5491 Blommenslyst;;;10597;54917
Parcel-/rækkehus;5492 Vissenbjerg;6515;7477;10601;54927
Parcel-/rækkehus;5500 Middelfart;9921;12293;15073;55007
Parcel-/rækkehus;5540 Ullerslev;6104;8119;8063;55407
Parcel-/rækkehus;5550 Langeskov;7933;9541;9687;55507
Parcel-/rækkehus;5560 Aarup;6367;8634;8445;55607
Parcel-/rækkehus;5580 Nørre Aaby;7722;7296;9002;55807
Parcel-/rækkehus;5591 Gelsted;6628;6553;;55917
Parcel-/rækkehus;5592 Ejby;6175;7974;9429;55927
Parcel-/rækkehus;5600 Faaborg;6639;5015;9263;56007
Parcel-/rækkehus;5610 Assens;7067;8787;8717;56107
Parcel-/rækkehus;5620 Glamsbjerg;4960;7520;7783;56207
Parcel-/rækkehus;5631 Ebberup;;;;56317
Parcel-/rækkehus;5642 Millinge;;;;56427
Parcel-/rækkehus;5672 Broby;6344;5787;7917;56727
Parcel-/rækkehus;5683 Haarby;6016;7119;8336;56837
Parcel-/rækkehus;5690 Tommerup;6999;9461;10252;56907
Parcel-/rækkehus;5700 Svendborg;9821;11273;13713;57007
Parcel-/rækkehus;5750 Ringe;5548;7249;8896;57507
Parcel-/rækkehus;5762 Vester Skerninge;8536;7553;7982;57627
Parcel-/rækkehus;5771 Stenstrup;6118;7601;8776;57717
Parcel-/rækkehus;5772 Kværndrup;6543;7893;10359;57727
Parcel-/rækkehus;5792 Årslev;7603;9596;9602;57927
Parcel-/rækkehus;5800 Nyborg;9344;11104;12415;58007
Parcel-/rækkehus;5853 Ørbæk;6537;7251;7613;58537
Parcel-/rækkehus;5854 Gislev;5685;;7059;58547
Parcel-/rækkehus;5856 Ryslinge;;6596;7953;58567
Parcel-/rækkehus;5863 Ferritslev Fyn;8289;;;58637
Parcel-/rækkehus;5871 Frørup;6587;6745;6612;58717
Parcel-/rækkehus;5874 Hesselager;12191;;7382;58747
Parcel-/rækkehus;5881 Skårup Fyn;9297;10199;11833;58817
Parcel-/rækkehus;5882 Vejstrup;;;;58827
Parcel-/rækkehus;5883 Oure;;;;58837
Parcel-/rækkehus;5884 Gudme;;;;58847
Parcel-/rækkehus;5892 Gudbjerg Sydfyn;;;;58927
Parcel-/rækkehus;5900 Rudkøbing;5572;8637;7533;59007
Parcel-/rækkehus;5932 Humble;6232;;7009;59327
Parcel-/rækkehus;5935 Bagenkop;;;;59357
Parcel-/rækkehus;5953 Tranekær;4793;5640;8864;59537
Parcel-/rækkehus;5960 Marstal;5860;8586;7928;59607
Parcel-/rækkehus;5970 Ærøskøbing;;;;59707
Parcel-/rækkehus;5985 Søby Ærø;;;;59857
Parcel-/rækkehus;6000 Kolding;11801;13278;14186;60007
Parcel-/rækkehus;6040 Egtved;7738;10686;10431;60407
Parcel-/rækkehus;6051 Almind;;;11482;60517
Parcel-/rækkehus;6052 Viuf;;;;60527
Parcel-/rækkehus;6064 Jordrup;;6339;;60647
Parcel-/rækkehus;6070 Christiansfeld;6031;6827;8884;60707
Parcel-/rækkehus;6091 Bjert;10138;;13009;60917
Parcel-/rækkehus;6092 Sønder Stenderup;;;;60927
Parcel-/rækkehus;6093 Sjølund;;;;60937
Parcel-/rækkehus;6094 Hejls;;;;60947
