type;area;Q1_06;Q2_06;Q3_06;Q4_06;Q1_07;Q2_07;Q3_07;Q4_07
Parcel- og rækkehuse;6893 Hemmet;3;7;4;7;4;5;5;6
Parcel- og rækkehuse;6900 Skjern;29;30;22;27;34;38;24;30
Parcel- og rækkehuse;6920 Videbæk;19;25;28;22;31;20;19;25
Parcel- og rækkehuse;6933 Kibæk;11;18;7;11;16;11;15;11
Parcel- og rækkehuse;6940 Lem St;11;8;9;8;6;7;14;5
Parcel- og rækkehuse;6950 Ringkøbing;27;38;33;24;37;37;22;41
Parcel- og rækkehuse;6960 Hvide Sande;5;8;7;11;11;9;9;9
Parcel- og rækkehuse;6971 Spjald;8;7;2;4;4;10;5;10
Parcel- og rækkehuse;6973 Ørnhøj;3;2;2;1;1;2;2;1
Parcel- og rækkehuse;6980 Tim;2;6;5;4;2;7;9;7
Parcel- og rækkehuse;6990 Ulfborg;11;18;21;15;12;15;17;9
Parcel- og rækkehuse;7000 Fredericia;107;137;116;74;126;152;119;98
Parcel- og rækkehuse;7007 Fredericia;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7080 Børkop;28;29;18;22;21;37;27;26
Parcel- og rækkehuse;7100 Vejle;91;103;90;70;99;104;97;92
Parcel- og rækkehuse;7120 Vejle Øst;35;27;26;22;20;30;30;28
Parcel- og rækkehuse;7130 Juelsminde;17;22;22;10;10;21;26;10
Parcel- og rækkehuse;7140 Stouby;8;3;7;8;5;10;13;6
Parcel- og rækkehuse;7150 Barrit;5;15;5;4;4;6;5;3
Parcel- og rækkehuse;7160 Tørring;21;17;17;18;14;19;19;11
Parcel- og rækkehuse;7171 Uldum;7;9;4;5;9;6;5;3
Parcel- og rækkehuse;7173 Vonge;4;4;2;1;4;4;2;5
Parcel- og rækkehuse;7182 Bredsten;6;13;8;5;7;13;10;6
Parcel- og rækkehuse;7183 Randbøl;2;3;2;0;3;1;3;1
Parcel- og rækkehuse;7184 Vandel;6;3;1;4;1;4;2;3
Parcel- og rækkehuse;7190 Billund;11;22;15;13;7;21;21;12
Parcel- og rækkehuse;7200 Grindsted;38;40;29;25;30;36;42;40
Parcel- og rækkehuse;7250 Hejnsvig;10;4;10;2;5;4;5;7
Parcel- og rækkehuse;7260 Sønder Omme;5;4;10;3;3;6;10;5
Parcel- og rækkehuse;7270 Stakroge;0;4;1;0;2;2;3;1
Parcel- og rækkehuse;7280 Sønder Felding;2;4;2;0;2;5;4;8
Parcel- og rækkehuse;7300 Jelling;19;22;14;12;17;14;20;15
Parcel- og rækkehuse;7321 Gadbjerg;8;8;5;2;5;5;6;5
Parcel- og rækkehuse;7323 Give;38;33;20;25;31;37;29;21
Parcel- og rækkehuse;7330 Brande;22;19;19;30;25;25;15;22
Parcel- og rækkehuse;7361 Ejstrupholm;7;4;5;5;6;14;2;10
Parcel- og rækkehuse;7362 Hampen;3;1;1;1;0;4;4;5
Parcel- og rækkehuse;7400 Herning;105;101;90;80;89;136;104;115
Parcel- og rækkehuse;7430 Ikast;15;13;20;11;28;19;24;22
Parcel- og rækkehuse;7441 Bording;5;1;8;3;4;2;6;6
Parcel- og rækkehuse;7442 Engesvang;7;9;6;8;4;7;2;6
Parcel- og rækkehuse;7451 Sunds;16;11;11;7;23;17;10;13
Parcel- og rækkehuse;7470 Karup J;21;20;20;19;18;28;25;17
Parcel- og rækkehuse;7480 Vildbjerg;9;12;10;13;10;10;8;14
Parcel- og rækkehuse;7490 Aulum;10;13;8;11;5;16;17;9
Parcel- og rækkehuse;7500 Holstebro;108;99;89;76;136;111;119;106
Parcel- og rækkehuse;7540 Haderup;3;8;3;7;4;6;7;3
Parcel- og rækkehuse;7550 Sørvad;1;3;2;2;2;2;1;2
Parcel- og rækkehuse;7560 Hjerm;6;1;4;11;7;2;6;2
Parcel- og rækkehuse;7570 Vemb;8;6;5;10;7;8;12;9
Parcel- og rækkehuse;7600 Struer;35;42;32;31;31;39;36;36
Parcel- og rækkehuse;7620 Lemvig;35;39;33;24;29;35;42;27
Parcel- og rækkehuse;7650 Bøvlingbjerg;3;6;4;3;2;4;4;4
Parcel- og rækkehuse;7660 Bækmarksbro;3;5;7;6;3;1;3;4
Parcel- og rækkehuse;7673 Harboøre;5;7;3;5;4;4;9;7
Parcel- og rækkehuse;7680 Thyborøn;5;9;5;12;8;8;10;5
Parcel- og rækkehuse;7700 Thisted;61;64;46;33;51;62;62;48
Parcel- og rækkehuse;7730 Hanstholm;8;6;4;8;9;8;7;6
Parcel- og rækkehuse;7741 Frøstrup;2;2;2;1;2;2;5;2
Parcel- og rækkehuse;7742 Vesløs;1;1;5;5;3;3;3;6
Parcel- og rækkehuse;7752 Snedsted;18;12;11;14;16;17;13;16
Parcel- og rækkehuse;7755 Bedsted Thy;6;8;6;5;8;10;12;7
Parcel- og rækkehuse;7760 Hurup Thy;14;24;16;10;10;11;16;15
Parcel- og rækkehuse;7770 Vestervig;3;10;2;3;0;6;2;1
Parcel- og rækkehuse;7790 Thyholm;6;7;11;2;6;7;5;3
Parcel- og rækkehuse;7800 Skive;38;57;35;30;35;40;47;41
Parcel- og rækkehuse;7830 Vinderup;25;23;26;19;16;13;22;18
Parcel- og rækkehuse;7840 Højslev;12;13;8;8;5;11;7;3
Parcel- og rækkehuse;7850 Stoholm Jyll;10;6;10;7;8;16;19;7
Parcel- og rækkehuse;7860 Spøttrup;16;16;24;16;25;24;18;32
Parcel- og rækkehuse;7870 Roslev;33;31;27;25;31;38;32;32
Parcel- og rækkehuse;7884 Fur;4;5;5;0;0;3;3;2
Parcel- og rækkehuse;7900 Nykøbing M;45;49;44;19;39;35;49;31
Parcel- og rækkehuse;7950 Erslev;8;10;10;8;11;10;11;7
Parcel- og rækkehuse;7960 Karby;5;9;3;4;5;5;0;7
Parcel- og rækkehuse;7970 Redsted M;2;3;5;3;1;2;1;2
Parcel- og rækkehuse;7980 Vils;0;0;2;0;2;3;2;5
Parcel- og rækkehuse;7990 Øster Assels;3;5;4;1;2;6;1;5
Parcel- og rækkehuse;8000 Århus C;6;8;4;2;10;7;8;3
Parcel- og rækkehuse;8200 Århus N;12;13;13;3;10;15;9;24
Parcel- og rækkehuse;8210 Århus V;30;19;17;15;23;20;22;19
Parcel- og rækkehuse;8220 Brabrand;18;56;22;3;10;18;21;23
Parcel- og rækkehuse;8230 Åbyhøj;10;17;12;8;16;19;12;11
Parcel- og rækkehuse;8240 Risskov;28;32;23;22;23;28;23;24
Parcel- og rækkehuse;8245 Risskov Ø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8250 Egå;11;16;10;9;12;14;16;8
Parcel- og rækkehuse;8260 Viby J;23;19;18;19;15;23;17;23
Parcel- og rækkehuse;8270 Højbjerg;21;37;24;18;28;37;34;30
Parcel- og rækkehuse;8300 Odder;45;43;34;23;53;45;39;41
Parcel- og rækkehuse;8305 Samsø;10;5;23;8;12;10;18;7
Parcel- og rækkehuse;8310 Tranbjerg J;8;21;13;7;19;21;13;26
Parcel- og rækkehuse;8320 Mårslet;5;8;7;4;12;16;11;9
Parcel- og rækkehuse;8330 Beder;5;3;4;4;13;6;7;6
Parcel- og rækkehuse;8340 Malling;2;3;6;3;6;5;3;4
Parcel- og rækkehuse;8350 Hundslund;2;5;3;3;3;3;6;3
Parcel- og rækkehuse;8355 Solbjerg;8;4;6;6;11;7;8;11
Parcel- og rækkehuse;8361 Hasselager;14;13;7;8;6;9;13;9
Parcel- og rækkehuse;8362 Hørning;10;21;17;15;13;15;13;13
Parcel- og rækkehuse;8370 Hadsten;30;33;21;13;23;27;21;25
Parcel- og rækkehuse;8380 Trige;22;7;4;4;2;2;5;2
Parcel- og rækkehuse;8381 Tilst;15;15;29;6;10;16;18;14
Parcel- og rækkehuse;8382 Hinnerup;28;30;19;23;20;29;15;16
Parcel- og rækkehuse;8400 Ebeltoft;33;30;29;26;17;21;22;21
Parcel- og rækkehuse;8410 Rønde;17;20;17;14;12;15;21;17
Parcel- og rækkehuse;8420 Knebel;9;8;5;6;6;4;8;2
Parcel- og rækkehuse;8444 Balle;2;6;4;1;7;2;1;4
Parcel- og rækkehuse;8450 Hammel;11;25;15;22;23;24;27;27
Parcel- og rækkehuse;8462 Harlev J;4;8;6;4;7;8;6;11
Parcel- og rækkehuse;8464 Galten;25;31;23;9;28;31;23;27
Parcel- og rækkehuse;8471 Sabro;9;7;7;5;6;10;11;8
Parcel- og rækkehuse;8472 Sporup;5;5;2;2;0;1;0;4
Parcel- og rækkehuse;8500 Grenaa;40;31;44;23;21;39;38;41
Parcel- og rækkehuse;8520 Lystrup;3;10;10;2;15;17;13;13
Parcel- og rækkehuse;8530 Hjortshøj;7;9;3;5;2;12;8;8
Parcel- og rækkehuse;8541 Skødstrup;13;9;9;8;8;23;15;10
Parcel- og rækkehuse;8543 Hornslet;16;18;12;5;12;24;9;19
Parcel- og rækkehuse;8544 Mørke;9;6;2;3;6;8;11;7
Parcel- og rækkehuse;8550 Ryomgård;14;23;7;10;12;15;13;14
Parcel- og rækkehuse;8560 Kolind;6;12;8;10;12;11;8;7
Parcel- og rækkehuse;8570 Trustrup;2;5;5;7;5;11;7;3
Parcel- og rækkehuse;8581 Nimtofte;4;2;1;2;4;3;5;5
Parcel- og rækkehuse;8585 Glesborg;3;10;5;7;4;6;3;9
Parcel- og rækkehuse;8586 Ørum Djurs;7;4;9;4;7;5;8;8
Parcel- og rækkehuse;8592 Anholt;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8600 Silkeborg;122;111;97;73;107;135;113;82
Parcel- og rækkehuse;8620 Kjellerup;8;19;22;14;23;24;16;20
Parcel- og rækkehuse;8632 Lemming;1;5;2;3;2;3;3;4
Parcel- og rækkehuse;8641 Sorring;0;4;1;2;2;6;3;0
Parcel- og rækkehuse;8643 Ans By;2;7;5;2;6;7;6;4
Parcel- og rækkehuse;8653 Them;9;10;6;5;13;6;6;5
Parcel- og rækkehuse;8654 Bryrup;14;18;6;4;7;5;5;6
Parcel- og rækkehuse;8660 Skanderborg;47;45;43;23;40;47;39;38
Parcel- og rækkehuse;8670 Låsby;2;7;5;3;6;3;9;4
Parcel- og rækkehuse;8680 Ry;12;17;15;13;22;15;16;13
Parcel- og rækkehuse;8700 Horsens;152;142;108;83;103;151;137;123
Parcel- og rækkehuse;8721 Daugård;5;3;5;4;3;3;0;6
Parcel- og rækkehuse;8722 Hedensted;26;25;16;11;17;24;20;22
Parcel- og rækkehuse;8723 Løsning;23;23;13;15;18;33;21;17
Parcel- og rækkehuse;8732 Hovedgård;18;8;10;5;7;11;7;11
Parcel- og rækkehuse;8740 Brædstrup;34;21;21;20;21;30;20;23
Parcel- og rækkehuse;8751 Gedved;4;8;6;4;8;7;3;8
Parcel- og rækkehuse;8752 Østbirk;20;7;11;11;8;6;6;4
Parcel- og rækkehuse;8762 Flemming;5;3;3;3;6;5;7;2
Parcel- og rækkehuse;8763 Rask Mølle;6;2;6;5;3;10;4;4
Parcel- og rækkehuse;8765 Klovborg;3;0;3;0;0;1;1;3
Parcel- og rækkehuse;8766 Nørre Snede;4;2;2;6;5;12;10;5
Parcel- og rækkehuse;8781 Stenderup;0;4;1;4;0;1;2;3
Parcel- og rækkehuse;8783 Hornsyld;5;8;8;8;3;11;6;8
Parcel- og rækkehuse;8800 Viborg;92;104;97;61;86;94;100;73
Parcel- og rækkehuse;8830 Tjele;19;29;24;15;23;34;23;23
Parcel- og rækkehuse;8831 Løgstrup;9;12;7;3;9;6;9;9
Parcel- og rækkehuse;8832 Skals;13;8;12;7;11;15;16;2
Parcel- og rækkehuse;8840 Rødkærsbro;5;9;7;7;7;3;8;8
Parcel- og rækkehuse;8850 Bjerringbro;40;46;39;26;33;43;39;36
Parcel- og rækkehuse;8860 Ulstrup;18;17;13;16;20;20;25;19
Parcel- og rækkehuse;8870 Langå;23;30;27;9;16;22;19;14
Parcel- og rækkehuse;8881 Thorsø;9;7;3;4;12;17;6;8
Parcel- og rækkehuse;8882 Fårvang;6;3;10;4;3;8;7;3
Parcel- og rækkehuse;8883 Gjern;3;3;4;3;3;4;6;5
Parcel- og rækkehuse;8900 Randers C;4;3;7;6;5;6;6;1
Parcel- og rækkehuse;8920 Randers NV;40;43;41;32;48;74;44;52
Parcel- og rækkehuse;8930 Randers NØ;29;38;30;22;20;38;26;22
Parcel- og rækkehuse;8940 Randers SV;27;24;18;22;16;27;22;17
Parcel- og rækkehuse;8950 Ørsted;8;9;17;8;6;15;16;12
Parcel- og rækkehuse;8960 Randers SØ;45;40;25;32;25;46;30;27
Parcel- og rækkehuse;8961 Allingåbro;9;14;14;4;8;11;9;13
Parcel- og rækkehuse;8963 Auning;11;22;13;7;9;13;13;7
Parcel- og rækkehuse;8970 Havndal;14;14;7;6;8;10;9;3
Parcel- og rækkehuse;8981 Spentrup;13;20;17;14;13;17;22;11
Parcel- og rækkehuse;8983 Gjerlev J;14;8;11;7;8;9;13;10
Parcel- og rækkehuse;8990 Fårup;7;6;4;7;3;9;5;4
Parcel- og rækkehuse;9000 Aalborg;74;71;64;47;48;61;60;78
Parcel- og rækkehuse;9200 Aalborg SV;18;22;14;14;14;21;22;18
Parcel- og rækkehuse;9210 Aalborg SØ;29;25;27;20;33;15;19;26
Parcel- og rækkehuse;9220 Aalborg Øst;15;14;16;10;9;15;13;9
Parcel- og rækkehuse;9230 Svenstrup J;23;18;19;14;22;20;25;26
Parcel- og rækkehuse;9240 Nibe;21;18;5;12;8;26;12;25
Parcel- og rækkehuse;9260 Gistrup;12;17;11;7;10;11;12;8
Parcel- og rækkehuse;9270 Klarup;5;10;4;10;12;10;10;11
Parcel- og rækkehuse;9280 Storvorde;24;25;17;11;19;20;21;16
Parcel- og rækkehuse;9293 Kongerslev;4;6;6;2;9;5;7;9
Parcel- og rækkehuse;9300 Sæby;31;28;29;28;26;28;34;29
Parcel- og rækkehuse;9310 Vodskov;25;31;18;19;25;21;24;20
Parcel- og rækkehuse;9320 Hjallerup;10;16;11;10;16;13;11;16
Parcel- og rækkehuse;9330 Dronninglund;20;14;19;20;24;34;23;15
Parcel- og rækkehuse;9340 Asaa;5;7;8;2;5;5;4;8
Parcel- og rækkehuse;9352 Dybvad;1;3;6;1;8;4;4;1
Parcel- og rækkehuse;9362 Gandrup;14;7;13;2;4;13;9;6
Parcel- og rækkehuse;9370 Hals;13;23;9;12;19;15;25;13
Parcel- og rækkehuse;9380 Vestbjerg;4;7;7;5;8;4;10;3
Parcel- og rækkehuse;9381 Sulsted;5;4;5;4;3;10;9;7
Parcel- og rækkehuse;9382 Tylstrup;6;6;6;7;4;4;6;9
Parcel- og rækkehuse;9400 Nørresundby;23;18;26;24;19;36;27;24
Parcel- og rækkehuse;9430 Vadum;9;16;11;4;12;11;9;11
Parcel- og rækkehuse;9440 Aabybro;23;22;25;15;24;35;28;26
Parcel- og rækkehuse;9460 Brovst;25;24;24;16;17;17;11;15
Parcel- og rækkehuse;9480 Løkken;20;16;19;11;13;23;18;17
Parcel- og rækkehuse;9490 Pandrup;19;25;21;18;21;21;21;15
Parcel- og rækkehuse;9492 Blokhus;5;8;6;7;9;9;5;5
Parcel- og rækkehuse;9493 Saltum;6;6;4;0;6;7;1;3
Parcel- og rækkehuse;9500 Hobro;52;47;48;40;41;49;46;32
Parcel- og rækkehuse;9510 Arden;8;12;9;4;9;5;10;15
Parcel- og rækkehuse;9520 Skørping;26;20;13;11;9;18;11;13
Parcel- og rækkehuse;9530 Støvring;21;36;24;13;18;36;22;24
Parcel- og rækkehuse;9541 Suldrup;7;13;13;5;7;4;2;7
Parcel- og rækkehuse;9550 Mariager;6;18;16;5;15;9;8;7
Parcel- og rækkehuse;9560 Hadsund;29;31;28;17;20;26;30;27
Parcel- og rækkehuse;9574 Bælum;4;1;1;1;5;1;4;5
Parcel- og rækkehuse;9575 Terndrup;5;2;3;0;3;1;1;2
Parcel- og rækkehuse;9600 Aars;25;22;26;20;23;26;20;31
Parcel- og rækkehuse;9610 Nørager;11;8;11;8;6;9;14;5
Parcel- og rækkehuse;9620 Aalestrup;7;4;4;8;14;11;9;12
Parcel- og rækkehuse;9631 Gedsted;0;1;4;0;2;2;2;3
Parcel- og rækkehuse;9632 Møldrup;1;2;2;2;7;6;7;4
Parcel- og rækkehuse;9640 Farsø;19;17;14;23;15;15;20;18
Parcel- og rækkehuse;9670 Løgstør;27;30;20;15;22;31;28;14
Parcel- og rækkehuse;9681 Ranum;4;4;8;5;5;1;4;4
Parcel- og rækkehuse;9690 Fjerritslev;17;24;20;20;24;18;20;8
Parcel- og rækkehuse;9700 Brønderslev;56;59;38;45;52;51;47;46
Parcel- og rækkehuse;9740 Jerslev J;10;7;8;7;10;12;14;10
Parcel- og rækkehuse;9750 Østervrå;2;4;6;6;1;4;5;7
Parcel- og rækkehuse;9760 Vrå;15;22;16;10;21;20;15;20
Parcel- og rækkehuse;9800 Hjørring;74;84;65;69;66;84;84;76
Parcel- og rækkehuse;9830 Tårs;10;7;9;5;6;12;10;9
Parcel- og rækkehuse;9850 Hirtshals;23;22;16;19;18;17;16;17
Parcel- og rækkehuse;9870 Sindal;16;12;15;9;15;23;20;14
Parcel- og rækkehuse;9881 Bindslev;6;10;11;1;6;6;16;8
Parcel- og rækkehuse;9900 Frederikshavn;69;55;51;42;60;70;77;64
Parcel- og rækkehuse;9940 Læsø;3;6;4;11;3;5;5;4
Parcel- og rækkehuse;9970 Strandby;4;5;8;3;4;5;6;6
Parcel- og rækkehuse;9981 Jerup;1;2;4;1;3;0;5;1
Parcel- og rækkehuse;9982 Ålbæk;4;6;6;4;4;9;6;2
Parcel- og rækkehuse;9990 Skagen;16;18;21;10;22;23;30;15
Ejerlejligheder;1000 København K;103;84;78;61;57;86;79;94
Ejerlejligheder;1500 København V;76;51;59;44;69;58;63;62
Ejerlejligheder;1800 Frederiksberg C;84;65;54;43;74;69;80;67
Ejerlejligheder;2000 Frederiksberg;179;172;85;88;103;155;160;135
Ejerlejligheder;2100 København Ø;196;142;115;99;148;172;175;152
Ejerlejligheder;2200 København N;126;100;70;46;96;117;130;96
Ejerlejligheder;2300 København S;345;195;193;153;226;275;303;252
Ejerlejligheder;2400 København NV;117;81;57;56;80;95;69;55
Ejerlejligheder;2450 København SV;43;31;18;19;20;51;60;52
Ejerlejligheder;2500 Valby;74;61;57;60;78;86;86;87
Ejerlejligheder;2600 Glostrup;32;15;16;14;16;13;24;17
Ejerlejligheder;2605 Brøndby;7;6;4;8;4;4;2;1
Ejerlejligheder;2610 Rødovre;59;47;36;31;28;44;43;26
Ejerlejligheder;2620 Albertslund;10;9;11;7;5;10;9;7
Ejerlejligheder;2625 Vallensbæk;1;1;1;1;2;1;2;4
Ejerlejligheder;2630 Taastrup;64;62;57;49;45;48;58;34
Ejerlejligheder;2633 Returpost;0;0;0;0;0;0;0;0
Ejerlejligheder;2635 Ishøj;24;20;18;8;12;12;6;11
Ejerlejligheder;2640 Hedehusene;12;10;7;4;6;9;5;11
Ejerlejligheder;2650 Hvidovre;35;25;27;18;17;30;23;27
Ejerlejligheder;2660 Brøndby Strand;2;2;0;0;1;0;0;2
Ejerlejligheder;2665 Vallensbæk Strand;15;15;19;10;19;13;11;11
Ejerlejligheder;2670 Greve;24;15;13;9;12;13;11;9
Ejerlejligheder;2680 Solrød Strand;10;6;3;2;3;9;7;4
Ejerlejligheder;2690 Karlslunde;0;1;0;1;0;2;3;1
Ejerlejligheder;2700 Brønshøj;36;52;26;23;28;27;35;37
Ejerlejligheder;2720 Vanløse;71;57;40;45;61;75;56;62
Ejerlejligheder;2730 Herlev;9;10;13;5;7;8;5;10
Ejerlejligheder;2740 Skovlunde;1;2;1;2;2;1;2;1
Ejerlejligheder;2750 Ballerup;8;7;13;5;8;9;8;2
Ejerlejligheder;2760 Måløv;3;3;1;8;3;1;1;11
Ejerlejligheder;2765 Smørum;4;2;3;5;5;4;2;5
Ejerlejligheder;2770 Kastrup;44;18;14;13;24;23;21;31
Ejerlejligheder;2791 Dragør;1;2;3;2;0;3;3;2
Ejerlejligheder;2800 Kongens Lyngby;49;45;25;31;35;54;41;38
Ejerlejligheder;2820 Gentofte;42;28;24;25;29;30;31;18
Ejerlejligheder;2830 Virum;10;14;14;8;8;12;14;9
Ejerlejligheder;2840 Holte;18;15;10;9;11;9;10;13
Ejerlejligheder;2850 Nærum;12;10;5;4;3;4;8;4
Ejerlejligheder;2860 Søborg;41;30;19;33;20;24;21;26
Ejerlejligheder;2870 Dyssegård;18;15;4;14;8;8;14;16
Ejerlejligheder;2880 Bagsværd;12;12;1;8;9;9;15;8
Ejerlejligheder;2900 Hellerup;52;45;37;24;32;58;43;38
Ejerlejligheder;2920 Charlottenlund;52;46;34;30;29;29;49;29
Ejerlejligheder;2930 Klampenborg;2;6;3;6;1;4;3;3
Ejerlejligheder;2942 Skodsborg;6;7;3;6;5;6;3;6
Ejerlejligheder;2950 Vedbæk;0;1;2;0;1;1;0;1
Ejerlejligheder;2960 Rungsted Kyst;3;3;2;3;3;1;2;2
Ejerlejligheder;2970 Hørsholm;23;27;12;13;18;17;16;13
Ejerlejligheder;2980 Kokkedal;10;10;9;6;13;11;4;5
Ejerlejligheder;2990 Nivå;6;2;6;0;1;2;6;1
Ejerlejligheder;3000 Helsingør;56;45;46;39;36;46;45;36
Ejerlejligheder;3050 Humlebæk;21;9;3;6;11;13;3;15
Ejerlejligheder;3060 Espergærde;20;17;5;12;14;12;9;13
Ejerlejligheder;3070 Snekkersten;3;4;3;2;1;2;1;1
Ejerlejligheder;3080 Tikøb;3;0;0;0;0;0;0;0
Ejerlejligheder;3100 Hornbæk;4;1;0;2;3;1;0;1
Ejerlejligheder;3120 Dronningmølle;0;0;0;0;0;0;0;0
Ejerlejligheder;3140 Ålsgårde;1;1;0;1;1;0;0;0
Ejerlejligheder;3150 Hellebæk;0;0;0;0;0;0;0;1
Ejerlejligheder;3200 Helsinge;4;4;5;4;1;3;5;2
Ejerlejligheder;3210 Vejby;1;0;0;1;1;1;1;2
Ejerlejligheder;3220 Tisvildeleje;1;3;4;2;0;0;2;0
Ejerlejligheder;3230 Græsted;4;1;1;3;1;0;0;1
Ejerlejligheder;3250 Gilleleje;1;0;1;1;0;2;1;1
Ejerlejligheder;3300 Frederiksværk;16;12;9;6;7;7;10;5
Ejerlejligheder;3310 Ølsted;0;0;0;0;0;0;0;0
Ejerlejligheder;3320 Skævinge;3;0;1;1;1;2;0;0
Ejerlejligheder;3330 Gørløse;1;0;0;0;0;0;0;0
Ejerlejligheder;3360 Liseleje;0;0;1;1;2;1;1;0
Ejerlejligheder;3370 Melby;0;0;0;0;0;0;0;0
Ejerlejligheder;3390 Hundested;1;2;2;0;3;0;2;0
Ejerlejligheder;3400 Hillerød;30;36;18;24;34;30;30;29
Ejerlejligheder;3450 Allerød;16;4;2;0;1;5;3;11
Ejerlejligheder;3460 Birkerød;25;24;16;17;22;21;17;23
Ejerlejligheder;3480 Fredensborg;5;7;6;5;6;6;9;5
Ejerlejligheder;3490 Kvistgård;0;0;0;0;1;0;0;0
Ejerlejligheder;3500 Værløse;10;7;8;5;8;3;8;5
Ejerlejligheder;3520 Farum;4;9;10;9;10;14;15;13
Ejerlejligheder;3540 Lynge;0;1;1;1;1;1;3;1
Ejerlejligheder;3550 Slangerup;3;2;2;2;3;3;1;0
Ejerlejligheder;3600 Frederikssund;16;8;9;3;8;11;10;3
Ejerlejligheder;3630 Jægerspris;1;0;2;0;0;0;0;3
Ejerlejligheder;3650 Ølstykke;9;3;5;4;3;5;6;4
Ejerlejligheder;3660 Stenløse;2;2;1;0;1;5;4;1
Ejerlejligheder;3670 Veksø Sjælland;0;0;0;0;0;0;0;0
Ejerlejligheder;3700 Rønne;3;2;3;4;3;0;3;2
Ejerlejligheder;3720 Aakirkeby;0;0;0;0;0;0;0;0
Ejerlejligheder;3730 Nexø;2;4;2;0;4;3;2;2
Ejerlejligheder;3740 Svaneke;0;0;1;0;0;0;0;0
Ejerlejligheder;3751 Østermarie;0;0;0;0;0;0;0;0
Ejerlejligheder;3760 Gudhjem;0;2;4;3;3;2;4;1
Ejerlejligheder;3770 Allinge;0;0;0;0;0;4;4;3
Ejerlejligheder;3782 Klemensker;0;0;0;0;0;0;0;0
Ejerlejligheder;3790 Hasle;0;2;0;1;3;1;4;1
Ejerlejligheder;4000 Roskilde;69;60;40;31;54;61;44;53
Ejerlejligheder;4030 Tune;1;0;0;1;0;0;0;0
Ejerlejligheder;4040 Jyllinge;0;1;0;0;0;0;0;0
Ejerlejligheder;4050 Skibby;3;2;0;0;3;2;2;1
Ejerlejligheder;4060 Kirke Såby;0;0;0;0;0;0;0;0
Ejerlejligheder;4070 Kirke Hyllinge;0;0;0;0;0;0;0;0
Ejerlejligheder;4100 Ringsted;14;10;19;12;22;15;15;14
Ejerlejligheder;4105 Ringsted;0;0;0;0;0;0;0;0
Ejerlejligheder;4130 Viby Sjælland;0;1;0;2;2;2;1;1
Ejerlejligheder;4140 Borup;1;1;0;1;0;0;1;1
Ejerlejligheder;4160 Herlufmagle;0;0;1;0;0;0;0;2
Ejerlejligheder;4171 Glumsø;1;2;0;0;1;0;0;1
Ejerlejligheder;4173 Fjenneslev;0;0;0;0;0;0;0;0
Ejerlejligheder;4174 Jystrup Midtsj;0;0;0;0;0;0;0;0
Ejerlejligheder;4180 Sorø;2;4;3;4;6;1;2;2
Ejerlejligheder;4190 Munke Bjergby;0;0;0;0;0;0;0;0
Ejerlejligheder;4200 Slagelse;23;16;21;12;18;16;16;11
Ejerlejligheder;4220 Korsør;18;24;11;9;22;21;14;10
Ejerlejligheder;4230 Skælskør;1;4;3;0;1;2;3;2
Ejerlejligheder;4241 Vemmelev;0;0;0;0;0;0;0;0
Ejerlejligheder;4242 Boeslunde;0;0;0;1;0;0;0;0
Ejerlejligheder;4243 Rude;0;0;0;0;0;0;0;0
Ejerlejligheder;4250 Fuglebjerg;0;0;0;0;1;0;0;0
Ejerlejligheder;4261 Dalmose;0;1;0;0;0;0;0;0
Ejerlejligheder;4262 Sandved;0;0;0;0;0;0;0;0
Ejerlejligheder;4270 Høng;2;1;1;0;0;0;0;1
Ejerlejligheder;4281 Gørlev;2;0;0;0;1;0;0;0
Ejerlejligheder;4291 Ruds Vedby;0;0;1;0;0;0;0;0
Ejerlejligheder;4293 Dianalund;0;1;0;0;0;1;1;0
Ejerlejligheder;4295 Stenlille;0;0;0;0;0;0;0;0
Ejerlejligheder;4296 Nyrup;0;0;0;0;0;0;0;0
Ejerlejligheder;4300 Holbæk;8;10;5;15;16;16;16;13
Ejerlejligheder;4320 Lejre;0;1;1;0;0;0;0;0
Ejerlejligheder;4330 Hvalsø;0;0;0;0;1;0;1;0
Ejerlejligheder;4340 Tølløse;1;0;1;2;0;0;1;0
Ejerlejligheder;4350 Ugerløse;0;0;0;0;0;0;0;0
Ejerlejligheder;4360 Kirke Eskilstrup;0;0;0;0;0;0;0;0
Ejerlejligheder;4370 Store Merløse;0;0;0;0;0;0;0;1
Ejerlejligheder;4390 Vipperød;0;1;2;0;0;1;2;0
Ejerlejligheder;4400 Kalundborg;13;11;9;8;9;2;1;10
Ejerlejligheder;4420 Regstrup;0;0;0;0;0;0;0;0
Ejerlejligheder;4440 Mørkøv;0;0;0;0;1;0;0;0
Ejerlejligheder;4450 Jyderup;0;2;1;1;1;0;0;2
Ejerlejligheder;4460 Snertinge;0;0;0;0;0;0;0;0
Ejerlejligheder;4470 Svebølle;1;0;0;0;0;0;0;0
Ejerlejligheder;4480 Store Fuglede;0;0;0;0;0;0;0;0
Ejerlejligheder;4490 Jerslev Sjælland;1;2;0;0;0;0;0;0
Ejerlejligheder;4500 Nykøbing Sj;5;6;10;5;1;7;13;5
Ejerlejligheder;4520 Svinninge;0;0;1;1;2;0;0;2
