type;area;Q4_09;Q1_10;Q2_10;Q3_10;Q4_10;Q1_11;Q2_11;Q3_11
Parcel- og rækkehuse;6200 Aabenraa;9.065;7.901;8.471;7.775;9.057;8.667;8.588;9.518
Parcel- og rækkehuse;6230 Rødekro;8.219;7.894;7.859;7.463;8.004;6.950;7.355;6.837
Parcel- og rækkehuse;6240 Løgumkloster;5.576;5.077;4.773;4.844;5.217;4.706;5.961;3.939
Parcel- og rækkehuse;6261 Bredebro;0;4.467;3.447;4.049;0;0;4.064;3.620
Parcel- og rækkehuse;6270 Tønder;6.940;6.856;6.954;7.793;7.626;6.407;7.566;7.348
Parcel- og rækkehuse;6280 Højer;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6300 Gråsten;7.400;7.076;8.600;7.934;7.647;6.922;8.454;5.965
Parcel- og rækkehuse;6310 Broager;6.622;8.247;7.950;8.320;7.582;7.819;0;0
Parcel- og rækkehuse;6320 Egernsund;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6330 Padborg;7.129;5.389;6.858;5.808;7.696;5.355;6.405;5.168
Parcel- og rækkehuse;6340 Kruså;7.733;6.497;10.010;5.769;12.424;6.960;0;0
Parcel- og rækkehuse;6360 Tinglev;0;0;5.019;5.697;5.529;4.732;0;0
Parcel- og rækkehuse;6372 Bylderup-Bov;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6392 Bolderslev;0;0;4.440;0;0;0;0;0
Parcel- og rækkehuse;6400 Sønderborg;9.712;10.514;10.427;9.289;9.344;10.104;9.193;9.769
Parcel- og rækkehuse;6430 Nordborg;5.045;4.629;6.465;5.678;5.071;4.636;6.405;5.141
Parcel- og rækkehuse;6440 Augustenborg;5.727;7.398;8.384;6.906;7.076;7.003;7.508;5.826
Parcel- og rækkehuse;6470 Sydals;8.081;6.923;8.655;8.110;8.694;10.070;8.475;8.179
Parcel- og rækkehuse;6500 Vojens;7.675;6.504;6.720;5.923;6.714;6.262;6.676;6.219
Parcel- og rækkehuse;6510 Gram;6.096;3.796;6.208;4.672;0;0;0;0
Parcel- og rækkehuse;6520 Toftlund;0;6.230;0;0;0;6.284;5.431;5.425
Parcel- og rækkehuse;6534 Agerskov;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6535 Branderup J;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6541 Bevtoft;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6560 Sommersted;5.412;4.977;0;0;0;0;0;0
Parcel- og rækkehuse;6580 Vamdrup;10.313;8.831;8.074;8.532;8.360;8.352;8.658;6.824
Parcel- og rækkehuse;6600 Vejen;8.927;8.671;8.948;8.469;8.948;8.790;8.628;8.471
Parcel- og rækkehuse;6621 Gesten;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6622 Bække;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6623 Vorbasse;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6630 Rødding;6.046;5.894;5.429;6.259;7.054;6.047;5.090;5.580
Parcel- og rækkehuse;6640 Lunderskov;9.738;9.988;10.127;9.428;10.171;10.049;0;0
Parcel- og rækkehuse;6650 Brørup;7.770;7.064;6.922;7.569;8.129;7.073;8.097;6.443
Parcel- og rækkehuse;6660 Lintrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6670 Holsted;0;0;0;5.436;7.313;5.302;0;0
Parcel- og rækkehuse;6682 Hovborg;0;0;0;0;5.194;0;0;0
Parcel- og rækkehuse;6683 Føvling;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6690 Gørding;0;0;0;0;6.916;0;0;0
Parcel- og rækkehuse;6700 Esbjerg;12.105;10.315;12.238;12.766;10.640;11.708;13.193;11.848
Parcel- og rækkehuse;6705 Esbjerg Ø;9.150;10.037;10.648;10.882;10.664;10.060;11.448;10.449
Parcel- og rækkehuse;6710 Esbjerg V;12.371;12.389;13.438;11.988;12.460;12.054;12.641;12.691
Parcel- og rækkehuse;6715 Esbjerg N;10.369;11.844;12.078;11.247;11.446;10.356;10.530;10.699
Parcel- og rækkehuse;6720 Fanø;10.643;12.350;11.074;0;0;0;8.961;10.294
Parcel- og rækkehuse;6731 Tjæreborg;0;0;9.533;10.779;0;0;12.150;11.222
Parcel- og rækkehuse;6740 Bramming;9.374;8.334;8.392;8.167;8.294;8.474;8.413;8.581
Parcel- og rækkehuse;6752 Glejbjerg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6753 Agerbæk;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6760 Ribe;7.050;7.658;9.919;8.032;8.468;8.719;9.488;8.054
Parcel- og rækkehuse;6771 Gredstedbro;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6780 Skærbæk;4.225;6.215;6.275;4.407;0;0;5.870;4.074
Parcel- og rækkehuse;6792 Rømø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6800 Varde;9.095;9.550;9.365;8.478;8.202;7.919;8.427;7.550
Parcel- og rækkehuse;6818 Årre;0;0;0;6.393;7.937;4.679;0;0
Parcel- og rækkehuse;6823 Ansager;0;0;0;6.414;0;0;4.460;0
Parcel- og rækkehuse;6830 Nørre Nebel;0;0;0;8.213;6.053;6.666;0;0
Parcel- og rækkehuse;6840 Oksbøl;0;0;7.859;0;0;8.814;8.601;0
Parcel- og rækkehuse;6851 Janderup Vestj;0;0;0;0;5.816;0;0;0
Parcel- og rækkehuse;6852 Billum;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6853 Vejers Strand;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6854 Henne;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6855 Outrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6857 Blåvand;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6862 Tistrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6870 Ølgod;6.171;6.844;6.495;4.959;5.671;0;0;0
Parcel- og rækkehuse;6880 Tarm;5.258;5.308;6.158;5.985;5.810;5.623;5.177;5.984
Parcel- og rækkehuse;6893 Hemmet;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6900 Skjern;6.663;5.606;7.609;7.162;7.272;7.134;7.709;7.348
Parcel- og rækkehuse;6920 Videbæk;6.749;6.723;5.783;6.431;6.667;6.394;5.944;5.831
Parcel- og rækkehuse;6933 Kibæk;0;0;5.834;6.446;6.982;5.924;7.081;5.910
Parcel- og rækkehuse;6940 Lem St;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6950 Ringkøbing;9.044;8.962;8.728;9.523;9.086;8.600;7.664;9.554
Parcel- og rækkehuse;6960 Hvide Sande;0;0;0;7.272;8.214;7.285;6.138;7.050
Parcel- og rækkehuse;6971 Spjald;0;0;5.723;0;0;0;0;0
Parcel- og rækkehuse;6973 Ørnhøj;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6980 Tim;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6990 Ulfborg;5.828;5.192;6.036;7.644;6.305;7.549;5.880;4.759
Parcel- og rækkehuse;7000 Fredericia;11.260;10.667;10.743;10.880;11.361;10.806;10.992;10.443
Parcel- og rækkehuse;7007 Fredericia;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7080 Børkop;10.069;9.427;11.246;11.433;10.479;13.216;10.630;12.741
Parcel- og rækkehuse;7100 Vejle;12.894;12.026;12.412;12.205;12.610;12.344;12.075;11.624
Parcel- og rækkehuse;7120 Vejle Øst;14.437;15.242;13.771;14.125;15.648;17.382;13.739;13.817
Parcel- og rækkehuse;7130 Juelsminde;8.373;10.475;7.882;7.695;7.926;8.979;7.379;11.113
Parcel- og rækkehuse;7140 Stouby;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7150 Barrit;0;7.899;0;5.923;0;0;0;0
Parcel- og rækkehuse;7160 Tørring;8.942;9.028;7.441;8.884;7.848;8.093;8.193;7.950
Parcel- og rækkehuse;7171 Uldum;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7173 Vonge;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7182 Bredsten;0;0;0;0;10.975;0;0;0
Parcel- og rækkehuse;7183 Randbøl;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7184 Vandel;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7190 Billund;10.489;9.809;9.029;10.142;10.205;9.511;10.671;10.100
Parcel- og rækkehuse;7200 Grindsted;8.385;7.457;7.297;8.368;8.566;8.350;7.338;8.010
Parcel- og rækkehuse;7250 Hejnsvig;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7260 Sønder Omme;0;0;0;0;0;0;5.221;0
Parcel- og rækkehuse;7270 Stakroge;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7280 Sønder Felding;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7300 Jelling;0;0;9.349;11.059;7.699;11.129;10.480;10.605
Parcel- og rækkehuse;7321 Gadbjerg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7323 Give;8.239;8.031;8.675;9.141;7.364;7.987;7.650;8.860
Parcel- og rækkehuse;7330 Brande;8.106;8.310;8.817;8.370;9.257;9.633;7.988;7.514
Parcel- og rækkehuse;7361 Ejstrupholm;6.244;0;0;5.256;9.239;0;0;0
Parcel- og rækkehuse;7362 Hampen;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7400 Herning;10.886;10.252;11.160;9.908;9.909;10.924;10.888;10.013
Parcel- og rækkehuse;7430 Ikast;9.208;9.594;10.096;10.154;9.493;9.233;9.097;9.068
Parcel- og rækkehuse;7441 Bording;0;6.722;6.599;8.643;8.645;9.495;8.312;0
Parcel- og rækkehuse;7442 Engesvang;0;8.753;8.521;0;0;5.748;7.276;8.572
Parcel- og rækkehuse;7451 Sunds;7.300;7.060;8.452;9.353;7.713;7.960;10.221;0
Parcel- og rækkehuse;7470 Karup J;6.035;6.751;7.276;7.812;6.483;6.082;6.985;5.709
Parcel- og rækkehuse;7480 Vildbjerg;7.014;9.261;7.862;7.588;7.523;6.257;7.728;7.715
Parcel- og rækkehuse;7490 Aulum;7.715;6.423;5.811;7.811;6.754;7.750;7.175;7.387
Parcel- og rækkehuse;7500 Holstebro;10.726;11.296;11.770;11.148;11.161;10.830;10.713;11.461
Parcel- og rækkehuse;7540 Haderup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7550 Sørvad;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7560 Hjerm;0;6.266;0;0;0;0;0;0
Parcel- og rækkehuse;7570 Vemb;0;0;0;4.583;0;0;4.789;5.914
Parcel- og rækkehuse;7600 Struer;8.615;7.592;7.878;7.499;7.579;8.162;8.076;8.774
Parcel- og rækkehuse;7620 Lemvig;6.198;5.955;5.977;6.291;6.052;5.289;6.303;6.766
Parcel- og rækkehuse;7650 Bøvlingbjerg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7660 Bækmarksbro;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7673 Harboøre;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7680 Thyborøn;6.996;0;0;0;4.006;0;0;0
Parcel- og rækkehuse;7700 Thisted;7.098;7.023;7.748;8.193;7.217;7.449;7.267;7.527
Parcel- og rækkehuse;7730 Hanstholm;0;0;0;0;5.226;0;0;0
Parcel- og rækkehuse;7741 Frøstrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7742 Vesløs;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7752 Snedsted;0;6.953;4.925;6.092;4.538;4.689;4.427;4.012
Parcel- og rækkehuse;7755 Bedsted Thy;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7760 Hurup Thy;5.220;6.375;5.869;5.190;4.434;6.301;7.122;4.389
Parcel- og rækkehuse;7770 Vestervig;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7790 Thyholm;0;6.149;6.331;0;0;0;0;0
Parcel- og rækkehuse;7800 Skive;8.510;8.848;7.445;7.945;8.311;8.221;8.713;7.354
Parcel- og rækkehuse;7830 Vinderup;6.348;6.746;6.055;6.806;5.188;7.078;5.486;3.986
Parcel- og rækkehuse;7840 Højslev;6.820;8.370;6.758;5.873;6.048;5.385;0;0
Parcel- og rækkehuse;7850 Stoholm Jyll;0;0;0;0;0;0;6.688;6.165
Parcel- og rækkehuse;7860 Spøttrup;4.822;4.788;5.054;4.766;4.580;3.945;4.972;0
Parcel- og rækkehuse;7870 Roslev;5.415;4.380;5.396;4.275;3.972;5.725;4.280;4.606
Parcel- og rækkehuse;7884 Fur;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7900 Nykøbing M;5.687;5.889;5.789;6.678;6.806;6.157;5.097;5.008
Parcel- og rækkehuse;7950 Erslev;0;0;4.692;4.924;0;0;0;0
Parcel- og rækkehuse;7960 Karby;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7970 Redsted M;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7980 Vils;0;0;0;0;0;0;3.793;0
Parcel- og rækkehuse;7990 Øster Assels;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8000 Århus C;29.310;23.787;26.692;35.152;23.273;29.148;25.799;23.577
Parcel- og rækkehuse;8200 Århus N;21.324;21.261;20.983;19.670;19.967;20.927;21.975;20.262
Parcel- og rækkehuse;8210 Århus V;17.124;17.831;18.427;18.138;17.589;18.233;17.395;18.199
Parcel- og rækkehuse;8220 Brabrand;17.591;17.274;17.438;16.616;19.246;19.479;17.772;17.259
Parcel- og rækkehuse;8230 Åbyhøj;18.808;20.448;20.963;21.106;19.155;21.352;20.390;21.827
Parcel- og rækkehuse;8240 Risskov;21.085;23.550;21.824;25.675;24.227;21.853;23.234;22.758
Parcel- og rækkehuse;8245 Risskov Ø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8250 Egå;17.341;18.540;20.555;18.121;19.623;21.698;19.158;17.769
Parcel- og rækkehuse;8260 Viby J;18.103;18.806;19.612;18.479;19.675;20.307;20.250;17.887
Parcel- og rækkehuse;8270 Højbjerg;19.859;20.113;20.790;21.522;21.833;21.727;21.720;20.791
Parcel- og rækkehuse;8300 Odder;11.318;12.456;13.002;11.890;11.860;12.776;13.232;11.118
Parcel- og rækkehuse;8305 Samsø;6.649;5.965;7.082;6.717;5.627;6.117;7.756;8.081
Parcel- og rækkehuse;8310 Tranbjerg J;15.811;17.026;16.390;17.124;15.953;16.493;16.658;16.256
Parcel- og rækkehuse;8320 Mårslet;16.452;17.494;16.858;17.414;16.568;16.901;17.178;15.731
Parcel- og rækkehuse;8330 Beder;16.473;16.189;17.182;21.677;16.538;0;0;20.934
Parcel- og rækkehuse;8340 Malling;11.762;12.407;13.940;16.136;14.313;13.328;11.973;0
Parcel- og rækkehuse;8350 Hundslund;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8355 Solbjerg;14.248;13.011;13.081;13.524;15.780;0;0;16.475
Parcel- og rækkehuse;8361 Hasselager;14.369;14.657;15.375;14.961;15.448;15.881;16.140;15.603
Parcel- og rækkehuse;8362 Hørning;12.707;13.706;14.827;15.073;14.927;14.510;14.783;12.402
Parcel- og rækkehuse;8370 Hadsten;12.082;11.260;12.237;11.755;11.396;13.570;12.662;10.219
Parcel- og rækkehuse;8380 Trige;0;0;0;13.818;11.095;0;0;0
Parcel- og rækkehuse;8381 Tilst;15.130;14.723;14.751;15.038;14.392;15.034;15.221;15.862
Parcel- og rækkehuse;8382 Hinnerup;14.462;15.166;13.405;14.626;13.966;13.675;14.681;14.262
Parcel- og rækkehuse;8400 Ebeltoft;11.015;11.907;11.096;10.116;10.783;11.648;11.225;11.138
Parcel- og rækkehuse;8410 Rønde;11.286;12.118;12.799;10.055;10.492;11.178;12.075;13.705
Parcel- og rækkehuse;8420 Knebel;8.354;0;0;0;0;0;0;0
Parcel- og rækkehuse;8444 Balle;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8450 Hammel;10.743;11.171;10.599;11.990;10.053;11.156;12.084;11.373
Parcel- og rækkehuse;8462 Harlev J;0;11.329;13.259;13.368;12.275;16.170;12.805;13.507
Parcel- og rækkehuse;8464 Galten;12.370;12.443;12.584;12.823;12.981;13.071;11.695;11.967
Parcel- og rækkehuse;8471 Sabro;13.499;11.806;13.852;12.802;12.975;14.836;12.460;13.991
Parcel- og rækkehuse;8472 Sporup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8500 Grenaa;8.261;9.484;9.097;8.814;8.502;7.993;9.148;8.241
Parcel- og rækkehuse;8520 Lystrup;15.159;15.412;18.167;16.695;16.843;17.791;16.752;17.332
Parcel- og rækkehuse;8530 Hjortshøj;0;0;16.622;14.191;0;0;13.476;12.409
Parcel- og rækkehuse;8541 Skødstrup;14.607;14.003;15.842;14.746;16.228;15.364;15.609;14.690
Parcel- og rækkehuse;8543 Hornslet;12.254;10.787;13.132;12.400;13.951;12.869;13.706;11.670
Parcel- og rækkehuse;8544 Mørke;7.806;0;0;9.066;8.728;7.608;7.988;8.800
Parcel- og rækkehuse;8550 Ryomgård;0;0;8.307;11.236;0;0;7.317;8.952
Parcel- og rækkehuse;8560 Kolind;0;0;6.773;7.196;0;0;0;0
Parcel- og rækkehuse;8570 Trustrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8581 Nimtofte;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8585 Glesborg;6.766;6.286;0;0;7.969;0;0;7.635
Parcel- og rækkehuse;8586 Ørum Djurs;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8592 Anholt;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8600 Silkeborg;13.155;14.240;13.540;13.925;13.977;12.766;13.317;13.635
Parcel- og rækkehuse;8620 Kjellerup;7.487;8.458;8.447;6.780;7.981;9.235;8.546;6.783
Parcel- og rækkehuse;8632 Lemming;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8641 Sorring;0;0;0;0;8.975;0;0;0
Parcel- og rækkehuse;8643 Ans By;0;0;0;8.127;0;0;0;0
Parcel- og rækkehuse;8653 Them;0;0;11.186;9.650;0;0;0;0
Parcel- og rækkehuse;8654 Bryrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8660 Skanderborg;14.784;15.431;12.920;15.651;15.199;15.003;13.482;13.987
Parcel- og rækkehuse;8670 Låsby;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8680 Ry;16.196;12.555;13.720;13.863;14.680;13.608;13.975;14.362
Parcel- og rækkehuse;8700 Horsens;10.938;11.310;11.317;11.752;11.303;10.927;11.170;11.370
Parcel- og rækkehuse;8721 Daugård;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8722 Hedensted;10.419;11.286;11.471;11.076;9.737;10.486;12.178;11.142
Parcel- og rækkehuse;8723 Løsning;8.713;8.582;10.038;9.822;10.436;10.161;9.088;9.105
Parcel- og rækkehuse;8732 Hovedgård;0;0;0;10.110;10.648;11.632;9.635;10.286
Parcel- og rækkehuse;8740 Brædstrup;8.422;7.928;8.950;6.909;8.080;9.108;8.851;6.681
Parcel- og rækkehuse;8751 Gedved;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8752 Østbirk;0;0;8.447;0;0;0;0;0
Parcel- og rækkehuse;8762 Flemming;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8763 Rask Mølle;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8765 Klovborg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8766 Nørre Snede;0;0;0;7.430;0;0;0;0
Parcel- og rækkehuse;8781 Stenderup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8783 Hornsyld;11.137;8.792;9.494;0;0;0;0;0
Parcel- og rækkehuse;8800 Viborg;11.537;11.852;11.091;11.707;10.865;11.194;10.956;10.088
Parcel- og rækkehuse;8830 Tjele;7.946;7.565;8.452;7.022;6.714;7.066;7.537;7.843
Parcel- og rækkehuse;8831 Løgstrup;0;0;10.137;0;0;0;0;0
Parcel- og rækkehuse;8832 Skals;0;0;5.460;0;0;0;5.740;0
Parcel- og rækkehuse;8840 Rødkærsbro;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8850 Bjerringbro;8.145;9.243;9.744;8.998;7.734;7.220;8.752;7.345
Parcel- og rækkehuse;8860 Ulstrup;8.976;7.621;7.811;9.148;0;0;7.253;7.095
Parcel- og rækkehuse;8870 Langå;9.604;8.627;8.162;8.697;9.743;7.665;10.557;8.998
Parcel- og rækkehuse;8881 Thorsø;7.879;9.192;0;0;0;0;0;0
Parcel- og rækkehuse;8882 Fårvang;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8883 Gjern;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8900 Randers C;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8920 Randers NV;10.020;11.009;10.307;11.150;11.451;9.880;10.575;10.374
Parcel- og rækkehuse;8930 Randers NØ;10.775;10.143;9.159;9.954;8.931;9.081;10.741;9.243
Parcel- og rækkehuse;8940 Randers SV;9.752;10.129;9.149;10.065;10.516;11.392;10.494;11.677
Parcel- og rækkehuse;8950 Ørsted;0;5.016;5.538;0;0;0;0;0
Parcel- og rækkehuse;8960 Randers SØ;10.103;9.925;10.264;11.595;9.703;10.448;11.063;11.254
Parcel- og rækkehuse;8961 Allingåbro;0;0;7.001;7.594;6.912;5.859;6.973;0
Parcel- og rækkehuse;8963 Auning;7.251;6.928;8.266;7.635;7.647;7.193;0;0
Parcel- og rækkehuse;8970 Havndal;0;0;0;0;0;0;0;6.292
Parcel- og rækkehuse;8981 Spentrup;7.923;8.878;8.502;7.498;9.084;8.345;9.735;7.336
Parcel- og rækkehuse;8983 Gjerlev J;5.103;5.580;4.956;0;0;7.565;6.356;6.424
Parcel- og rækkehuse;8990 Fårup;0;0;0;0;6.291;0;0;6.799
Parcel- og rækkehuse;9000 Aalborg;14.783;15.067;14.740;15.673;14.260;15.707;16.268;15.875
Parcel- og rækkehuse;9200 Aalborg SV;12.260;13.644;11.947;11.926;12.173;11.775;12.894;12.905
Parcel- og rækkehuse;9210 Aalborg SØ;13.301;13.709;12.900;13.966;12.936;12.609;12.639;12.323
Parcel- og rækkehuse;9220 Aalborg Øst;10.152;9.838;11.527;10.251;11.576;11.177;10.932;11.079
Parcel- og rækkehuse;9230 Svenstrup J;11.064;10.480;11.304;12.077;9.375;11.113;11.455;10.392
Parcel- og rækkehuse;9240 Nibe;8.533;9.762;9.051;8.421;8.566;9.524;9.078;9.021
Parcel- og rækkehuse;9260 Gistrup;12.661;10.378;10.611;13.000;11.269;11.509;14.236;9.313
Parcel- og rækkehuse;9270 Klarup;11.770;11.186;9.612;12.350;11.619;10.702;11.594;9.762
Parcel- og rækkehuse;9280 Storvorde;7.420;7.377;8.593;8.576;8.290;8.571;9.547;8.192
Parcel- og rækkehuse;9293 Kongerslev;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;9300 Sæby;8.854;8.163;9.478;8.309;7.921;6.789;7.837;8.471
Parcel- og rækkehuse;9310 Vodskov;9.266;9.568;9.757;9.060;10.584;10.532;9.371;10.268
Parcel- og rækkehuse;9320 Hjallerup;6.844;6.989;7.111;6.686;7.675;8.268;8.780;8.062
Parcel- og rækkehuse;9330 Dronninglund;8.875;4.846;6.658;6.937;6.299;5.031;6.492;6.273
Parcel- og rækkehuse;9340 Asaa;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;9352 Dybvad;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;9362 Gandrup;0;0;0;6.699;9.889;0;0;0
Parcel- og rækkehuse;9370 Hals;8.489;7.764;6.681;7.959;7.606;6.785;8.270;7.661
Parcel- og rækkehuse;9380 Vestbjerg;0;0;8.984;12.513;0;0;0;12.231
Parcel- og rækkehuse;9381 Sulsted;0;0;0;8.003;0;0;0;0
Parcel- og rækkehuse;9382 Tylstrup;0;0;0;0;0;0;4.599;0
Parcel- og rækkehuse;9400 Nørresundby;11.245;11.213;12.887;12.009;12.568;11.102;12.141;11.445
Parcel- og rækkehuse;9430 Vadum;9.491;8.659;7.393;9.760;8.606;7.503;6.945;8.595
Parcel- og rækkehuse;9440 Aabybro;9.041;9.145;8.946;8.587;9.828;8.565;9.585;8.362
Parcel- og rækkehuse;9460 Brovst;5.802;5.076;5.877;6.172;5.582;5.836;4.876;5.483
Parcel- og rækkehuse;9480 Løkken;0;0;14.244;6.728;8.066;8.385;6.705;6.009
Parcel- og rækkehuse;9490 Pandrup;6.305;6.063;6.592;6.049;6.499;5.410;6.794;7.127
Parcel- og rækkehuse;9492 Blokhus;0;0;0;15.420;0;0;0;0
Parcel- og rækkehuse;9493 Saltum;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;9500 Hobro;7.288;9.157;8.154;7.471;7.778;7.291;8.199;6.903
Parcel- og rækkehuse;9510 Arden;5.301;5.865;6.344;6.933;5.627;0;0;4.615
Parcel- og rækkehuse;9520 Skørping;7.935;8.496;6.653;10.405;9.278;7.283;6.768;9.397
Parcel- og rækkehuse;9530 Støvring;12.398;10.906;9.835;10.905;11.115;10.812;11.104;9.616
Parcel- og rækkehuse;9541 Suldrup;0;0;0;6.354;6.291;5.073;0;0
Parcel- og rækkehuse;9550 Mariager;0;8.207;7.232;7.234;8.406;6.785;9.008;8.237
Parcel- og rækkehuse;9560 Hadsund;7.628;7.519;7.614;8.482;8.102;7.057;7.316;6.617
Parcel- og rækkehuse;9574 Bælum;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;9575 Terndrup;0;5.612;5.219;0;0;0;7.308;0
Parcel- og rækkehuse;9600 Aars;7.666;7.859;8.537;8.455;8.840;6.794;7.399;6.258
Parcel- og rækkehuse;9610 Nørager;0;0;0;6.104;4.410;5.110;4.372;5.909
Parcel- og rækkehuse;9620 Aalestrup;4.689;5.300;5.251;5.281;4.901;0;0;0
Parcel- og rækkehuse;9631 Gedsted;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;9632 Møldrup;5.593;0;0;0;0;6.358;0;0
Parcel- og rækkehuse;9640 Farsø;5.348;6.172;4.323;6.479;6.213;5.087;6.296;5.944
Parcel- og rækkehuse;9670 Løgstør;6.246;5.415;6.398;4.839;5.415;5.416;5.098;5.609
Parcel- og rækkehuse;9681 Ranum;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;9690 Fjerritslev;5.580;6.170;5.899;6.493;5.719;5.196;6.732;5.215
Parcel- og rækkehuse;9700 Brønderslev;7.877;8.103;6.965;7.774;5.885;6.841;7.569;8.022
Parcel- og rækkehuse;9740 Jerslev J;0;0;0;0;0;5.171;0;0
Parcel- og rækkehuse;9750 Østervrå;0;0;0;0;0;0;2.308;0
Parcel- og rækkehuse;9760 Vrå;5.480;5.025;4.678;4.859;5.361;6.703;4.654;5.047
Parcel- og rækkehuse;9800 Hjørring;8.086;8.621;8.752;8.373;9.099;8.475;8.510;7.789
Parcel- og rækkehuse;9830 Tårs;0;0;0;4.611;0;0;0;0
Parcel- og rækkehuse;9850 Hirtshals;7.049;5.954;6.470;8.038;8.118;6.650;8.686;5.809
Parcel- og rækkehuse;9870 Sindal;6.227;4.966;6.694;5.349;7.024;6.204;5.410;5.807
Parcel- og rækkehuse;9881 Bindslev;0;0;0;0;6.416;0;0;4.258
Parcel- og rækkehuse;9900 Frederikshavn;8.563;7.868;7.886;7.694;7.532;7.675;8.048;7.775
Parcel- og rækkehuse;9940 Læsø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;9970 Strandby;0;0;0;7.828;0;0;0;0
Parcel- og rækkehuse;9981 Jerup;0;0;0;5.653;0;0;0;0
Parcel- og rækkehuse;9982 Ålbæk;0;0;0;0;0;0;0;0
