type;area;Q4_09;Q1_10;Q2_10;Q3_10;Q4_10;Q1_11;Q2_11;Q3_11
Parcel- og rækkehuse;6893 Hemmet;2;2;2;8;3;2;3;2
Parcel- og rækkehuse;6900 Skjern;22;18;23;22;14;20;25;17
Parcel- og rækkehuse;6920 Videbæk;15;16;16;16;11;14;15;8
Parcel- og rækkehuse;6933 Kibæk;4;9;7;9;6;7;15;6
Parcel- og rækkehuse;6940 Lem St;3;4;4;2;7;3;1;2
Parcel- og rækkehuse;6950 Ringkøbing;26;26;20;23;22;14;17;9
Parcel- og rækkehuse;6960 Hvide Sande;3;3;5;7;6;5;7;7
Parcel- og rækkehuse;6971 Spjald;3;6;5;4;3;3;1;3
Parcel- og rækkehuse;6973 Ørnhøj;1;1;1;1;1;1;3;3
Parcel- og rækkehuse;6980 Tim;4;1;2;7;2;2;2;3
Parcel- og rækkehuse;6990 Ulfborg;12;5;11;10;11;10;10;6
Parcel- og rækkehuse;7000 Fredericia;80;67;85;76;60;60;77;62
Parcel- og rækkehuse;7007 Fredericia;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7080 Børkop;17;24;22;22;23;11;27;15
Parcel- og rækkehuse;7100 Vejle;63;64;77;75;64;54;90;62
Parcel- og rækkehuse;7120 Vejle Øst;18;22;21;21;22;15;17;10
Parcel- og rækkehuse;7130 Juelsminde;13;16;20;12;14;8;12;6
Parcel- og rækkehuse;7140 Stouby;3;1;2;4;4;3;2;2
Parcel- og rækkehuse;7150 Barrit;0;6;0;6;4;2;3;2
Parcel- og rækkehuse;7160 Tørring;5;11;16;11;10;5;13;9
Parcel- og rækkehuse;7171 Uldum;2;5;3;3;3;1;0;1
Parcel- og rækkehuse;7173 Vonge;6;3;3;4;2;2;3;1
Parcel- og rækkehuse;7182 Bredsten;1;2;3;5;6;2;2;2
Parcel- og rækkehuse;7183 Randbøl;1;3;2;3;0;1;1;4
Parcel- og rækkehuse;7184 Vandel;2;2;2;3;0;1;1;1
Parcel- og rækkehuse;7190 Billund;9;12;10;14;14;6;14;10
Parcel- og rækkehuse;7200 Grindsted;24;13;23;25;27;20;26;24
Parcel- og rækkehuse;7250 Hejnsvig;2;6;1;3;2;5;3;2
Parcel- og rækkehuse;7260 Sønder Omme;4;3;8;2;4;8;6;3
Parcel- og rækkehuse;7270 Stakroge;1;0;1;1;0;0;1;0
Parcel- og rækkehuse;7280 Sønder Felding;1;2;4;2;3;2;5;0
Parcel- og rækkehuse;7300 Jelling;2;6;11;8;5;15;16;16
Parcel- og rækkehuse;7321 Gadbjerg;2;2;3;4;1;2;2;1
Parcel- og rækkehuse;7323 Give;18;23;25;27;16;18;16;16
Parcel- og rækkehuse;7330 Brande;17;20;12;20;20;15;15;14
Parcel- og rækkehuse;7361 Ejstrupholm;6;4;6;6;6;3;1;2
Parcel- og rækkehuse;7362 Hampen;0;2;0;2;1;0;3;0
Parcel- og rækkehuse;7400 Herning;83;79;91;81;83;91;84;65
Parcel- og rækkehuse;7430 Ikast;35;29;33;25;26;25;25;22
Parcel- og rækkehuse;7441 Bording;5;5;7;9;8;7;7;3
Parcel- og rækkehuse;7442 Engesvang;5;6;8;4;6;8;5;6
Parcel- og rækkehuse;7451 Sunds;10;5;14;5;9;11;10;4
Parcel- og rækkehuse;7470 Karup J;8;14;6;11;14;12;6;8
Parcel- og rækkehuse;7480 Vildbjerg;7;9;10;13;12;5;9;9
Parcel- og rækkehuse;7490 Aulum;6;13;6;9;8;9;7;7
Parcel- og rækkehuse;7500 Holstebro;66;82;74;78;71;54;59;64
Parcel- og rækkehuse;7540 Haderup;3;4;6;2;3;2;1;1
Parcel- og rækkehuse;7550 Sørvad;1;2;7;4;6;0;2;1
Parcel- og rækkehuse;7560 Hjerm;6;5;4;0;3;4;2;0
Parcel- og rækkehuse;7570 Vemb;4;4;6;7;4;6;9;6
Parcel- og rækkehuse;7600 Struer;23;26;23;26;31;25;24;22
Parcel- og rækkehuse;7620 Lemvig;23;18;22;22;16;17;18;28
Parcel- og rækkehuse;7650 Bøvlingbjerg;2;1;1;2;0;0;0;1
Parcel- og rækkehuse;7660 Bækmarksbro;2;3;1;1;0;0;1;1
Parcel- og rækkehuse;7673 Harboøre;1;3;4;3;1;0;1;8
Parcel- og rækkehuse;7680 Thyborøn;5;4;2;10;8;1;5;2
Parcel- og rækkehuse;7700 Thisted;39;40;49;48;42;35;43;47
Parcel- og rækkehuse;7730 Hanstholm;4;4;4;7;6;2;3;6
Parcel- og rækkehuse;7741 Frøstrup;1;3;3;0;0;2;0;4
Parcel- og rækkehuse;7742 Vesløs;2;4;1;2;2;2;0;1
Parcel- og rækkehuse;7752 Snedsted;6;7;13;9;11;8;6;9
Parcel- og rækkehuse;7755 Bedsted Thy;2;6;3;3;5;2;4;7
Parcel- og rækkehuse;7760 Hurup Thy;9;13;12;11;5;8;6;8
Parcel- og rækkehuse;7770 Vestervig;4;2;1;4;4;0;2;3
Parcel- og rækkehuse;7790 Thyholm;7;6;6;4;9;4;6;4
Parcel- og rækkehuse;7800 Skive;29;42;40;30;37;26;28;32
Parcel- og rækkehuse;7830 Vinderup;15;11;13;14;8;8;12;9
Parcel- og rækkehuse;7840 Højslev;15;7;8;8;6;10;2;5
Parcel- og rækkehuse;7850 Stoholm Jyll;6;2;4;7;3;5;5;10
Parcel- og rækkehuse;7860 Spøttrup;8;13;12;12;16;8;6;3
Parcel- og rækkehuse;7870 Roslev;13;20;21;24;11;7;13;20
Parcel- og rækkehuse;7884 Fur;1;0;0;3;1;2;1;2
Parcel- og rækkehuse;7900 Nykøbing M;19;26;37;17;18;24;14;22
Parcel- og rækkehuse;7950 Erslev;3;6;8;9;1;4;7;1
Parcel- og rækkehuse;7960 Karby;0;0;0;1;1;1;2;3
Parcel- og rækkehuse;7970 Redsted M;1;3;0;1;1;1;0;0
Parcel- og rækkehuse;7980 Vils;1;0;0;1;2;0;5;1
Parcel- og rækkehuse;7990 Øster Assels;4;1;1;2;2;1;1;2
Parcel- og rækkehuse;8000 Århus C;6;7;9;7;12;7;11;8
Parcel- og rækkehuse;8200 Århus N;17;16;19;16;16;13;16;17
Parcel- og rækkehuse;8210 Århus V;21;18;23;20;14;18;20;22
Parcel- og rækkehuse;8220 Brabrand;19;19;24;30;22;14;18;17
Parcel- og rækkehuse;8230 Åbyhøj;22;11;23;24;17;18;18;10
Parcel- og rækkehuse;8240 Risskov;32;40;43;39;30;38;29;21
Parcel- og rækkehuse;8245 Risskov Ø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8250 Egå;14;19;23;31;14;11;13;11
Parcel- og rækkehuse;8260 Viby J;21;27;40;41;29;17;18;19
Parcel- og rækkehuse;8270 Højbjerg;27;22;43;38;41;26;22;26
Parcel- og rækkehuse;8300 Odder;27;32;43;30;38;38;24;25
Parcel- og rækkehuse;8305 Samsø;8;8;11;10;8;5;12;11
Parcel- og rækkehuse;8310 Tranbjerg J;16;29;21;21;19;19;10;20
Parcel- og rækkehuse;8320 Mårslet;11;15;13;7;8;9;8;9
Parcel- og rækkehuse;8330 Beder;8;10;8;5;5;3;9;6
Parcel- og rækkehuse;8340 Malling;8;8;9;6;5;6;5;1
Parcel- og rækkehuse;8350 Hundslund;3;2;1;6;3;3;2;0
Parcel- og rækkehuse;8355 Solbjerg;8;6;9;10;7;3;11;8
Parcel- og rækkehuse;8361 Hasselager;9;10;11;17;14;11;8;8
Parcel- og rækkehuse;8362 Hørning;17;15;28;19;14;10;19;12
Parcel- og rækkehuse;8370 Hadsten;16;28;22;22;19;24;22;22
Parcel- og rækkehuse;8380 Trige;2;4;6;8;5;1;7;0
Parcel- og rækkehuse;8381 Tilst;17;23;13;14;14;18;31;23
Parcel- og rækkehuse;8382 Hinnerup;30;19;28;20;18;22;28;17
Parcel- og rækkehuse;8400 Ebeltoft;17;14;15;15;16;20;17;14
Parcel- og rækkehuse;8410 Rønde;7;16;20;21;8;9;10;7
Parcel- og rækkehuse;8420 Knebel;6;4;3;7;2;3;1;2
Parcel- og rækkehuse;8444 Balle;3;1;3;3;1;0;3;2
Parcel- og rækkehuse;8450 Hammel;23;17;21;17;19;15;11;16
Parcel- og rækkehuse;8462 Harlev J;7;6;7;6;10;6;11;9
Parcel- og rækkehuse;8464 Galten;19;24;35;25;26;13;18;17
Parcel- og rækkehuse;8471 Sabro;6;18;10;7;9;7;10;8
Parcel- og rækkehuse;8472 Sporup;2;1;2;2;1;9;2;7
Parcel- og rækkehuse;8500 Grenaa;29;27;30;39;24;26;22;29
Parcel- og rækkehuse;8520 Lystrup;21;25;28;34;15;20;17;10
Parcel- og rækkehuse;8530 Hjortshøj;4;6;12;14;2;6;7;7
Parcel- og rækkehuse;8541 Skødstrup;11;16;13;15;16;15;16;13
Parcel- og rækkehuse;8543 Hornslet;12;9;14;8;7;13;16;15
Parcel- og rækkehuse;8544 Mørke;8;3;7;12;5;6;5;11
Parcel- og rækkehuse;8550 Ryomgård;2;10;7;6;1;6;5;6
Parcel- og rækkehuse;8560 Kolind;4;6;10;9;2;3;2;4
Parcel- og rækkehuse;8570 Trustrup;4;2;2;5;2;3;3;4
Parcel- og rækkehuse;8581 Nimtofte;0;1;0;0;1;0;0;0
Parcel- og rækkehuse;8585 Glesborg;7;5;4;8;7;2;5;5
Parcel- og rækkehuse;8586 Ørum Djurs;1;0;4;3;3;6;2;3
Parcel- og rækkehuse;8592 Anholt;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8600 Silkeborg;82;91;103;96;91;74;85;70
Parcel- og rækkehuse;8620 Kjellerup;17;17;15;12;16;15;17;10
Parcel- og rækkehuse;8632 Lemming;3;3;3;1;2;0;2;4
Parcel- og rækkehuse;8641 Sorring;1;6;2;5;5;1;3;4
Parcel- og rækkehuse;8643 Ans By;4;4;7;10;2;4;1;3
Parcel- og rækkehuse;8653 Them;4;6;7;6;4;7;3;6
Parcel- og rækkehuse;8654 Bryrup;1;5;3;4;4;6;2;4
Parcel- og rækkehuse;8660 Skanderborg;35;45;47;44;48;26;42;38
Parcel- og rækkehuse;8670 Låsby;2;5;4;2;3;2;5;3
Parcel- og rækkehuse;8680 Ry;15;20;15;8;15;14;15;9
Parcel- og rækkehuse;8700 Horsens;106;116;130;98;100;87;96;84
Parcel- og rækkehuse;8721 Daugård;1;3;0;1;1;2;2;3
Parcel- og rækkehuse;8722 Hedensted;21;19;13;21;16;14;17;13
Parcel- og rækkehuse;8723 Løsning;12;9;16;11;15;21;13;12
Parcel- og rækkehuse;8732 Hovedgård;2;3;8;10;7;7;5;5
Parcel- og rækkehuse;8740 Brædstrup;16;14;11;15;14;7;13;12
Parcel- og rækkehuse;8751 Gedved;3;3;1;7;4;4;7;3
Parcel- og rækkehuse;8752 Østbirk;4;10;6;3;4;5;1;6
Parcel- og rækkehuse;8762 Flemming;1;3;2;2;3;3;2;2
Parcel- og rækkehuse;8763 Rask Mølle;2;5;4;3;2;4;2;0
Parcel- og rækkehuse;8765 Klovborg;1;5;0;1;3;1;2;2
Parcel- og rækkehuse;8766 Nørre Snede;6;3;5;6;4;2;4;1
Parcel- og rækkehuse;8781 Stenderup;0;1;1;1;1;1;2;3
Parcel- og rækkehuse;8783 Hornsyld;6;7;8;3;3;5;3;6
Parcel- og rækkehuse;8800 Viborg;67;66;97;78;54;53;58;65
Parcel- og rækkehuse;8830 Tjele;15;12;13;15;9;9;6;16
Parcel- og rækkehuse;8831 Løgstrup;1;5;7;4;5;3;4;2
Parcel- og rækkehuse;8832 Skals;4;5;8;4;3;7;11;3
Parcel- og rækkehuse;8840 Rødkærsbro;4;6;3;3;1;3;2;4
Parcel- og rækkehuse;8850 Bjerringbro;14;25;10;15;23;17;12;19
Parcel- og rækkehuse;8860 Ulstrup;7;7;7;6;4;12;11;8
Parcel- og rækkehuse;8870 Langå;10;8;19;13;8;16;13;10
Parcel- og rækkehuse;8881 Thorsø;10;6;3;2;7;4;4;4
Parcel- og rækkehuse;8882 Fårvang;3;1;3;9;2;0;1;3
Parcel- og rækkehuse;8883 Gjern;1;6;1;2;2;4;4;2
Parcel- og rækkehuse;8900 Randers C;0;3;2;3;2;5;4;2
Parcel- og rækkehuse;8920 Randers NV;28;27;49;42;28;30;31;42
Parcel- og rækkehuse;8930 Randers NØ;12;17;21;23;18;25;20;23
Parcel- og rækkehuse;8940 Randers SV;19;11;14;21;12;17;23;7
Parcel- og rækkehuse;8950 Ørsted;5;6;7;2;8;2;3;1
Parcel- og rækkehuse;8960 Randers SØ;22;24;25;17;33;16;28;20
Parcel- og rækkehuse;8961 Allingåbro;3;11;5;8;7;5;8;4
Parcel- og rækkehuse;8963 Auning;5;7;10;12;8;9;4;6
Parcel- og rækkehuse;8970 Havndal;5;2;7;3;4;2;7;5
Parcel- og rækkehuse;8981 Spentrup;8;6;10;7;7;7;7;6
Parcel- og rækkehuse;8983 Gjerlev J;8;11;6;3;5;8;11;8
Parcel- og rækkehuse;8990 Fårup;4;4;2;6;5;4;7;7
Parcel- og rækkehuse;9000 Aalborg;65;61;87;68;65;63;60;53
Parcel- og rækkehuse;9200 Aalborg SV;9;17;22;13;22;20;22;18
Parcel- og rækkehuse;9210 Aalborg SØ;22;18;29;29;20;15;14;21
Parcel- og rækkehuse;9220 Aalborg Øst;12;9;10;17;18;13;15;8
Parcel- og rækkehuse;9230 Svenstrup J;15;19;13;10;13;16;15;15
Parcel- og rækkehuse;9240 Nibe;17;21;21;15;25;12;18;13
Parcel- og rækkehuse;9260 Gistrup;11;8;10;18;18;5;11;7
Parcel- og rækkehuse;9270 Klarup;8;9;6;10;12;11;13;7
Parcel- og rækkehuse;9280 Storvorde;17;6;12;15;11;11;11;18
Parcel- og rækkehuse;9293 Kongerslev;5;5;5;2;4;6;2;2
Parcel- og rækkehuse;9300 Sæby;10;24;15;27;17;10;18;22
Parcel- og rækkehuse;9310 Vodskov;11;17;16;23;24;13;18;13
Parcel- og rækkehuse;9320 Hjallerup;8;12;11;13;8;6;8;10
Parcel- og rækkehuse;9330 Dronninglund;8;5;14;18;15;13;7;9
Parcel- og rækkehuse;9340 Asaa;3;0;3;10;3;6;1;4
Parcel- og rækkehuse;9352 Dybvad;1;2;2;0;1;1;1;4
Parcel- og rækkehuse;9362 Gandrup;10;2;10;5;5;1;4;4
Parcel- og rækkehuse;9370 Hals;12;8;13;15;11;8;11;13
Parcel- og rækkehuse;9380 Vestbjerg;4;7;5;5;4;2;5;6
Parcel- og rækkehuse;9381 Sulsted;2;3;6;10;2;2;9;4
Parcel- og rækkehuse;9382 Tylstrup;1;4;3;3;4;5;5;4
Parcel- og rækkehuse;9400 Nørresundby;27;34;35;28;19;16;22;30
Parcel- og rækkehuse;9430 Vadum;7;5;7;11;6;5;8;5
Parcel- og rækkehuse;9440 Aabybro;14;21;25;19;22;20;18;22
Parcel- og rækkehuse;9460 Brovst;12;16;17;17;17;11;15;10
Parcel- og rækkehuse;9480 Løkken;3;6;9;12;7;8;8;7
Parcel- og rækkehuse;9490 Pandrup;18;16;16;7;10;7;15;11
Parcel- og rækkehuse;9492 Blokhus;8;2;8;6;2;0;1;3
Parcel- og rækkehuse;9493 Saltum;1;2;1;3;3;1;2;3
Parcel- og rækkehuse;9500 Hobro;34;20;35;29;32;35;38;25
Parcel- og rækkehuse;9510 Arden;5;5;7;11;8;4;10;6
Parcel- og rækkehuse;9520 Skørping;13;17;7;11;7;13;6;9
Parcel- og rækkehuse;9530 Støvring;14;16;18;18;17;18;18;9
Parcel- og rækkehuse;9541 Suldrup;4;1;5;9;8;6;4;4
Parcel- og rækkehuse;9550 Mariager;7;9;11;12;7;9;10;12
Parcel- og rækkehuse;9560 Hadsund;19;17;22;21;19;13;15;19
Parcel- og rækkehuse;9574 Bælum;1;7;2;1;0;0;1;3
Parcel- og rækkehuse;9575 Terndrup;6;7;5;3;2;0;5;4
Parcel- og rækkehuse;9600 Aars;19;26;22;29;24;12;21;22
Parcel- og rækkehuse;9610 Nørager;3;2;5;5;6;10;7;7
Parcel- og rækkehuse;9620 Aalestrup;5;5;5;11;6;4;10;4
Parcel- og rækkehuse;9631 Gedsted;1;1;2;1;2;1;2;3
Parcel- og rækkehuse;9632 Møldrup;5;1;3;3;8;5;1;6
Parcel- og rækkehuse;9640 Farsø;13;13;15;11;9;12;17;15
Parcel- og rækkehuse;9670 Løgstør;10;9;16;9;20;10;10;14
Parcel- og rækkehuse;9681 Ranum;4;0;4;2;2;2;1;1
Parcel- og rækkehuse;9690 Fjerritslev;9;9;8;11;15;8;12;16
Parcel- og rækkehuse;9700 Brønderslev;17;29;28;30;20;26;27;28
Parcel- og rækkehuse;9740 Jerslev J;3;0;4;4;6;5;3;3
Parcel- og rækkehuse;9750 Østervrå;4;0;3;5;2;5;5;4
Parcel- og rækkehuse;9760 Vrå;10;12;10;8;6;5;7;6
Parcel- og rækkehuse;9800 Hjørring;62;51;66;67;42;51;63;52
Parcel- og rækkehuse;9830 Tårs;6;3;9;6;4;4;2;5
Parcel- og rækkehuse;9850 Hirtshals;15;21;19;20;23;23;12;11
Parcel- og rækkehuse;9870 Sindal;5;9;6;18;5;7;17;7
Parcel- og rækkehuse;9881 Bindslev;3;0;4;5;7;2;6;6
Parcel- og rækkehuse;9900 Frederikshavn;40;34;37;53;50;31;42;42
Parcel- og rækkehuse;9940 Læsø;0;1;2;5;3;0;0;2
Parcel- og rækkehuse;9970 Strandby;2;2;5;10;1;2;4;5
Parcel- og rækkehuse;9981 Jerup;2;0;0;5;1;2;3;1
Parcel- og rækkehuse;9982 Ålbæk;0;3;1;6;4;2;2;4
Parcel- og rækkehuse;9990 Skagen;12;15;20;19;22;10;10;13
Ejerlejligheder;1000 København K;79;74;81;74;89;63;76;69
Ejerlejligheder;1500 København V;62;46;61;52;62;63;59;68
Ejerlejligheder;1800 Frederiksberg C;68;79;64;59;77;68;72;52
Ejerlejligheder;2000 Frederiksberg;132;113;145;133;121;120;116;131
Ejerlejligheder;2100 København Ø;160;133;148;130;150;147;139;109
Ejerlejligheder;2200 København N;81;61;82;91;86;59;66;87
Ejerlejligheder;2300 København S;160;158;170;210;151;178;189;211
Ejerlejligheder;2400 København NV;43;24;35;37;38;31;36;41
Ejerlejligheder;2450 København SV;39;22;55;45;35;41;41;41
Ejerlejligheder;2500 Valby;47;56;57;60;47;36;45;57
Ejerlejligheder;2600 Glostrup;10;10;9;10;7;6;7;12
Ejerlejligheder;2605 Brøndby;2;3;3;3;0;1;0;3
Ejerlejligheder;2610 Rødovre;22;14;22;20;24;18;22;23
Ejerlejligheder;2620 Albertslund;4;4;7;9;5;1;9;2
Ejerlejligheder;2625 Vallensbæk;3;2;1;0;2;5;1;6
Ejerlejligheder;2630 Taastrup;40;35;39;40;28;36;21;42
Ejerlejligheder;2633 Returpost;0;0;0;0;0;0;0;0
Ejerlejligheder;2635 Ishøj;9;7;10;7;11;16;9;6
Ejerlejligheder;2640 Hedehusene;5;5;7;6;0;3;8;8
Ejerlejligheder;2650 Hvidovre;16;20;20;16;20;16;21;29
Ejerlejligheder;2660 Brøndby Strand;1;0;1;0;0;0;0;0
Ejerlejligheder;2665 Vallensbæk Strand;9;16;8;9;12;9;15;10
Ejerlejligheder;2670 Greve;8;11;5;13;7;9;8;9
Ejerlejligheder;2680 Solrød Strand;10;12;9;6;7;10;7;10
Ejerlejligheder;2690 Karlslunde;1;0;1;1;1;1;2;0
Ejerlejligheder;2700 Brønshøj;17;19;22;19;30;13;26;27
Ejerlejligheder;2720 Vanløse;48;56;52;47;31;47;40;32
Ejerlejligheder;2730 Herlev;9;5;7;5;7;6;11;7
Ejerlejligheder;2740 Skovlunde;0;0;1;1;0;0;1;2
Ejerlejligheder;2750 Ballerup;6;4;7;7;9;8;14;5
Ejerlejligheder;2760 Måløv;3;2;1;3;2;6;5;2
Ejerlejligheder;2765 Smørum;7;2;2;5;5;3;0;3
Ejerlejligheder;2770 Kastrup;20;19;24;16;20;19;11;6
Ejerlejligheder;2791 Dragør;5;4;2;5;6;2;5;4
Ejerlejligheder;2800 Kongens Lyngby;35;35;32;42;35;38;26;32
Ejerlejligheder;2820 Gentofte;26;29;30;24;15;25;25;20
Ejerlejligheder;2830 Virum;13;12;17;17;9;22;21;13
Ejerlejligheder;2840 Holte;21;16;14;11;22;12;16;11
Ejerlejligheder;2850 Nærum;4;8;7;8;9;15;8;4
Ejerlejligheder;2860 Søborg;17;18;25;23;20;24;20;26
Ejerlejligheder;2870 Dyssegård;5;12;10;12;10;8;12;10
Ejerlejligheder;2880 Bagsværd;10;8;9;8;17;13;9;7
Ejerlejligheder;2900 Hellerup;57;51;45;52;58;37;38;33
Ejerlejligheder;2920 Charlottenlund;40;40;37;39;37;40;41;30
Ejerlejligheder;2930 Klampenborg;3;5;2;3;1;2;3;4
Ejerlejligheder;2942 Skodsborg;3;4;4;6;7;6;1;1
Ejerlejligheder;2950 Vedbæk;1;0;1;2;2;3;1;0
Ejerlejligheder;2960 Rungsted Kyst;2;1;2;0;3;1;1;3
Ejerlejligheder;2970 Hørsholm;11;10;13;9;11;11;11;7
Ejerlejligheder;2980 Kokkedal;8;7;7;2;6;11;14;6
Ejerlejligheder;2990 Nivå;1;0;1;3;2;0;3;0
Ejerlejligheder;3000 Helsingør;20;35;23;25;22;19;19;21
Ejerlejligheder;3050 Humlebæk;2;2;8;2;6;4;4;4
Ejerlejligheder;3060 Espergærde;11;7;8;9;12;5;7;2
Ejerlejligheder;3070 Snekkersten;2;1;1;0;2;0;3;0
Ejerlejligheder;3080 Tikøb;0;0;0;0;0;0;0;0
Ejerlejligheder;3100 Hornbæk;1;1;1;2;1;1;0;4
Ejerlejligheder;3120 Dronningmølle;0;0;0;0;0;0;0;2
Ejerlejligheder;3140 Ålsgårde;2;1;1;1;1;0;0;0
Ejerlejligheder;3150 Hellebæk;0;0;0;0;1;1;0;0
Ejerlejligheder;3200 Helsinge;0;1;3;3;2;4;2;2
Ejerlejligheder;3210 Vejby;0;1;0;0;0;0;0;0
Ejerlejligheder;3220 Tisvildeleje;0;3;0;1;0;1;0;3
Ejerlejligheder;3230 Græsted;0;0;1;2;1;3;1;0
Ejerlejligheder;3250 Gilleleje;0;1;1;0;2;0;4;0
Ejerlejligheder;3300 Frederiksværk;4;3;1;6;4;2;2;0
Ejerlejligheder;3310 Ølsted;0;0;0;0;0;0;0;0
Ejerlejligheder;3320 Skævinge;0;0;0;0;0;0;1;0
Ejerlejligheder;3330 Gørløse;0;0;0;0;0;0;0;0
Ejerlejligheder;3360 Liseleje;0;0;0;0;0;1;0;0
Ejerlejligheder;3370 Melby;0;0;0;0;0;0;0;0
Ejerlejligheder;3390 Hundested;2;1;1;1;1;1;0;1
Ejerlejligheder;3400 Hillerød;22;37;26;21;26;16;18;25
Ejerlejligheder;3450 Allerød;2;5;10;3;5;7;3;4
Ejerlejligheder;3460 Birkerød;12;21;11;9;10;17;9;15
Ejerlejligheder;3480 Fredensborg;3;3;7;5;1;4;4;3
Ejerlejligheder;3490 Kvistgård;0;0;0;0;1;0;0;0
Ejerlejligheder;3500 Værløse;8;6;8;5;12;8;3;8
Ejerlejligheder;3520 Farum;7;7;9;13;10;7;18;9
Ejerlejligheder;3540 Lynge;0;0;0;1;0;0;0;0
Ejerlejligheder;3550 Slangerup;0;2;0;1;0;1;1;0
Ejerlejligheder;3600 Frederikssund;4;5;10;3;6;5;3;7
Ejerlejligheder;3630 Jægerspris;0;2;0;0;0;0;0;1
Ejerlejligheder;3650 Ølstykke;1;2;5;3;5;1;6;2
Ejerlejligheder;3660 Stenløse;1;2;1;2;3;3;1;3
Ejerlejligheder;3670 Veksø Sjælland;0;0;0;0;0;0;0;0
Ejerlejligheder;3700 Rønne;1;2;4;1;4;0;1;2
Ejerlejligheder;3720 Aakirkeby;0;0;0;0;0;0;0;11
Ejerlejligheder;3730 Nexø;3;1;5;3;2;0;2;1
Ejerlejligheder;3740 Svaneke;1;0;0;0;0;1;0;2
Ejerlejligheder;3751 Østermarie;0;0;0;0;0;0;0;0
Ejerlejligheder;3760 Gudhjem;0;1;3;1;0;0;0;4
Ejerlejligheder;3770 Allinge;4;3;8;5;1;5;4;4
Ejerlejligheder;3782 Klemensker;0;0;0;0;0;0;0;0
Ejerlejligheder;3790 Hasle;0;0;4;2;0;0;2;3
Ejerlejligheder;4000 Roskilde;53;53;65;52;48;44;31;44
Ejerlejligheder;4030 Tune;0;0;0;0;0;0;0;0
Ejerlejligheder;4040 Jyllinge;0;0;0;0;0;0;1;0
Ejerlejligheder;4050 Skibby;2;0;2;1;0;0;0;1
Ejerlejligheder;4060 Kirke Såby;0;0;0;0;0;0;0;0
Ejerlejligheder;4070 Kirke Hyllinge;0;0;0;0;0;0;0;0
Ejerlejligheder;4100 Ringsted;9;11;12;10;9;8;9;6
Ejerlejligheder;4105 Ringsted;0;0;0;0;0;0;0;0
Ejerlejligheder;4130 Viby Sjælland;0;0;0;2;0;3;1;0
Ejerlejligheder;4140 Borup;1;1;1;0;0;1;0;0
Ejerlejligheder;4160 Herlufmagle;0;0;0;0;0;0;0;0
Ejerlejligheder;4171 Glumsø;1;0;2;1;0;0;0;0
Ejerlejligheder;4173 Fjenneslev;0;0;0;0;0;0;0;0
Ejerlejligheder;4174 Jystrup Midtsj;0;0;0;0;0;0;0;0
Ejerlejligheder;4180 Sorø;4;6;5;4;2;1;1;1
Ejerlejligheder;4190 Munke Bjergby;0;0;0;0;0;0;0;0
Ejerlejligheder;4200 Slagelse;8;8;11;10;9;10;10;8
Ejerlejligheder;4220 Korsør;9;9;8;5;5;5;4;5
Ejerlejligheder;4230 Skælskør;1;2;1;1;0;1;2;0
Ejerlejligheder;4241 Vemmelev;0;0;0;0;0;0;0;0
Ejerlejligheder;4242 Boeslunde;0;0;0;0;0;0;0;0
Ejerlejligheder;4243 Rude;0;0;0;0;0;0;0;0
Ejerlejligheder;4250 Fuglebjerg;0;0;0;0;0;0;0;0
Ejerlejligheder;4261 Dalmose;0;0;0;0;0;0;0;0
Ejerlejligheder;4262 Sandved;0;0;0;0;0;0;0;0
Ejerlejligheder;4270 Høng;0;0;0;0;0;0;0;0
Ejerlejligheder;4281 Gørlev;0;0;0;0;0;0;0;0
Ejerlejligheder;4291 Ruds Vedby;0;0;0;0;0;0;0;0
Ejerlejligheder;4293 Dianalund;0;0;0;0;0;0;0;0
Ejerlejligheder;4295 Stenlille;0;0;0;0;1;0;0;0
Ejerlejligheder;4296 Nyrup;0;0;0;0;0;0;0;0
Ejerlejligheder;4300 Holbæk;5;4;8;6;6;4;12;7
Ejerlejligheder;4320 Lejre;0;0;0;0;0;0;1;0
Ejerlejligheder;4330 Hvalsø;1;1;0;0;1;0;0;0
Ejerlejligheder;4340 Tølløse;1;0;2;0;0;0;0;1
Ejerlejligheder;4350 Ugerløse;0;0;0;0;0;0;0;0
Ejerlejligheder;4360 Kirke Eskilstrup;0;0;0;0;0;0;0;0
Ejerlejligheder;4370 Store Merløse;0;0;0;0;0;0;0;0
Ejerlejligheder;4390 Vipperød;0;0;0;1;0;0;0;0
Ejerlejligheder;4400 Kalundborg;2;2;2;5;2;3;3;2
Ejerlejligheder;4420 Regstrup;0;0;0;0;0;0;0;0
Ejerlejligheder;4440 Mørkøv;0;0;0;0;0;0;0;0
Ejerlejligheder;4450 Jyderup;1;0;1;0;1;0;0;0
Ejerlejligheder;4460 Snertinge;0;0;0;0;0;0;0;0
Ejerlejligheder;4470 Svebølle;0;0;0;0;0;0;0;0
Ejerlejligheder;4480 Store Fuglede;0;0;0;0;0;0;0;0
Ejerlejligheder;4490 Jerslev Sjælland;0;0;0;0;0;0;0;0
Ejerlejligheder;4500 Nykøbing Sj;5;2;6;0;2;1;0;1
Ejerlejligheder;4520 Svinninge;1;1;0;1;2;0;0;0
