type;area;Q3_13;Q4_13;Q1_14;Q2_14;Q3_14;Q4_14;Q1_15;Q2_15
Parcel- og rækkehuse;3450 Allerød;19.651;19.624;19.386;20.391;20.407;19.814;19.503;19.949
Parcel- og rækkehuse;3460 Birkerød;22.990;23.375;22.615;22.793;22.779;23.784;23.107;25.783
Parcel- og rækkehuse;3480 Fredensborg;16.144;17.821;17.721;17.351;18.201;16.667;17.975;16.449
Parcel- og rækkehuse;3490 Kvistgård;0;16.606;0;0;0;0;0;0
Parcel- og rækkehuse;3500 Værløse;22.543;22.888;23.379;24.323;24.037;23.892;26.082;25.742
Parcel- og rækkehuse;3520 Farum;18.581;20.334;20.097;20.392;21.452;19.925;21.390;22.425
Parcel- og rækkehuse;3540 Lynge;14.148;15.251;15.807;17.287;15.590;16.356;16.063;16.384
Parcel- og rækkehuse;3550 Slangerup;14.965;14.123;13.342;13.470;14.038;13.349;13.492;13.943
Parcel- og rækkehuse;3600 Frederikssund;14.259;15.067;13.947;14.033;15.453;15.835;14.788;15.137
Parcel- og rækkehuse;3630 Jægerspris;10.793;8.722;9.972;9.584;10.623;9.572;10.752;10.203
Parcel- og rækkehuse;3650 Ølstykke;15.784;16.007;14.132;15.118;15.038;15.798;16.828;16.689
Parcel- og rækkehuse;3660 Stenløse;15.025;14.051;15.659;15.163;15.825;16.601;17.510;16.948
Parcel- og rækkehuse;3670 Veksø Sjælland;18.380;0;0;19.151;13.181;17.402;16.851;18.790
Parcel- og rækkehuse;3700 Rønne;6.602;5.808;6.768;6.216;6.052;6.097;6.022;7.519
Parcel- og rækkehuse;3720 Aakirkeby;3.716;0;4.392;0;3.375;2.816;3.585;3.844
Parcel- og rækkehuse;3730 Nexø;4.797;5.605;5.385;5.240;3.270;4.192;3.553;4.425
Parcel- og rækkehuse;3740 Svaneke;6.436;6.444;5.233;6.623;7.238;0;5.083;7.388
Parcel- og rækkehuse;3751 Østermarie;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;3760 Gudhjem;4.644;6.726;5.135;0;7.381;0;0;0
Parcel- og rækkehuse;3770 Allinge;6.630;5.519;3.589;4.424;4.534;4.721;3.852;5.832
Parcel- og rækkehuse;3782 Klemensker;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;3790 Hasle;2.799;3.330;0;4.730;7.010;5.179;0;7.003
Parcel- og rækkehuse;4000 Roskilde;18.609;18.536;19.070;18.654;18.407;18.455;19.902;20.578
Parcel- og rækkehuse;4030 Tune;14.775;14.004;14.404;15.968;14.607;16.168;14.719;15.421
Parcel- og rækkehuse;4040 Jyllinge;15.762;15.112;16.464;16.006;14.990;15.724;17.919;17.106
Parcel- og rækkehuse;4050 Skibby;8.275;9.230;7.021;8.937;9.052;9.312;10.214;8.890
Parcel- og rækkehuse;4060 Kirke Såby;7.329;8.549;10.399;9.480;0;10.565;0;10.290
Parcel- og rækkehuse;4070 Kirke Hyllinge;10.253;11.973;10.802;10.476;9.468;8.378;9.265;11.972
Parcel- og rækkehuse;4100 Ringsted;9.423;9.571;10.870;10.657;11.104;10.299;11.741;11.978
Parcel- og rækkehuse;4105 Ringsted;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4130 Viby Sjælland;13.872;12.498;0;11.031;11.835;11.928;12.984;12.725
Parcel- og rækkehuse;4140 Borup;0;11.347;14.244;12.509;9.838;13.062;12.513;14.223
Parcel- og rækkehuse;4160 Herlufmagle;5.686;6.007;0;5.357;7.877;0;8.272;5.176
Parcel- og rækkehuse;4171 Glumsø;0;7.159;0;0;0;0;0;7.462
Parcel- og rækkehuse;4173 Fjenneslev;0;0;8.058;0;0;0;0;0
Parcel- og rækkehuse;4174 Jystrup Midtsj;0;7.400;0;0;0;0;0;0
Parcel- og rækkehuse;4180 Sorø;10.415;11.387;10.858;13.925;9.802;9.425;12.176;10.969
Parcel- og rækkehuse;4190 Munke Bjergby;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4200 Slagelse;9.522;10.391;10.556;10.188;9.444;10.078;10.726;10.763
Parcel- og rækkehuse;4220 Korsør;8.968;8.244;8.273;7.749;6.269;7.052;7.109;7.501
Parcel- og rækkehuse;4230 Skælskør;7.183;6.854;6.459;6.233;8.103;7.274;7.717;7.208
Parcel- og rækkehuse;4241 Vemmelev;0;8.527;9.533;6.902;8.126;7.945;9.073;8.402
Parcel- og rækkehuse;4242 Boeslunde;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4243 Rude;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4250 Fuglebjerg;6.177;0;0;0;5.879;6.198;0;5.639
Parcel- og rækkehuse;4261 Dalmose;0;4.774;0;0;0;0;0;5.134
Parcel- og rækkehuse;4262 Sandved;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4270 Høng;8.813;7.518;0;7.127;6.735;6.938;8.225;7.528
Parcel- og rækkehuse;4281 Gørlev;6.687;0;0;4.780;6.001;5.161;5.480;5.998
Parcel- og rækkehuse;4291 Ruds Vedby;0;0;3.027;0;0;0;0;0
Parcel- og rækkehuse;4293 Dianalund;6.641;6.061;6.008;6.316;8.162;5.987;5.917;8.997
Parcel- og rækkehuse;4295 Stenlille;0;6.677;8.473;7.361;0;0;9.106;7.363
Parcel- og rækkehuse;4296 Nyrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4300 Holbæk;12.503;13.633;11.542;12.248;12.222;11.325;12.893;14.976
Parcel- og rækkehuse;4320 Lejre;14.243;11.602;12.538;15.356;14.225;15.554;16.544;14.979
Parcel- og rækkehuse;4330 Hvalsø;0;10.465;0;11.643;11.781;13.539;13.672;12.262
Parcel- og rækkehuse;4340 Tølløse;7.364;9.300;0;8.976;9.051;8.788;9.900;9.065
Parcel- og rækkehuse;4350 Ugerløse;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4360 Kirke Eskilstrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4370 Store Merløse;0;0;0;0;0;0;6.093;0
Parcel- og rækkehuse;4390 Vipperød;0;0;11.271;9.502;8.838;0;10.282;10.562
Parcel- og rækkehuse;4400 Kalundborg;7.590;8.290;8.290;8.650;7.609;7.136;8.743;8.005
Parcel- og rækkehuse;4420 Regstrup;7.031;0;0;9.196;8.321;0;6.475;0
Parcel- og rækkehuse;4440 Mørkøv;5.956;5.854;5.447;0;0;0;0;7.677
Parcel- og rækkehuse;4450 Jyderup;0;5.739;6.724;10.054;8.514;6.387;7.464;7.273
Parcel- og rækkehuse;4460 Snertinge;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4470 Svebølle;8.499;4.914;0;6.941;0;0;0;6.780
Parcel- og rækkehuse;4480 Store Fuglede;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4490 Jerslev Sjælland;5.088;0;5.902;0;0;5.996;5.093;0
Parcel- og rækkehuse;4500 Nykøbing Sj;8.221;7.630;5.862;6.247;5.877;6.172;5.588;6.974
Parcel- og rækkehuse;4520 Svinninge;7.714;5.685;7.457;7.150;0;7.823;6.264;6.940
Parcel- og rækkehuse;4532 Gislinge;0;0;0;0;0;0;0;8.241
Parcel- og rækkehuse;4534 Hørve;0;0;0;6.090;0;0;5.880;5.129
Parcel- og rækkehuse;4540 Fårevejle;6.951;0;0;6.939;10.413;6.705;5.428;4.697
Parcel- og rækkehuse;4550 Asnæs;0;8.003;0;7.052;7.866;6.761;9.358;8.395
Parcel- og rækkehuse;4560 Vig;0;0;6.785;0;5.761;5.678;5.220;0
Parcel- og rækkehuse;4571 Grevinge;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4572 Nørre Asmindrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4573 Højby;5.813;0;0;6.350;0;0;4.206;6.603
Parcel- og rækkehuse;4581 Rørvig;0;6.629;0;0;8.693;6.325;0;0
Parcel- og rækkehuse;4583 Sjællands Odde;0;0;0;0;0;0;0;4.663
Parcel- og rækkehuse;4591 Føllenslev;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4592 Sejerø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4593 Eskebjerg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4600 Køge;14.192;14.718;14.394;14.468;15.177;14.472;14.631;15.387
Parcel- og rækkehuse;4621 Gadstrup;10.353;11.423;11.172;12.049;12.175;14.362;13.116;11.988
Parcel- og rækkehuse;4622 Havdrup;12.795;14.118;12.546;12.768;13.696;12.521;16.437;14.401
Parcel- og rækkehuse;4623 Lille Skensved;12.036;12.682;12.103;0;12.441;13.475;13.365;14.564
Parcel- og rækkehuse;4632 Bjæverskov;8.818;0;11.310;10.264;11.025;11.799;12.138;12.511
Parcel- og rækkehuse;4640 Faxe;5.215;7.981;7.106;7.358;5.802;6.620;7.903;6.224
Parcel- og rækkehuse;4652 Hårlev;8.118;8.429;7.435;8.759;9.260;8.747;6.877;8.690
Parcel- og rækkehuse;4653 Karise;7.381;6.941;7.309;0;7.781;8.515;0;8.651
Parcel- og rækkehuse;4654 Faxe Ladeplads;0;0;7.177;6.997;10.831;7.533;7.173;8.649
Parcel- og rækkehuse;4660 Store Heddinge;0;6.515;7.029;5.621;6.878;7.145;8.781;6.886
Parcel- og rækkehuse;4671 Strøby;0;0;0;0;10.789;0;0;0
Parcel- og rækkehuse;4672 Klippinge;0;0;0;0;5.915;0;0;0
Parcel- og rækkehuse;4673 Rødvig Stevns;6.051;7.728;0;0;7.558;0;0;8.243
Parcel- og rækkehuse;4681 Herfølge;10.606;12.127;13.001;14.466;0;12.308;14.378;14.570
Parcel- og rækkehuse;4682 Tureby;8.354;0;0;0;0;0;0;0
Parcel- og rækkehuse;4683 Rønnede;7.000;0;0;6.668;6.898;7.922;6.732;5.652
Parcel- og rækkehuse;4684 Holmegaard;8.917;8.268;9.343;10.553;9.301;9.404;10.515;9.738
Parcel- og rækkehuse;4690 Haslev;8.299;7.903;7.474;8.110;7.583;8.691;9.558;9.664
Parcel- og rækkehuse;4700 Næstved;9.450;9.118;8.461;9.522;9.359;9.296;10.347;10.241
Parcel- og rækkehuse;4720 Præstø;9.768;6.364;6.270;7.318;8.982;6.655;7.079;7.297
Parcel- og rækkehuse;4733 Tappernøje;4.907;7.219;0;5.610;6.447;4.962;5.487;6.922
Parcel- og rækkehuse;4735 Mern;0;0;0;0;5.111;4.012;0;4.472
Parcel- og rækkehuse;4736 Karrebæksminde;0;0;0;0;9.388;0;0;0
Parcel- og rækkehuse;4750 Lundby;5.973;0;0;5.778;0;0;4.337;0
Parcel- og rækkehuse;4760 Vordingborg;6.966;6.645;6.614;6.986;6.752;6.122;6.415;7.433
Parcel- og rækkehuse;4771 Kalvehave;0;4.689;0;0;3.842;5.191;0;0
Parcel- og rækkehuse;4772 Langebæk;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4773 Stensved;4.962;5.424;0;0;0;0;0;5.948
Parcel- og rækkehuse;4780 Stege;5.833;4.588;4.721;6.758;5.401;4.488;5.973;7.004
Parcel- og rækkehuse;4791 Borre;0;0;0;2.739;2.485;0;0;0
Parcel- og rækkehuse;4792 Askeby;0;0;0;0;5.678;0;0;0
Parcel- og rækkehuse;4793 Bogø By;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4800 Nykøbing F;6.583;7.654;5.949;7.970;6.682;6.380;7.950;7.722
Parcel- og rækkehuse;4840 Nørre Alslev;4.581;5.192;4.177;5.230;4.303;3.683;3.857;3.707
Parcel- og rækkehuse;4850 Stubbekøbing;0;5.436;2.896;4.661;3.188;5.173;4.473;4.355
Parcel- og rækkehuse;4862 Guldborg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4863 Eskilstrup;0;0;0;4.191;3.989;0;3.521;4.060
Parcel- og rækkehuse;4871 Horbelev;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4872 Idestrup;0;0;0;0;0;0;0;5.904
Parcel- og rækkehuse;4873 Væggerløse;6.135;0;5.286;0;0;0;4.412;5.951
Parcel- og rækkehuse;4874 Gedser;0;0;0;3.434;1.959;0;0;0
Parcel- og rækkehuse;4880 Nysted;5.995;5.395;4.924;4.541;4.747;0;6.043;0
Parcel- og rækkehuse;4891 Toreby L;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4892 Kettinge;0;0;0;0;3.592;0;1.586;2.317
Parcel- og rækkehuse;4894 Øster Ulslev;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4895 Errindlev;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4900 Nakskov;3.109;3.728;4.633;3.322;3.146;2.964;3.977;3.560
Parcel- og rækkehuse;4912 Harpelunde;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4913 Horslunde;3.432;0;0;0;0;2.525;0;0
Parcel- og rækkehuse;4920 Søllested;0;3.284;3.145;0;0;2.727;0;0
Parcel- og rækkehuse;4930 Maribo;4.305;5.468;6.085;5.608;6.708;6.708;6.543;6.080
Parcel- og rækkehuse;4941 Bandholm;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4943 Torrig L;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4944 Fejø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4951 Nørreballe;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4952 Stokkemarke;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4953 Vesterborg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4960 Holeby;0;0;1.688;0;0;0;1.702;0
Parcel- og rækkehuse;4970 Rødby;2.440;1.971;3.502;2.579;3.474;2.398;2.632;3.179
Parcel- og rækkehuse;4983 Dannemare;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;4990 Sakskøbing;3.189;4.097;4.390;3.454;3.718;3.555;3.384;4.829
Parcel- og rækkehuse;5000 Odense C;14.833;14.485;14.456;15.405;14.647;16.460;15.562;15.977
Parcel- og rækkehuse;5200 Odense V;11.206;11.012;9.397;11.687;0;11.626;11.067;9.857
Parcel- og rækkehuse;5210 Odense NV;11.558;11.290;10.752;11.701;11.713;11.421;12.173;12.474
Parcel- og rækkehuse;5220 Odense SØ;12.024;12.787;12.276;13.462;13.202;14.568;14.081;13.788
Parcel- og rækkehuse;5230 Odense M;16.181;16.101;15.922;16.748;15.976;15.384;15.779;17.662
Parcel- og rækkehuse;5240 Odense NØ;10.867;10.351;10.003;10.207;10.770;11.054;8.128;11.917
Parcel- og rækkehuse;5250 Odense SV;12.416;12.782;13.330;12.875;13.106;13.313;14.064;13.614
Parcel- og rækkehuse;5260 Odense S;12.449;11.285;10.377;11.884;11.240;11.222;12.457;12.347
Parcel- og rækkehuse;5270 Odense N;10.918;11.220;11.113;10.946;12.197;11.783;11.827;12.431
Parcel- og rækkehuse;5290 Marslev;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5300 Kerteminde;10.288;14.066;9.032;13.643;11.507;16.132;12.034;15.814
Parcel- og rækkehuse;5320 Agedrup;0;9.227;0;11.159;10.966;11.002;10.298;10.700
Parcel- og rækkehuse;5330 Munkebo;0;8.181;10.138;9.080;7.242;7.756;9.086;11.732
Parcel- og rækkehuse;5350 Rynkeby;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5370 Mesinge;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5380 Dalby;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5390 Martofte;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5400 Bogense;5.332;4.531;7.336;7.816;6.810;6.696;6.290;7.757
Parcel- og rækkehuse;5450 Otterup;6.877;6.470;6.908;4.921;7.824;6.387;6.279;6.827
Parcel- og rækkehuse;5462 Morud;0;0;0;8.751;0;8.728;0;0
Parcel- og rækkehuse;5463 Harndrup;0;0;0;0;0;0;4.445;0
Parcel- og rækkehuse;5464 Brenderup Fyn;0;0;5.857;0;0;0;0;0
Parcel- og rækkehuse;5466 Asperup;0;0;0;0;0;0;9.462;0
Parcel- og rækkehuse;5471 Søndersø;4.896;5.985;4.226;5.789;4.975;6.457;6.835;5.703
Parcel- og rækkehuse;5474 Veflinge;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5485 Skamby;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5491 Blommenslyst;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5492 Vissenbjerg;6.583;6.833;7.374;0;5.434;0;7.655;7.504
Parcel- og rækkehuse;5500 Middelfart;11.776;12.161;11.070;11.915;11.102;11.871;11.277;12.949
Parcel- og rækkehuse;5540 Ullerslev;6.489;0;0;6.168;5.572;5.877;6.574;6.059
Parcel- og rækkehuse;5550 Langeskov;7.981;8.219;7.300;8.740;0;8.063;8.653;8.718
Parcel- og rækkehuse;5560 Aarup;0;5.737;7.249;8.890;6.085;0;7.668;7.240
Parcel- og rækkehuse;5580 Nørre Aaby;0;7.165;0;8.818;9.489;0;8.930;9.364
Parcel- og rækkehuse;5591 Gelsted;0;0;4.053;6.309;0;6.001;0;0
Parcel- og rækkehuse;5592 Ejby;4.904;0;0;0;5.621;4.722;0;3.394
Parcel- og rækkehuse;5600 Faaborg;6.632;7.155;7.954;6.617;5.505;6.094;7.006;5.628
Parcel- og rækkehuse;5610 Assens;8.069;7.303;5.707;8.332;7.553;5.994;6.904;7.826
Parcel- og rækkehuse;5620 Glamsbjerg;0;6.416;5.846;6.075;0;4.956;5.418;7.945
Parcel- og rækkehuse;5631 Ebberup;0;0;0;4.651;4.838;0;0;0
Parcel- og rækkehuse;5642 Millinge;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5672 Broby;5.789;5.828;4.251;5.993;5.265;3.999;6.008;5.586
Parcel- og rækkehuse;5683 Haarby;4.796;6.589;0;4.680;6.470;0;6.427;6.800
Parcel- og rækkehuse;5690 Tommerup;7.281;6.712;7.125;7.765;7.446;6.095;7.603;7.051
Parcel- og rækkehuse;5700 Svendborg;10.293;9.397;9.722;11.417;9.924;10.438;10.482;10.446
Parcel- og rækkehuse;5750 Ringe;8.352;6.113;7.067;6.282;7.916;6.754;8.038;7.119
Parcel- og rækkehuse;5762 Vester Skerninge;6.899;0;7.458;6.679;5.456;8.072;7.510;8.394
Parcel- og rækkehuse;5771 Stenstrup;0;0;7.409;6.177;5.982;4.726;6.561;0
Parcel- og rækkehuse;5772 Kværndrup;0;0;0;0;0;0;0;7.938
Parcel- og rækkehuse;5792 Årslev;8.731;8.017;7.463;7.771;8.551;8.853;9.653;8.945
Parcel- og rækkehuse;5800 Nyborg;9.008;9.153;8.838;9.489;9.609;10.538;10.107;8.735
Parcel- og rækkehuse;5853 Ørbæk;5.370;5.341;5.984;0;6.145;0;3.772;6.840
Parcel- og rækkehuse;5854 Gislev;0;0;0;0;0;0;5.122;0
Parcel- og rækkehuse;5856 Ryslinge;0;0;6.388;8.191;0;0;0;0
Parcel- og rækkehuse;5863 Ferritslev Fyn;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5871 Frørup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5874 Hesselager;0;0;0;7.596;0;0;0;0
Parcel- og rækkehuse;5881 Skårup Fyn;0;0;0;8.615;0;0;9.072;0
Parcel- og rækkehuse;5882 Vejstrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5883 Oure;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5884 Gudme;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5892 Gudbjerg Sydfyn;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5900 Rudkøbing;5.234;5.094;3.925;7.896;4.574;5.541;5.593;6.109
Parcel- og rækkehuse;5932 Humble;0;2.792;0;0;2.967;0;0;2.128
Parcel- og rækkehuse;5935 Bagenkop;0;0;4.225;0;0;0;0;0
Parcel- og rækkehuse;5953 Tranekær;4.912;4.268;5.015;3.529;3.209;5.383;0;3.689
Parcel- og rækkehuse;5960 Marstal;4.685;0;0;5.852;4.615;4.925;2.888;4.737
Parcel- og rækkehuse;5970 Ærøskøbing;3.210;0;0;8.137;7.006;0;0;0
Parcel- og rækkehuse;5985 Søby Ærø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6000 Kolding;11.946;11.761;12.078;11.637;11.959;11.775;12.436;12.698
